"DATA_YEAR","VICTIM_ID","CIRCUMSTANCES_ID","JUSTIFIABLE_FORCE_ID"
2019,126935918,10,
2019,125328310,6,
2019,125328243,10,
2019,127527940,10,
2019,126853045,10,
2019,125551146,6,
2019,125483159,9,
2019,125487572,1,
2019,125487572,9,
2019,125500401,10,
2019,127304917,6,
2019,125497978,6,
2019,125500344,9,
2019,126228201,2,
2019,126269042,1,
2019,128249052,6,
2019,125328663,1,
2019,127731618,1,
2019,127732347,1,
2019,127629266,1,
2019,134573052,6,
2019,135043407,6,
2019,124395456,1,
2019,124400296,10,
2019,124397854,6,
2019,130250720,6,
2019,125248929,9,
2019,126316216,6,
2019,135091110,6,
2019,135466653,10,
2019,135466695,10,
2019,135125766,6,
2019,135125814,1,
2019,135500047,6,
2019,135174981,6,
2019,132925067,6,
2019,135220788,10,
2019,130563964,1,
2019,130261173,10,
2019,130245265,1,
2019,129585580,1,
2019,129585277,1,
2019,130408366,1,
2019,130417383,9,
2019,130454165,17,
2019,128367096,10,
2019,131330084,10,
2019,130539282,6,
2019,135470237,10,
2019,134578354,1,
2019,129584983,9,
2019,128415263,9,
2019,127983527,9,
2019,128661643,9,
2019,128714087,1,
2019,130245507,6,
2019,130057029,10,
2019,128706327,10,
2019,127624460,1,
2019,134509873,1,
2019,132668089,6,
2019,127841762,10,
2019,128602456,10,
2019,127324627,10,
2019,128367202,10,
2019,124390391,10,
2019,128305143,1,
2019,135179110,17,
2019,135410685,9,
2019,135228466,10,
2019,134528619,6,
2019,125242146,6,
2019,125316222,10,
2019,126715053,1,
2019,126228060,9,
2019,126719241,1,
2019,125484328,1,
2019,125498310,6,
2019,125487227,10,
2019,125487619,1,
2019,125484130,1,
2019,135220858,6,
2019,126600675,1,
2019,126719116,1,
2019,134578318,9,
2019,127233326,1,
2019,127585889,1,
2019,124398845,1,
2019,124399988,10,
2019,125242160,6,
2019,127283316,1,
2019,128269777,9,
2019,125174084,10,
2019,125248965,1,
2019,124395930,6,
2019,124399441,1,
2019,124398775,10,
2019,131638095,10,
2019,128463235,2,
2019,128182994,9,
2019,135466668,1,
2019,135185629,10,
2019,135491362,6,
2019,135220787,6,
2019,135220787,1,
2019,116616831,1,
2019,134419683,1,
2019,130113447,1,
2019,129586934,10,
2019,129651488,10,
2019,129651024,1,
2019,129651577,10,
2019,129651333,10,
2019,130421146,10,
2019,132770369,6,
2019,125278204,1,
2019,127568180,1,
2019,130692907,1,
2019,130692907,6,
2019,125323889,1,
2019,125326766,1,
2019,130276247,10,
2019,130276631,6,
2019,125312102,9,
2019,125323696,9,
2019,125324803,1,
2019,129190161,1,
2019,127983219,8,
2019,130057184,6,
2019,128864871,1,
2019,129640423,1,
2019,128360487,9,
2019,127727662,9,
2019,128305363,6,
2019,128363925,9,
2019,127727656,10,
2019,134573053,1,
2019,132800025,1,
2019,132800025,6,
2019,127624725,9,
2019,135113450,6,
2019,134528622,6,
2019,116611869,1,
2019,125278460,6,
2019,126884231,6,
2019,126935919,1,
2019,126935922,1,
2019,126879928,9,
2019,127059387,1,
2019,127527941,10,
2019,127059409,9,
2019,125590818,1,
2019,125484363,10,
2019,125500256,9,
2019,125550382,6,
2019,125483081,1,
2019,128458152,9,
2019,134578238,1,
2019,128363417,9,
2019,128363416,9,
2019,127732346,2,
2019,135093578,6,
2019,124398124,1,
2019,127731491,1,
2019,125314323,1,
2019,127727700,1,
2019,124396708,9,
2019,125486968,10,
2019,125174038,10,
2019,124398698,3,
2019,127280037,10,
2019,124403362,9,
2019,134404093,1,
2019,129108151,1,
2019,135110188,10,
2019,135466693,10,
2019,135472967,10,
2019,135233303,10,
2019,135233302,10,
2019,135472110,10,
2019,130042001,6,
2019,129370645,6,
2019,134403329,10,
2019,130271925,6,
2019,130261170,10,
2019,129585581,1,
2019,129585440,1,
2019,129583605,6,
2019,129585542,1,
2019,129665994,10,
2019,130417928,8,
2019,127727660,10,
2019,125326765,1,
2019,125325394,6,
2019,130250698,1,
2019,125309914,1,
2019,130615199,1,
2019,130693731,10,
2019,135471181,6,
2019,128855444,1,
2019,128368740,1,
2019,129639111,10,
2019,133353046,6,
2019,129682577,6,
2019,130245508,6,
2019,128360517,6,
2019,128669122,10,
2019,127727661,9,
2019,133352929,6,
2019,133353050,1,
2019,131921659,10,
2019,133163588,1,
2019,133163588,6,
2019,135179118,6,
2019,135179136,9,
2019,135129616,10,
2019,135182527,6,
2019,134705710,9,
2019,135496238,9,
2019,126714491,2,
2019,125315316,1,
2019,125317600,1,
2019,125242181,6,
2019,126715140,1,
2019,127587196,9,
2019,125498215,10,
2019,126227985,10,
2019,125500382,10,
2019,125472727,1,
2019,125472727,6,
2019,125498324,10,
2019,126966140,1,
2019,125483656,6,
2019,125483703,1,
2019,126228127,1,
2019,125327949,10,
2019,127624846,1,
2019,128867928,6,
2019,135043393,10,
2019,127568417,1,
2019,124398710,1,
2019,128404201,1,
2019,130250718,1,
2019,124408220,10,
2019,124403319,1,
2019,124397344,1,
2019,124403854,1,
2019,124395956,1,
2019,134419780,10,
2019,125314316,1,
2019,128602314,9,
2019,124399590,10,
2019,135105754,9,
2019,135472204,1,
2019,135110193,4,
2019,135466698,10,
2019,135220853,6,
2019,135491181,6,
2019,135175096,10,
2019,135334713,6,
2019,135412303,10,
2019,128367100,10,
2019,130041830,10,
2019,129370654,6,
2019,129370608,10,
2019,135129289,1,
2019,134403319,6,
2019,134403328,10,
2019,130247812,6,
2019,130261174,10,
2019,130276205,6,
2019,130421027,1,
2019,130421136,10,
2019,130421133,1,
2019,130417425,9,
2019,130417438,2,
2019,128367091,10,
2019,125326686,10,
2019,125323444,10,
2019,125169390,10,
2019,128728462,1,
2019,128855561,6,
2019,132657237,6,
2019,128864895,6,
2019,128706324,6,
2019,127727525,10,
2019,128864803,1,
2019,128364049,1,
2019,125242105,1,
2019,128537772,10,
2019,131921656,10,
2019,125323528,10,
2019,134519633,1,
2019,135175499,1,
2019,135175500,9,
2019,125314584,9,
2019,127059303,10,
2019,125483378,6,
2019,125500257,9,
2019,125497982,1,
2019,125472821,10,
2019,132757887,1,
2019,124395184,6,
2019,124394470,6,
2019,116711918,6,
2019,130761500,10,
2019,125493897,1,
2019,130539231,10,
2019,132778173,10,
2019,132777976,6,
2019,127073136,1,
2019,116700751,10,
2019,129424863,1,
2019,127073137,1,
2019,129424883,6,
2019,130698226,9,
2019,125263064,6,
2019,132778172,10,
2019,130456567,1,
2019,130687945,6,
2019,130687945,1,
2019,116708343,6,
2019,129424884,6,
2019,130761499,10,
2019,131381332,1,
2019,132778171,10,
2019,124404036,9,
2019,116710192,1,
2019,130762835,1,
2019,131303116,10,
2019,124395315,10,
2019,130453266,9,
2019,124402929,1,
2019,116607328,6,
2019,116705685,9,
2019,130421056,6,
2019,124395318,9,
2019,126053255,1,
2019,132778174,10,
2019,116712177,1,
2019,116710199,1,
2019,129572917,9,
2019,130687949,9,
2019,130687949,1,
2019,116617078,1,
2019,127073135,1,
2019,130456879,10,
2019,131235727,10,
2019,132422971,10,
2019,116710198,1,
2019,116611659,9,
2019,116700911,1,
2019,124398830,10,
2019,131303117,10,
2019,130453205,10,
2019,116611948,1,
2019,126053145,9,
2019,129572916,9,
2019,130247869,6,
2019,130421411,10,
2019,129683543,10,
2019,125283917,1,
2019,125312538,1,
2019,125311516,1,
2019,130615099,10,
2019,132287774,10,
2019,133353039,10,
2019,130272096,10,
2019,134509995,9,
2019,128269965,1,
2019,132992449,1,
2019,133033187,6,
2019,132805693,1,
2019,131718734,6,
2019,132421308,10,
2019,133650144,10,
2019,135024176,9,
2019,135472175,1,
2019,125780558,9,
2019,127568936,9,
2019,127731858,10,
2019,128855486,6,
2019,135043811,10,
2019,135043813,10,
2019,135043973,1,
2019,128669234,6,
2019,116701046,1,
2019,134403391,6,
2019,134403391,1,
2019,135466914,10,
2019,135472955,10,
2019,130272292,1,
2019,130421657,1,
2019,130408746,9,
2019,125311703,9,
2019,125324672,6,
2019,128537793,10,
2019,134509663,8,
2019,132925119,6,
2019,127591195,1,
2019,128360297,9,
2019,131921856,17,
2019,131923209,10,
2019,131921834,1,
2019,131921834,9,
2019,135057797,1,
2019,132657270,6,
2019,134812599,10,
2019,116710235,1,
2019,125317195,10,
2019,125328143,1,
2019,126938175,10,
2019,128360296,2,
2019,127568415,1,
2019,128367098,9,
2019,128612944,9,
2019,128669647,6,
2019,135043607,1,
2019,135043809,10,
2019,135043808,1,
2019,135044176,1,
2019,135057822,1,
2019,125173880,10,
2019,130271886,9,
2019,129444941,1,
2019,125311809,1,
2019,130249836,1,
2019,125325794,1,
2019,125325918,10,
2019,125311238,9,
2019,125311518,1,
2019,125324228,1,
2019,130395949,10,
2019,133348303,6,
2019,128537792,10,
2019,130057113,6,
2019,128221669,9,
2019,131300212,10,
2019,128360707,1,
2019,131718993,10,
2019,133485576,1,
2019,133722684,10,
2019,128706601,10,
2019,127763922,10,
2019,128867961,6,
2019,135057823,6,
2019,135109862,10,
2019,128860375,9,
2019,134420006,1,
2019,134420008,1,
2019,130272288,1,
2019,129651476,6,
2019,125325731,1,
2019,129421696,6,
2019,130396274,10,
2019,131296577,6,
2019,132287773,10,
2019,127573001,6,
2019,132752998,8,
2019,128669285,1,
2019,133213887,6,
2019,133217930,1,
2019,134573051,10,
2019,128270260,1,
2019,116708310,9,
2019,125316548,1,
2019,126938174,10,
2019,135044410,10,
2019,135044411,10,
2019,135019041,10,
2019,135043608,6,
2019,135043636,10,
2019,135043816,1,
2019,135043637,6,
2019,128705737,10,
2019,135109870,2,
2019,116707621,1,
2019,130328344,10,
2019,130328685,9,
2019,130421750,1,
2019,125324861,10,
2019,126888554,10,
2019,125324227,1,
2019,130539393,10,
2019,130395948,10,
2019,130684729,9,
2019,128867957,6,
2019,132752954,10,
2019,128602477,1,
2019,128360299,9,
2019,128360298,9,
2019,116710154,1,
2019,133089591,6,
2019,131673216,10,
2019,133722683,10,
2019,135024494,6,
2019,126965361,1,
2019,128706723,6,
2019,128706591,1,
2019,125317448,6,
2019,127583345,6,
2019,134810306,6,
2019,135043815,1,
2019,135043639,6,
2019,116716911,9,
2019,129577929,10,
2019,135233456,1,
2019,135125769,9,
2019,135125642,9,
2019,135111529,10,
2019,135487853,1,
2019,132925132,6,
2019,125284005,6,
2019,125325020,9,
2019,125325020,1,
2019,125325804,1,
2019,130615047,10,
2019,132657103,10,
2019,132668087,1,
2019,128363141,10,
2019,132925118,6,
2019,131620180,1,
2019,132805694,1,
2019,131300129,6,
2019,116707905,1,
2019,126965362,10,
2019,125316678,1,
2019,135043814,1,
2019,135473214,9,
2019,135125768,1,
2019,135220913,1,
2019,132482920,9,
2019,129397185,9,
2019,130271968,10,
2019,130271997,9,
2019,129585390,10,
2019,130421749,9,
2019,130684912,9,
2019,130276263,1,
2019,125325805,1,
2019,133353051,10,
2019,134509455,17,
2019,127568014,1,
2019,132668102,6,
2019,128270025,2,
2019,128360805,2,
2019,128363270,6,
2019,128877955,6,
2019,133072909,6,
2019,133485444,10,
2019,133033186,1,
2019,133033186,6,
2019,131673117,1,
2019,131673118,1,
2019,131945239,9,
2019,131920404,6,
2019,134509637,10,
2019,134509653,6,
2019,132668125,10,
2019,133733711,1,
2019,126936105,1,
2019,125317194,10,
2019,126927481,9,
2019,125317054,6,
2019,128360052,1,
2019,128612924,1,
2019,134572947,1,
2019,135043807,1,
2019,124395052,1,
2019,125173876,6,
2019,134502989,6,
2019,130261544,6,
2019,130245376,6,
2019,130271928,6,
2019,130271986,6,
2019,130056718,9,
2019,129636856,1,
2019,125310240,10,
2019,125310509,1,
2019,125312565,6,
2019,125324395,10,
2019,125311523,1,
2019,125311756,1,
2019,132752999,10,
2019,128702488,6,
2019,128592967,10,
2019,128360496,10,
2019,128270002,10,
2019,128860496,1,
2019,132752919,9,
2019,132805692,1,
2019,131921602,9,
2019,131718994,10,
2019,132753058,6,
2019,116709668,1,
2019,128706547,10,
2019,128706649,3,
2019,125317440,1,
2019,128669502,10,
2019,128305091,10,
2019,128855511,6,
2019,135003223,10,
2019,135043810,10,
2019,116716878,9,
2019,131945181,10,
2019,128669405,10,
2019,134419708,1,
2019,131945175,1,
2019,130272266,6,
2019,130247829,9,
2019,129585389,10,
2019,129642035,10,
2019,130408450,1,
2019,125311522,1,
2019,125311521,1,
2019,135048507,1,
2019,132287775,10,
2019,128364112,1,
2019,130250572,10,
2019,133348305,6,
2019,129409062,1,
2019,134573024,9,
2019,127568275,1,
2019,128360695,9,
2019,132778048,6,
2019,131921554,10,
2019,131300167,6,
2019,133729570,6,
2019,133755329,6,
2019,125328144,1,
2019,135044407,6,
2019,133485471,9,
2019,135043805,9,
2019,135043634,10,
2019,135043638,6,
2019,135044029,6,
2019,125174066,6,
2019,135111527,6,
2019,130408701,1,
2019,130408305,10,
2019,125311964,6,
2019,125324312,6,
2019,125324545,10,
2019,125311517,1,
2019,125311520,1,
2019,125311967,1,
2019,130566533,9,
2019,130615194,1,
2019,130615044,10,
2019,133052600,10,
2019,128093015,1,
2019,127499356,1,
2019,127769136,9,
2019,128269816,1,
2019,128270024,2,
2019,128363007,6,
2019,128360843,1,
2019,133353043,1,
2019,132805759,1,
2019,133033188,6,
2019,131672997,9,
2019,131673087,6,
2019,132753055,6,
2019,131718992,10,
2019,135057786,6,
2019,132448086,1,
2019,135013029,1,
2019,116711847,9,
2019,116708279,9,
2019,126965368,10,
2019,135220855,6,
2019,128669611,8,
2019,128364326,10,
2019,135470100,10,
2019,135043404,6,
2019,135043625,6,
2019,135043818,1,
2019,134419688,6,
2019,130328647,6,
2019,125312343,1,
2019,125323266,6,
2019,125324580,10,
2019,125252899,8,
2019,130566478,9,
2019,131296578,1,
2019,131297216,6,
2019,128364111,1,
2019,127366782,10,
2019,130272115,6,
2019,127569131,8,
2019,128367122,8,
2019,132924981,6,
2019,133352935,6,
2019,133352935,1,
2019,131923260,9,
2019,131918293,10,
2019,131921600,1,
2019,131300125,10,
2019,134694852,9,
2019,116710196,9,
2019,126934682,3,
2019,128669503,1,
2019,127297053,9,
2019,127262565,10,
2019,132808625,6,
2019,124396956,1,
2019,135469634,6,
2019,135110039,10,
2019,135110033,4,
2019,134404187,10,
2019,130271961,6,
2019,129641700,6,
2019,129583827,9,
2019,129682908,6,
2019,125311695,1,
2019,125312879,6,
2019,130250826,1,
2019,125325707,6,
2019,125326061,10,
2019,130615197,6,
2019,130615043,10,
2019,133348295,6,
2019,132668103,6,
2019,127328076,1,
2019,128537791,10,
2019,128781825,1,
2019,134503479,9,
2019,127591196,1,
2019,125277920,6,
2019,131448963,1,
2019,133485472,6,
2019,134503743,6,
2019,125296214,1,
2019,126223219,6,
2019,128706724,1,
2019,125815199,9,
2019,128669401,10,
2019,128855541,6,
2019,124403356,9,
2019,135111166,1,
2019,116705052,1,
2019,130328343,10,
2019,130328351,6,
2019,130420882,9,
2019,125309696,10,
2019,125310242,10,
2019,131150127,1,
2019,131150127,6,
2019,125323947,6,
2019,131719004,9,
2019,130614988,1,
2019,130615045,10,
2019,128361780,6,
2019,132668085,9,
2019,132668104,6,
2019,133348284,6,
2019,128915981,6,
2019,133485530,10,
2019,128877904,1,
2019,131672990,6,
2019,131673088,6,
2019,131718539,1,
2019,131718910,9,
2019,131921551,6,
2019,128269583,1,
2019,132421439,10,
2019,134403317,10,
2019,125315158,9,
2019,127296536,1,
2019,127296536,9,
2019,125780557,9,
2019,128304788,6,
2019,128270501,6,
2019,128669501,10,
2019,128855457,1,
2019,135019040,10,
2019,135470109,9,
2019,134812750,1,
2019,134812750,9,
2019,134419774,9,
2019,116710233,1,
2019,134419707,10,
2019,116705587,1,
2019,130328345,6,
2019,130328346,6,
2019,134420007,1,
2019,130247603,1,
2019,130261192,6,
2019,130041850,6,
2019,130261209,6,
2019,129584296,1,
2019,129642036,10,
2019,130421658,1,
2019,130684913,9,
2019,125309767,5,
2019,125322987,10,
2019,125283164,9,
2019,130235837,10,
2019,130615046,10,
2019,130615049,10,
2019,133348221,6,
2019,132925122,1,
2019,128361593,1,
2019,127192972,6,
2019,127560390,6,
2019,134509329,10,
2019,128305047,1,
2019,128305136,10,
2019,128305667,2,
2019,132924980,6,
2019,133352934,6,
2019,133033198,9,
2019,133033198,6,
2019,131913041,1,
2019,132077240,6,
2019,132657240,6,
2019,132172004,3,
2019,133722682,6,
2019,116700655,6,
2019,128269794,1,
2019,128855347,6,
2019,128326111,6,
2019,135043081,6,
2019,135043925,6,
2019,135044042,6,
2019,135043403,6,
2019,135043817,1,
2019,135043812,10,
2019,127262566,10,
2019,124397037,1,
2019,125173790,10,
2019,125173895,6,
2019,116716913,8,
2019,135502645,6,
2019,135465163,6,
2019,130317712,1,
2019,130271967,10,
2019,130041906,6,
2019,129584297,1,
2019,125283933,6,
2019,125324405,9,
2019,125325199,6,
2019,125311519,1,
2019,130567355,1,
2019,130615050,10,
2019,129421498,6,
2019,133348304,8,
2019,132752953,10,
2019,132120146,9,
2019,132668095,6,
2019,128363849,6,
2019,128602476,1,
2019,133485446,6,
2019,133485474,1,
2019,133353052,10,
2019,131920448,9,
2019,128877948,6,
2019,132172173,10,
2019,132172174,10,
2019,116710257,1,
2019,126933927,10,
2019,125315780,9,
2019,132924984,10,
2019,128706650,3,
2019,135220843,6,
2019,125315698,1,
2019,128669603,1,
2019,128855331,1,
2019,135110038,10,
2019,135110037,10,
2019,135466913,1,
2019,116707882,1,
2019,134420054,1,
2019,130261191,9,
2019,130408304,10,
2019,130421817,1,
2019,125310241,10,
2019,125310763,1,
2019,125312342,1,
2019,125309968,17,
2019,125323993,10,
2019,125324431,1,
2019,125325368,6,
2019,125325539,10,
2019,125325921,10,
2019,125283155,6,
2019,125283204,1,
2019,130566534,9,
2019,130615098,10,
2019,130615048,10,
2019,129642135,9,
2019,128602958,10,
2019,128712911,1,
2019,134509664,8,
2019,128270245,9,
2019,128357468,6,
2019,128269940,8,
2019,131300032,6,
2019,128686519,10,
2019,133348275,1,
2019,131620217,6,
2019,132777942,6,
2019,131718978,6,
2019,135044536,6,
2019,128361007,1,
2019,126933926,10,
2019,125317444,6,
2019,128706731,9,
2019,128361001,1,
2019,128669609,6,
2019,134528825,10,
2019,134823810,10,
2019,124392513,1,
2019,134419778,10,
2019,135110040,10,
2019,135110036,10,
2019,134419713,6,
2019,130245581,6,
2019,129562972,9,
2019,130617944,10,
2019,131303130,6,
2019,130421550,10,
2019,132107909,9,
2019,130618117,6,
2019,116716925,1,
2019,135223215,1,
2019,130249858,1,
2019,125972944,6,
2019,125496104,10,
2019,131304366,6,
2019,131143621,6,
2019,129269089,1,
2019,133348291,6,
2019,132108452,1,
2019,128661634,1,
2019,128661378,8,
2019,131143562,1,
2019,134509875,10,
2019,128864938,6,
2019,132774989,10,
2019,128877993,10,
2019,135223312,1,
2019,135223312,9,
2019,134528823,10,
2019,125307003,1,
2019,125318078,1,
2019,125179487,6,
2019,125319343,6,
2019,125321147,9,
2019,125321897,10,
2019,125319839,1,
2019,127305270,9,
2019,125322003,10,
2019,130057123,6,
2019,131562352,2,
2019,135087554,1,
2019,124395235,6,
2019,124404555,1,
2019,124404597,17,
2019,124404751,1,
2019,135193074,10,
2019,129680206,6,
2019,130453341,1,
2019,131381244,10,
2019,130687958,6,
2019,130687958,9,
2019,130456901,10,
2019,130618118,6,
2019,130761431,1,
2019,116707503,1,
2019,135223316,9,
2019,131235828,10,
2019,131235723,1,
2019,131381227,6,
2019,129183825,10,
2019,128661377,8,
2019,132415131,1,
2019,128361206,6,
2019,128877965,1,
2019,134509997,10,
2019,131944703,10,
2019,125307134,1,
2019,125319036,10,
2019,135105752,1,
2019,125320316,6,
2019,125320138,10,
2019,125179236,10,
2019,125320522,10,
2019,125321106,6,
2019,128535940,1,
2019,132922426,1,
2019,135228033,10,
2019,124404547,1,
2019,124399429,2,
2019,124399909,1,
2019,124395739,1,
2019,124396077,9,
2019,124397550,1,
2019,124400724,10,
2019,135105621,6,
2019,135105690,6,
2019,129257606,1,
2019,130698003,1,
2019,130421684,1,
2019,129377967,10,
2019,131912462,17,
2019,130698187,10,
2019,125784539,10,
2019,126049236,6,
2019,131326746,1,
2019,133348032,1,
2019,133348298,6,
2019,128702203,10,
2019,128607373,1,
2019,128702175,6,
2019,129105159,6,
2019,134509896,1,
2019,133373836,10,
2019,128363660,6,
2019,128877964,6,
2019,128877966,1,
2019,125179289,9,
2019,125472759,1,
2019,125484182,6,
2019,127296595,1,
2019,127629357,1,
2019,134528616,10,
2019,135043519,6,
2019,124404497,1,
2019,124395140,1,
2019,124395140,3,
2019,124392510,9,
2019,124391271,1,
2019,135470061,10,
2019,134419670,1,
2019,129584706,10,
2019,129583892,1,
2019,130697937,10,
2019,130762879,1,
2019,129285182,10,
2019,130453013,10,
2019,129352489,9,
2019,130236134,6,
2019,130276545,1,
2019,125493856,9,
2019,131304166,10,
2019,131327255,9,
2019,131381409,10,
2019,128714314,10,
2019,128661345,1,
2019,128702561,10,
2019,128702646,1,
2019,128864927,6,
2019,129199824,1,
2019,128877983,1,
2019,131442660,1,
2019,132735589,6,
2019,128878026,9,
2019,135472238,10,
2019,135223225,10,
2019,125497917,10,
2019,125179288,9,
2019,125178897,1,
2019,125320844,9,
2019,125320044,6,
2019,125321720,1,
2019,125319824,6,
2019,125321277,1,
2019,125322039,10,
2019,127305271,10,
2019,135087353,6,
2019,124392450,1,
2019,124392141,9,
2019,124403865,1,
2019,124398762,1,
2019,124404712,9,
2019,124408185,6,
2019,124400925,1,
2019,124395616,12,6
2019,135087271,9,
2019,135223570,10,
2019,129583840,9,
2019,129638987,10,
2019,130697955,1,
2019,131303053,9,
2019,116708245,1,
2019,116716541,9,
2019,116705132,1,
2019,130057156,6,
2019,130235836,10,
2019,125494058,1,
2019,125494149,10,
2019,131308059,10,
2019,131326744,10,
2019,131143557,1,
2019,131235728,9,
2019,131487971,1,
2019,133348031,6,
2019,133348041,6,
2019,128714277,9,
2019,128661376,9,
2019,128661868,1,
2019,128714082,6,
2019,133348276,6,
2019,132925133,6,
2019,133373807,10,
2019,133373808,10,
2019,132478049,10,
2019,135087478,6,
2019,135469972,10,
2019,134528821,10,
2019,126049255,1,
2019,126884095,9,
2019,125497928,9,
2019,125319960,6,
2019,125319096,9,
2019,125320378,10,
2019,125320985,10,
2019,125322037,10,
2019,125322041,10,
2019,125320055,9,
2019,125472875,1,
2019,125321929,10,
2019,129352596,10,
2019,130056982,6,
2019,124398222,6,
2019,124390784,6,
2019,124390354,1,
2019,124399300,1,
2019,124393749,1,
2019,124397381,9,
2019,124403901,1,
2019,124404726,10,
2019,125249123,6,
2019,129269101,1,
2019,129651518,9,
2019,130420875,6,
2019,130687947,6,
2019,130687947,1,
2019,131488020,2,
2019,131143620,6,
2019,131326622,10,
2019,127305296,1,
2019,128849301,10,
2019,132778175,3,
2019,131442817,10,
2019,132477935,3,
2019,135471857,10,
2019,125494082,10,
2019,134509994,10,
2019,135087257,6,
2019,135044428,6,
2019,135044427,6,
2019,125319097,9,
2019,125320126,10,
2019,125321448,6,
2019,125321839,6,
2019,125484180,9,
2019,127763726,10,
2019,124392543,1,
2019,124396021,10,
2019,124404468,1,
2019,124392853,1,
2019,124391724,1,
2019,124403263,10,
2019,124404750,1,
2019,125287995,6,
2019,135087265,6,
2019,135179519,6,
2019,129352753,17,
2019,130453504,10,
2019,130453251,10,
2019,130453927,6,
2019,130421423,6,
2019,130453282,6,
2019,130536831,9,
2019,125546375,6,
2019,131326759,10,
2019,133348036,6,
2019,133348285,6,
2019,131143563,1,
2019,128662054,1,
2019,131673064,4,
2019,135087510,9,
2019,135223224,10,
2019,126965243,10,
2019,125179130,9,
2019,125179133,9,
2019,125318899,6,
2019,125179114,1,
2019,125321791,1,
2019,125321518,10,
2019,125321253,10,
2019,125472431,10,
2019,134509573,1,
2019,124404686,6,
2019,124398810,6,
2019,124398971,1,
2019,134404134,10,
2019,135192973,10,
2019,135087270,9,
2019,130456503,1,
2019,132922414,1,
2019,130408197,2,
2019,130408688,6,
2019,130417363,10,
2019,130456889,10,
2019,130453982,1,
2019,130697977,1,
2019,130687946,1,
2019,130687946,6,
2019,130453258,1,
2019,130456926,9,
2019,131304355,6,
2019,131920446,10,
2019,129184065,1,
2019,129146671,1,
2019,132108454,1,
2019,128093190,1,
2019,128702174,6,
2019,128661381,9,
2019,128661339,1,
2019,128714085,1,
2019,133348253,10,
2019,133348274,1,
2019,133373809,10,
2019,132415084,9,
2019,134578313,1,
2019,135472240,10,
2019,135472239,10,
2019,135308173,10,
2019,135472015,10,
2019,125179313,1,
2019,125320540,10,
2019,130250619,1,
2019,127764342,10,
2019,124399307,9,
2019,124395250,9,
2019,125179411,10,
2019,125179343,8,
2019,129257547,1,
2019,129350520,1,
2019,131303142,6,
2019,130536548,2,
2019,130408736,9,
2019,130457048,9,
2019,130617993,1,
2019,130687952,6,
2019,130687952,1,
2019,130688216,6,
2019,130453343,10,
2019,130536866,5,
2019,129352600,1,
2019,130251154,10,
2019,129421480,1,
2019,131235825,1,
2019,131070401,10,
2019,128093388,1,
2019,129104978,1,
2019,132415085,9,
2019,135471182,6,
2019,125494105,1,
2019,125498052,1,
2019,125318530,10,
2019,125179169,10,
2019,125179243,10,
2019,125321408,10,
2019,125319190,6,
2019,125320783,6,
2019,125321331,10,
2019,125472760,1,
2019,124395434,1,
2019,124403728,1,
2019,134419871,10,
2019,134437933,6,
2019,129268862,6,
2019,129642399,1,
2019,129350519,1,
2019,130689502,8,
2019,130453342,9,
2019,130453977,1,
2019,130697951,1,
2019,130453264,10,
2019,130249759,9,
2019,116710097,10,
2019,130057178,6,
2019,130057191,6,
2019,129441144,10,
2019,129562921,10,
2019,133348045,1,
2019,128661343,9,
2019,129183613,1,
2019,128864912,10,
2019,128878008,1,
2019,135192972,1,
2019,135105623,6,
2019,135472186,6,
2019,125319073,10,
2019,125179263,6,
2019,125178875,6,
2019,125179153,10,
2019,125307218,1,
2019,125322002,8,
2019,126703279,10,
2019,127764341,10,
2019,124391759,1,
2019,124402885,1,
2019,124398835,1,
2019,124392551,1,
2019,135087269,9,
2019,128186388,6,
2019,129285223,10,
2019,135129506,1,
2019,129313707,6,
2019,130687959,6,
2019,130687959,1,
2019,130408593,10,
2019,130417362,10,
2019,131912521,6,
2019,130898797,1,
2019,130618078,1,
2019,132107910,9,
2019,129377907,10,
2019,129377925,10,
2019,130057010,9,
2019,135223314,6,
2019,131303131,1,
2019,131303007,6,
2019,129438310,1,
2019,133348026,10,
2019,128714377,10,
2019,128093387,1,
2019,128661675,9,
2019,128702787,9,
2019,131910619,9,
2019,129105121,10,
2019,128864861,6,
2019,131457902,6,
2019,128877988,6,
2019,128864925,1,
2019,135472237,10,
2019,134528819,8,
2019,134528820,10,
2019,125179056,1,
2019,125319078,9,
2019,125320127,10,
2019,125320760,10,
2019,125321681,1,
2019,125320114,1,
2019,134509330,9,
2019,135043606,1,
2019,124403144,1,
2019,124394862,17,
2019,124398922,1,
2019,129584395,6,
2019,130408177,6,
2019,130698163,10,
2019,130421547,10,
2019,130453868,1,
2019,129377908,9,
2019,129441039,1,
2019,129441096,10,
2019,130325990,1,
2019,135223318,2,
2019,125972941,6,
2019,131326576,2,
2019,131381188,9,
2019,131308144,6,
2019,134704849,10,
2019,128691249,1,
2019,129104411,1,
2019,131488044,6,
2019,132184218,6,
2019,135472014,10,
2019,125179073,10,
2019,125319553,10,
2019,125320369,10,
2019,125321517,10,
2019,125321279,6,
2019,125320521,10,
2019,127305269,9,
2019,126703280,1,
2019,134509563,6,
2019,124398043,10,
2019,124404577,1,
2019,124404793,10,
2019,124400698,1,
2019,124390356,1,
2019,124391466,1,
2019,124391542,6,
2019,124403277,1,
2019,124392509,9,
2019,124404711,9,
2019,134419851,6,
