"DATA_YEAR","NIBRS_MONTH_ID","AGENCY_ID","MONTH_NUM","DATA_YEAR","REPORTED_STATUS","REPORT_DATE","UPDATE_FLAG","ORIG_FORMAT","DATA_HOME","DDOCNAME","DID","MONTH_PUB_STATUS"
2019,9171286,9357,8,2019,"I",20-AUG-19,"Y","X","C","2019_08_MN0690000_NIBRS",71352001,0
2019,9266803,9357,9,2019,"I",03-SEP-19,"Y","X","C","2019_09_MN0690000_NIBRS",71655173,0
2019,10288661,9357,10,2019,"I",03-OCT-19,"Y","X","C","2019_10_MN0690000_NIBRS",71428314,0
2019,10598513,9357,11,2019,"I",05-NOV-19,"Y","X","C","2019_11_MN0690000_NIBRS",71655176,0
2019,10808756,9357,12,2019,"I",06-DEC-19,"Y","X","C","2019_12_MN0690000_NIBRS",71438964,0
2019,9208023,9314,7,2019,"I",26-AUG-19,"Y","X","C","2019_07_MN0550100_NIBRS",71018699,0
2019,9223148,9314,8,2019,"I",27-AUG-19,"Y","X","C","2019_08_MN0550100_NIBRS",71018714,0
2019,9294580,9314,9,2019,"I",05-SEP-19,"Y","X","C","2019_09_MN0550100_NIBRS",71023824,0
2019,10263704,9314,10,2019,"I",01-OCT-19,"Y","X","C","2019_10_MN0550100_NIBRS",71020117,0
2019,10684753,9314,11,2019,"I",13-NOV-19,"Y","X","C","2019_11_MN0550100_NIBRS",71799651,0
2019,10894666,9314,12,2019,"I",18-DEC-19,"Y","X","C","2019_12_MN0550100_NIBRS",71795823,0
2019,11787627,9185,4,2019,"U",16-MAR-20,"Y","X","C","2019_04_MN0200000_NIBRS",69159677,0
2019,11787629,9185,5,2019,"U",16-MAR-20,"Y","X","C","2019_05_MN0200000_NIBRS",69159687,0
2019,9129676,9185,6,2019,"I",18-JUL-19,"Y","F","C","2019_06_MN0200000_NIBRS",71801796,0
2019,9219975,9185,7,2019,"I",27-AUG-19,"Y","X","C","2019_07_MN0200000_NIBRS",71885221,0
2019,9224912,9185,8,2019,"I",28-AUG-19,"Y","X","C","2019_08_MN0200000_NIBRS",71880952,0
2019,9966166,9185,9,2019,"I",11-SEP-19,"Y","X","C","2019_09_MN0200000_NIBRS",71880997,0
2019,10299914,9185,10,2019,"I",09-OCT-19,"Y","X","C","2019_10_MN0200000_NIBRS",71885248,0
2019,10600611,9185,11,2019,"I",06-NOV-19,"Y","X","C","2019_11_MN0200000_NIBRS",71885251,0
2019,10943168,9185,12,2019,"I",01-JAN-20,"Y","X","C","2019_12_MN0200000_NIBRS",63212447,0
2019,11781370,9106,6,2019,"U",16-MAR-20,"Y","X","C","2019_06_MN0020000_NIBRS",69176021,0
2019,11781367,9106,7,2019,"U",16-MAR-20,"Y","X","C","2019_07_MN0020000_NIBRS",70755050,0
2019,9221938,9106,8,2019,"I",27-AUG-19,"Y","X","C","2019_08_MN0020000_NIBRS",71856715,0
2019,9266623,9106,9,2019,"I",02-SEP-19,"Y","X","C","2019_09_MN0020000_NIBRS",71339058,0
2019,10284644,9106,10,2019,"I",02-OCT-19,"Y","X","C","2019_10_MN0020000_NIBRS",71645597,0
2019,10594604,9106,11,2019,"I",03-NOV-19,"Y","X","C","2019_11_MN0020000_NIBRS",71339364,0
2019,10773123,9106,12,2019,"I",02-DEC-19,"Y","X","C","2019_12_MN0020000_NIBRS",71811438,0
2019,8325564,9328,7,2019,"I",,"Y","G","C","2019_07_MN0620000_NIBRS",71488473,0
2019,8326653,9328,8,2019,"I",,"Y","G","C","2019_08_MN0620000_NIBRS",71488224,0
2019,8326742,9328,9,2019,"I",,"Y","G","C","2019_09_MN0620000_NIBRS",64509861,0
2019,8326831,9328,10,2019,"I",,"Y","G","C","2019_10_MN0620000_NIBRS",71484480,0
2019,8326920,9328,11,2019,"I",,"Y","G","C","2019_11_MN0620000_NIBRS",71352802,0
2019,8327009,9328,12,2019,"I",,"Y","G","C","2019_12_MN0620000_NIBRS",64596809,0
2019,11781375,9108,6,2019,"I",,"Y","G","C","2019_06_MN0020200_NIBRS",69159160,0
2019,11781376,9108,7,2019,"I",16-MAR-20,"Y","X","C","2019_07_MN0020200_NIBRS",69177247,0
2019,9222808,9108,8,2019,"I",27-AUG-19,"Y","X","C","2019_08_MN0020200_NIBRS",70989370,0
2019,9266774,9108,9,2019,"I",03-SEP-19,"Y","X","C","2019_09_MN0020200_NIBRS",71342189,0
2019,10284648,9108,10,2019,"I",02-OCT-19,"Y","X","C","2019_10_MN0020200_NIBRS",69941964,0
2019,10589005,9108,11,2019,"I",02-NOV-19,"Y","X","C","2019_11_MN0020200_NIBRS",71796153,0
2019,10771278,9108,12,2019,"I",01-DEC-19,"Y","X","C","2019_12_MN0020200_NIBRS",71796345,0
2019,11817913,9245,8,2019,"U",18-MAR-20,"Y","X","C","2019_08_MN0280000_NIBRS",69617261,0
2019,9966218,9245,9,2019,"I",11-SEP-19,"Y","X","C","2019_09_MN0280000_NIBRS",63203815,0
2019,10284697,9245,10,2019,"I",02-OCT-19,"Y","X","C","2019_10_MN0280000_NIBRS",65494929,0
2019,10594279,9245,11,2019,"I",02-NOV-19,"Y","X","C","2019_11_MN0280000_NIBRS",62743118,0
2019,11785739,9114,7,2019,"U",16-MAR-20,"Y","X","C","2019_07_MN0020800_NIBRS",69176173,0
2019,9222833,9114,8,2019,"I",27-AUG-19,"Y","X","C","2019_08_MN0020800_NIBRS",71810952,0
2019,9961097,9114,9,2019,"I",09-SEP-19,"Y","X","C","2019_09_MN0020800_NIBRS",70761779,0
2019,10284260,9114,10,2019,"I",01-OCT-19,"Y","X","C","2019_10_MN0020800_NIBRS",71023557,0
2019,10590838,9114,11,2019,"I",01-NOV-19,"Y","X","C","2019_11_MN0020800_NIBRS",68538497,0
2019,10807203,9114,12,2019,"I",05-DEC-19,"Y","X","C","2019_12_MN0020800_NIBRS",71796159,0
2019,8160284,9203,3,2019,"I",,"Y","G","C","2019_03_MN0250300_NIBRS",65101729,0
2019,8167946,9203,4,2019,"I",,"Y","G","C","2019_04_MN0250300_NIBRS",65101732,0
2019,8175608,9203,5,2019,"I",,"Y","G","C","2019_05_MN0250300_NIBRS",63811469,0
2019,8183270,9203,6,2019,"I",,"Y","G","C","2019_06_MN0250300_NIBRS",62967423,0
2019,8190932,9203,7,2019,"I",,"Y","G","C","2019_07_MN0250300_NIBRS",65055470,0
2019,8198594,9203,8,2019,"I",,"Y","G","C","2019_08_MN0250300_NIBRS",66656193,0
2019,8206256,9203,9,2019,"I",,"Y","G","C","2019_09_MN0250300_NIBRS",66729434,0
2019,8719088,9256,2,2019,"I",13-MAR-19,"Y","F","C","2019_02_MN0310300_NIBRS",64345902,0
2019,9128566,9256,3,2019,"I",18-JUL-19,"Y","F","C","2019_03_MN0310300_NIBRS",64654307,0
2019,9128567,9256,4,2019,"I",18-JUL-19,"Y","F","C","2019_04_MN0310300_NIBRS",64345764,0
2019,9128465,9256,5,2019,"I",18-JUL-19,"Y","F","C","2019_05_MN0310300_NIBRS",64514993,0
2019,9129658,9256,6,2019,"I",18-JUL-19,"Y","F","C","2019_06_MN0310300_NIBRS",70989157,0
2019,9218023,9256,7,2019,"I",26-AUG-19,"Y","X","C","2019_07_MN0310300_NIBRS",65152905,0
2019,9287866,9256,8,2019,"I",05-SEP-19,"Y","X","C","2019_08_MN0310300_NIBRS",70989172,0
2019,10284419,9256,9,2019,"I",01-OCT-19,"Y","X","C","2019_09_MN0310300_NIBRS",70989160,0
2019,9129694,9323,5,2019,"I",18-JUL-19,"Y","F","C","2019_05_MN0600000_NIBRS",62682651,0
2019,9128511,9323,6,2019,"I",18-JUL-19,"Y","F","C","2019_06_MN0600000_NIBRS",59900617,0
2019,9207504,9323,7,2019,"I",26-AUG-19,"Y","X","C","2019_07_MN0600000_NIBRS",59926634,0
2019,9222786,9323,8,2019,"I",27-AUG-19,"Y","X","C","2019_08_MN0600000_NIBRS",62682639,0
2019,9267077,9323,9,2019,"I",03-SEP-19,"Y","X","C","2019_09_MN0600000_NIBRS",62682648,0
2019,10293581,9323,10,2019,"I",04-OCT-19,"Y","X","C","2019_10_MN0600000_NIBRS",60687841,0
2019,10594902,9323,11,2019,"I",04-NOV-19,"Y","X","C","2019_11_MN0600000_NIBRS",62682654,0
2019,10778622,9323,12,2019,"I",02-DEC-19,"Y","X","C","2019_12_MN0600000_NIBRS",62682657,0
2019,8160293,9309,3,2019,"I",,"Y","G","C","2019_03_MN0520200_NIBRS",62849549,0
2019,8167955,9309,4,2019,"I",,"Y","G","C","2019_04_MN0520200_NIBRS",64657995,0
2019,8175617,9309,5,2019,"I",,"Y","G","C","2019_05_MN0520200_NIBRS",63203179,0
2019,8183279,9309,6,2019,"I",,"Y","G","C","2019_06_MN0520200_NIBRS",55311875,0
2019,8190941,9309,7,2019,"I",,"Y","G","C","2019_07_MN0520200_NIBRS",70674730,0
2019,8198603,9309,8,2019,"I",,"Y","G","C","2019_08_MN0520200_NIBRS",65681945,0
2019,8206265,9309,9,2019,"I",,"Y","G","C","2019_09_MN0520200_NIBRS",67791720,0
2019,8213927,9309,10,2019,"I",,"Y","G","C","2019_10_MN0520200_NIBRS",69722369,0
2019,8221589,9309,11,2019,"I",,"Y","G","C","2019_11_MN0520200_NIBRS",68538138,0
2019,8229251,9309,12,2019,"I",,"Y","G","C","2019_12_MN0520200_NIBRS",65679156,0
2019,11787619,9172,12,2019,"U",16-MAR-20,"Y","X","C","2019_12_MN0180500_NIBRS",69159670,0
2019,8167956,9310,4,2019,"I",,"Y","G","C","2019_04_MN0530000_NIBRS",61433682,0
2019,8175618,9310,5,2019,"I",,"Y","G","C","2019_05_MN0530000_NIBRS",62683074,0
2019,8183280,9310,6,2019,"I",,"Y","G","C","2019_06_MN0530000_NIBRS",69698348,0
2019,8190942,9310,7,2019,"I",,"Y","G","C","2019_07_MN0530000_NIBRS",55312575,0
2019,8198604,9310,8,2019,"I",,"Y","G","C","2019_08_MN0530000_NIBRS",71262630,0
2019,8206266,9310,9,2019,"I",,"Y","G","C","2019_09_MN0530000_NIBRS",58991535,0
2019,8213928,9310,10,2019,"I",,"Y","G","C","2019_10_MN0530000_NIBRS",60959626,0
2019,8221590,9310,11,2019,"I",,"Y","G","C","2019_11_MN0530000_NIBRS",71678016,0
2019,8229252,9310,12,2019,"I",,"Y","G","C","2019_12_MN0530000_NIBRS",69823147,0
2019,9271807,9188,9,2019,"I",04-SEP-19,"Y","X","C","2019_09_MN0210100_NIBRS",71659789,0
2019,10293627,9188,10,2019,"I",04-OCT-19,"Y","X","C","2019_10_MN0210100_NIBRS",71566818,0
2019,10591483,9188,11,2019,"I",05-NOV-19,"Y","X","C","2019_11_MN0210100_NIBRS",70842929,0
2019,10784865,9188,12,2019,"I",04-DEC-19,"Y","X","C","2019_12_MN0210100_NIBRS",71564698,0
2019,8152635,9317,2,2019,"I",,"Y","G","C","2019_02_MN0560100_NIBRS",67057047,0
2019,8210831,25735,9,2019,"I",,"Y","G","C","2019_09_MN0800400_NIBRS",57308226,0
2019,8218493,25735,10,2019,"I",,"Y","G","C","2019_10_MN0800400_NIBRS",61229161,0
2019,8226155,25735,11,2019,"I",,"Y","G","C","2019_11_MN0800400_NIBRS",62677513,0
2019,8233817,25735,12,2019,"I",,"Y","G","C","2019_12_MN0800400_NIBRS",65086183,0
2019,8149662,27344,1,2019,"I",,"Y","G","C","2019_01_MN0560700_NIBRS",37283408,0
2019,8157324,27344,2,2019,"I",,"Y","G","C","2019_02_MN0560700_NIBRS",49496840,0
2019,8164986,27344,3,2019,"Z",,"Y","G","C","2019_03_MN0560700_NIBRS",49496852,0
2019,8172648,27344,4,2019,"I",,"Y","G","C","2019_04_MN0560700_NIBRS",49496842,0
2019,8180310,27344,5,2019,"I",,"Y","G","C","2019_05_MN0560700_NIBRS",49492206,0
2019,8187972,27344,6,2019,"I",,"Y","G","C","2019_06_MN0560700_NIBRS",50850045,0
2019,8195634,27344,7,2019,"I",,"Y","G","C","2019_07_MN0560700_NIBRS",51708269,0
2019,8203296,27344,8,2019,"I",,"Y","G","C","2019_08_MN0560700_NIBRS",66614768,0
2019,8210958,27344,9,2019,"I",,"Y","G","C","2019_09_MN0560700_NIBRS",64471418,0
2019,8218620,27344,10,2019,"I",,"Y","G","C","2019_10_MN0560700_NIBRS",63136714,0
2019,8226282,27344,11,2019,"I",,"Y","G","C","2019_11_MN0560700_NIBRS",62345046,0
2019,8233944,27344,12,2019,"I",,"Y","G","C","2019_12_MN0560700_NIBRS",68503556,0
2019,8720693,25649,2,2019,"I",13-MAR-19,"Y","F","C","2019_02_MN0310100_NIBRS",49493431,0
2019,9128495,25649,4,2019,"I",18-JUL-19,"Y","F","C","2019_04_MN0310100_NIBRS",49498523,0
2019,8720691,25786,2,2019,"I",13-MAR-19,"Y","F","C","2019_02_MN0111000_NIBRS",49490695,0
2019,9128469,25786,3,2019,"I",18-JUL-19,"Y","F","C","2019_03_MN0111000_NIBRS",49490697,0
2019,9129664,25786,4,2019,"I",18-JUL-19,"Y","F","C","2019_04_MN0111000_NIBRS",49492462,0
2019,9129665,25786,5,2019,"I",18-JUL-19,"Y","F","C","2019_05_MN0111000_NIBRS",49490703,0
2019,9128568,25786,6,2019,"I",18-JUL-19,"Y","F","C","2019_06_MN0111000_NIBRS",51214728,0
2019,9218290,25786,7,2019,"I",26-AUG-19,"Y","X","C","2019_07_MN0111000_NIBRS",51214731,0
2019,9223367,25786,8,2019,"I",27-AUG-19,"Y","X","C","2019_08_MN0111000_NIBRS",51189815,0
2019,10292596,25786,9,2019,"I",04-OCT-19,"Y","X","C","2019_09_MN0111000_NIBRS",57311696,0
2019,10338454,25786,10,2019,"I",11-OCT-19,"Y","X","C","2019_10_MN0111000_NIBRS",59368825,0
2019,10849660,25786,12,2019,"I",12-DEC-19,"Y","X","C","2019_12_MN0111000_NIBRS",62682936,0
2019,8149658,27292,1,2019,"I",,"Y","G","C","2019_01_MN0530200_NIBRS",37291665,0
2019,8157320,27292,2,2019,"I",,"Y","G","C","2019_02_MN0530200_NIBRS",49492983,0
2019,8164982,27292,3,2019,"Z",,"Y","G","C","2019_03_MN0530200_NIBRS",49492987,0
2019,8172644,27292,4,2019,"Z",,"Y","G","C","2019_04_MN0530200_NIBRS",66660880,0
2019,8180306,27292,5,2019,"I",,"Y","G","C","2019_05_MN0530200_NIBRS",50840993,0
2019,8187968,27292,6,2019,"Z",,"Y","G","C","2019_06_MN0530200_NIBRS",49491496,0
2019,8195630,27292,7,2019,"Z",,"Y","G","C","2019_07_MN0530200_NIBRS",50829279,0
2019,8203292,27292,8,2019,"Z",,"Y","G","C","2019_08_MN0530200_NIBRS",55556657,0
2019,8210954,27292,9,2019,"I",,"Y","G","C","2019_09_MN0530200_NIBRS",57452145,0
2019,8218616,27292,10,2019,"I",,"Y","G","C","2019_10_MN0530200_NIBRS",62340980,0
2019,8226278,27292,11,2019,"I",,"Y","G","C","2019_11_MN0530200_NIBRS",61342963,0
2019,8233940,27292,12,2019,"I",,"Y","G","C","2019_12_MN0530200_NIBRS",63183532,0
2019,8149665,27347,1,2019,"I",,"Y","G","C","2019_01_MN0560400_NIBRS",49490251,0
2019,8157327,27347,2,2019,"Z",,"Y","G","C","2019_02_MN0560400_NIBRS",37275424,0
2019,8164989,27347,3,2019,"Z",,"Y","G","C","2019_03_MN0560400_NIBRS",49490262,0
2019,8172651,27347,4,2019,"I",,"Y","G","C","2019_04_MN0560400_NIBRS",49496826,0
2019,8180313,27347,5,2019,"Z",,"Y","G","C","2019_05_MN0560400_NIBRS",49496832,0
2019,8187975,27347,6,2019,"I",,"Y","G","C","2019_06_MN0560400_NIBRS",49490258,0
2019,8195637,27347,7,2019,"I",,"Y","G","C","2019_07_MN0560400_NIBRS",57308892,0
2019,8203299,27347,8,2019,"I",,"Y","G","C","2019_08_MN0560400_NIBRS",62342210,0
2019,8210961,27347,9,2019,"I",,"Y","G","C","2019_09_MN0560400_NIBRS",57321858,0
2019,8218623,27347,10,2019,"I",,"Y","G","C","2019_10_MN0560400_NIBRS",59450814,0
2019,8226285,27347,11,2019,"Z",,"Y","G","C","2019_11_MN0560400_NIBRS",60990784,0
2019,8233947,27347,12,2019,"I",,"Y","G","C","2019_12_MN0560400_NIBRS",62345043,0
2019,8149641,26921,1,2019,"U",,"Y","G","C","2019_01_MN0460700_NIBRS",,0
2019,8157303,26921,2,2019,"I",,"Y","G","C","2019_02_MN0460700_NIBRS",49497551,0
2019,8164965,26921,3,2019,"U",,"Y","G","C","2019_03_MN0460700_NIBRS",,0
2019,8172627,26921,4,2019,"I",,"Y","G","C","2019_04_MN0460700_NIBRS",49497556,0
2019,8180289,26921,5,2019,"U",,"Y","G","C","2019_05_MN0460700_NIBRS",,0
2019,8187951,26921,6,2019,"U",,"Y","G","C","2019_06_MN0460700_NIBRS",,0
2019,8195613,26921,7,2019,"Z",,"Y","G","C","2019_07_MN0460700_NIBRS",50825624,0
2019,8203275,26921,8,2019,"Z",,"Y","G","C","2019_08_MN0460700_NIBRS",55312444,0
2019,8210937,26921,9,2019,"I",,"Y","G","C","2019_09_MN0460700_NIBRS",57316642,0
2019,8218599,26921,10,2019,"I",,"Y","G","C","2019_10_MN0460700_NIBRS",63199834,0
2019,8226261,26921,11,2019,"I",,"Y","G","C","2019_11_MN0460700_NIBRS",63195365,0
2019,8233923,26921,12,2019,"U",,"Y","G","C","2019_12_MN0460700_NIBRS",,0
2019,9129681,25582,2,2019,"I",18-JUL-19,"Y","F","C","2019_02_MN0310700_NIBRS",50647143,0
2019,9129682,25582,3,2019,"I",18-JUL-19,"Y","F","C","2019_03_MN0310700_NIBRS",49502166,0
2019,9128497,25582,4,2019,"I",18-JUL-19,"Y","F","C","2019_04_MN0310700_NIBRS",49502168,0
2019,9128586,25582,5,2019,"I",18-JUL-19,"Y","F","C","2019_05_MN0310700_NIBRS",51367817,0
2019,9207986,25582,6,2019,"I",26-AUG-19,"Y","X","C","2019_06_MN0310700_NIBRS",51708719,0
2019,9221108,25582,7,2019,"I",27-AUG-19,"Y","X","C","2019_07_MN0310700_NIBRS",51354782,0
2019,9266580,25582,8,2019,"I",01-SEP-19,"Y","X","C","2019_08_MN0310700_NIBRS",51638001,0
2019,10287435,25582,9,2019,"I",02-OCT-19,"Y","X","C","2019_09_MN0310700_NIBRS",57303761,0
2019,10594151,25582,10,2019,"I",02-NOV-19,"Y","X","C","2019_10_MN0310700_NIBRS",59363827,0
2019,10773213,25582,11,2019,"I",02-DEC-19,"Y","X","C","2019_11_MN0310700_NIBRS",60959623,0
2019,10949201,25582,12,2019,"I",05-JAN-20,"Y","X","C","2019_12_MN0310700_NIBRS",62726887,0
2019,8149643,26924,1,2019,"I",,"Y","G","C","2019_01_MN0150200_NIBRS",37287862,0
2019,8157305,26924,2,2019,"I",,"Y","G","C","2019_02_MN0150200_NIBRS",69867523,0
2019,8164967,26924,3,2019,"I",,"Y","G","C","2019_03_MN0150200_NIBRS",49502122,0
2019,8172629,26924,4,2019,"I",,"Y","G","C","2019_04_MN0150200_NIBRS",49498602,0
2019,8180291,26924,5,2019,"I",,"Y","G","C","2019_05_MN0150200_NIBRS",49502128,0
2019,8187953,26924,6,2019,"I",,"Y","G","C","2019_06_MN0150200_NIBRS",50839417,0
2019,8195615,26924,7,2019,"I",,"Y","G","C","2019_07_MN0150200_NIBRS",50840807,0
2019,8203277,26924,8,2019,"I",,"Y","G","C","2019_08_MN0150200_NIBRS",57266449,0
2019,8210939,26924,9,2019,"I",,"Y","G","C","2019_09_MN0150200_NIBRS",57266458,0
2019,8218601,26924,10,2019,"I",,"Y","G","C","2019_10_MN0150200_NIBRS",59931843,0
2019,8226263,26924,11,2019,"I",,"Y","G","C","2019_11_MN0150200_NIBRS",61344286,0
2019,8233925,26924,12,2019,"I",,"Y","G","C","2019_12_MN0150200_NIBRS",62683113,0
2019,9129679,28454,2,2019,"I",18-JUL-19,"Y","F","C","2019_02_MN0770500_NIBRS",49498246,0
2019,9128583,28454,3,2019,"I",18-JUL-19,"Y","F","C","2019_03_MN0770500_NIBRS",49498255,0
2019,9128581,28454,4,2019,"I",18-JUL-19,"Y","F","C","2019_04_MN0770500_NIBRS",49498249,0
2019,9128582,28454,5,2019,"I",18-JUL-19,"Y","F","C","2019_05_MN0770500_NIBRS",49493157,0
2019,9191035,28454,7,2019,"Z",23-AUG-19,"Y","X","C","2019_07_MN0770500_NIBRS",50825640,0
2019,9970158,28454,8,2019,"Z",12-SEP-19,"Y","X","C","2019_08_MN0770500_NIBRS",55186538,0
2019,10284224,28454,9,2019,"Z",01-OCT-19,"Y","X","C","2019_09_MN0770500_NIBRS",57266073,0
2019,10598259,28454,10,2019,"Z",04-NOV-19,"Y","X","C","2019_10_MN0770500_NIBRS",59450587,0
2019,9191026,25781,3,2019,"Z",23-AUG-19,"Y","X","C","2019_03_MN0510100_NIBRS",59623049,0
2019,9128587,25781,4,2019,"I",18-JUL-19,"Y","F","C","2019_04_MN0510100_NIBRS",49502183,0
2019,9128499,25781,5,2019,"I",18-JUL-19,"Y","F","C","2019_05_MN0510100_NIBRS",49498635,0
2019,9129686,25781,6,2019,"I",18-JUL-19,"Y","F","C","2019_06_MN0510100_NIBRS",49502188,0
2019,9221689,25781,7,2019,"I",27-AUG-19,"Y","X","C","2019_07_MN0510100_NIBRS",51094367,0
2019,9265587,25781,8,2019,"I",31-AUG-19,"Y","X","C","2019_08_MN0510100_NIBRS",51637773,0
2019,9266695,25781,9,2019,"I",03-SEP-19,"Y","X","C","2019_09_MN0510100_NIBRS",55189253,0
2019,10538051,25781,10,2019,"I",24-OCT-19,"Y","X","C","2019_10_MN0510100_NIBRS",58891626,0
2019,10806979,25781,11,2019,"Z",04-DEC-19,"Y","X","C","2019_11_MN0510100_NIBRS",61222841,0
2019,10895509,25781,12,2019,"I",19-DEC-19,"Y","X","C","2019_12_MN0510100_NIBRS",62346072,0
2019,8719082,25755,2,2019,"I",13-MAR-19,"Y","F","C","2019_02_MN0110200_NIBRS",49482588,0
2019,9129637,25755,3,2019,"I",18-JUL-19,"Y","F","C","2019_03_MN0110200_NIBRS",49482595,0
2019,9129639,25755,4,2019,"I",18-JUL-19,"Y","F","C","2019_04_MN0110200_NIBRS",49466447,0
2019,9128445,25755,5,2019,"I",18-JUL-19,"Y","F","C","2019_05_MN0110200_NIBRS",49482603,0
2019,9128447,25755,6,2019,"I",18-JUL-19,"Y","F","C","2019_06_MN0110200_NIBRS",51090883,0
2019,9218288,25755,7,2019,"I",26-AUG-19,"Y","X","C","2019_07_MN0110200_NIBRS",51204541,0
2019,9221889,25755,8,2019,"I",27-AUG-19,"Y","X","C","2019_08_MN0110200_NIBRS",55732715,0
2019,10027383,25755,9,2019,"I",16-SEP-19,"Y","X","C","2019_09_MN0110200_NIBRS",57624261,0
2019,10338456,25755,10,2019,"I",11-OCT-19,"Y","X","C","2019_10_MN0110200_NIBRS",59363418,0
2019,10685689,25755,11,2019,"I",13-NOV-19,"Y","X","C","2019_11_MN0110200_NIBRS",60851957,0
2019,10849658,25755,12,2019,"I",12-DEC-19,"Y","X","C","2019_12_MN0110200_NIBRS",63328726,0
2019,9129671,25764,6,2019,"I",18-JUL-19,"Y","F","C","2019_06_MN0200600_NIBRS",71784696,0
2019,9233136,25764,7,2019,"I",28-AUG-19,"Y","X","C","2019_07_MN0200600_NIBRS",71789601,0
2019,9226065,25764,8,2019,"I",28-AUG-19,"Y","X","C","2019_08_MN0200600_NIBRS",71784550,0
2019,10338413,25764,9,2019,"I",11-OCT-19,"Y","X","C","2019_09_MN0200600_NIBRS",58765277,0
2019,10506360,25764,10,2019,"I",23-OCT-19,"Y","X","C","2019_10_MN0200600_NIBRS",59461306,0
2019,10812781,25764,11,2019,"I",07-DEC-19,"Y","X","C","2019_11_MN0200600_NIBRS",61310296,0
2019,10894061,25764,12,2019,"I",18-DEC-19,"Y","X","C","2019_12_MN0200600_NIBRS",66659035,0
2019,8719089,25610,2,2019,"I",13-MAR-19,"Y","F","C","2019_02_MN0310400_NIBRS",49493610,0
2019,9128592,25610,3,2019,"I",18-JUL-19,"Y","F","C","2019_03_MN0310400_NIBRS",49502290,0
2019,9128593,25610,4,2019,"I",18-JUL-19,"Y","F","C","2019_04_MN0310400_NIBRS",49493607,0
2019,9129689,25610,5,2019,"I",18-JUL-19,"Y","F","C","2019_05_MN0310400_NIBRS",49493608,0
2019,9208646,25610,6,2019,"I",26-AUG-19,"Y","X","C","2019_06_MN0310400_NIBRS",50885929,0
2019,9221175,25610,7,2019,"I",27-AUG-19,"Y","X","C","2019_07_MN0310400_NIBRS",51358353,0
2019,9228888,25610,8,2019,"I",28-AUG-19,"Y","X","C","2019_08_MN0310400_NIBRS",51667072,0
2019,10292106,25610,9,2019,"I",04-OCT-19,"Y","X","C","2019_09_MN0310400_NIBRS",57308247,0
2019,10530922,25610,10,2019,"I",25-OCT-19,"Y","X","C","2019_10_MN0310400_NIBRS",59363836,0
2019,10700712,25610,11,2019,"I",17-NOV-19,"Y","X","C","2019_11_MN0310400_NIBRS",60364126,0
2019,8149642,26923,1,2019,"U",,"Y","G","C","2019_01_MN0150100_NIBRS",,0
2019,8157304,26923,2,2019,"U",,"Y","G","C","2019_02_MN0150100_NIBRS",,0
2019,8164966,26923,3,2019,"U",,"Y","G","C","2019_03_MN0150100_NIBRS",,0
2019,8172628,26923,4,2019,"U",,"Y","G","C","2019_04_MN0150100_NIBRS",,0
2019,8180290,26923,5,2019,"U",,"Y","G","C","2019_05_MN0150100_NIBRS",,0
2019,8187952,26923,6,2019,"U",,"Y","G","C","2019_06_MN0150100_NIBRS",,0
2019,8195614,26923,7,2019,"U",,"Y","G","C","2019_07_MN0150100_NIBRS",,0
2019,8203276,26923,8,2019,"U",,"Y","G","C","2019_08_MN0150100_NIBRS",,0
2019,8210938,26923,9,2019,"U",,"Y","G","C","2019_09_MN0150100_NIBRS",,0
2019,8218600,26923,10,2019,"U",,"Y","G","C","2019_10_MN0150100_NIBRS",,0
2019,8226262,26923,11,2019,"U",,"Y","G","C","2019_11_MN0150100_NIBRS",,0
2019,8233924,26923,12,2019,"U",,"Y","G","C","2019_12_MN0150100_NIBRS",,0
2019,8149436,23251,1,2019,"I",,"Y","G","C","2019_01_MN0071000_NIBRS",49483026,0
2019,8157098,23251,2,2019,"I",,"Y","G","C","2019_02_MN0071000_NIBRS",49479564,0
2019,8164760,23251,3,2019,"U",,"Y","G","C","2019_03_MN0071000_NIBRS",,0
2019,8172422,23251,4,2019,"I",,"Y","G","C","2019_04_MN0071000_NIBRS",62683404,0
2019,8180084,23251,5,2019,"I",,"Y","G","C","2019_05_MN0071000_NIBRS",49483044,0
2019,8187746,23251,6,2019,"I",,"Y","G","C","2019_06_MN0071000_NIBRS",51208240,0
2019,8195408,23251,7,2019,"I",,"Y","G","C","2019_07_MN0071000_NIBRS",51204355,0
2019,8203070,23251,8,2019,"Z",,"Y","G","C","2019_08_MN0071000_NIBRS",55163535,0
2019,8210732,23251,9,2019,"I",,"Y","G","C","2019_09_MN0071000_NIBRS",57267379,0
2019,8218394,23251,10,2019,"Z",,"Y","G","C","2019_10_MN0071000_NIBRS",59691641,0
2019,8226056,23251,11,2019,"I",,"Y","G","C","2019_11_MN0071000_NIBRS",62683545,0
2019,8233718,23251,12,2019,"Z",,"Y","G","C","2019_12_MN0071000_NIBRS",63193053,0
2019,8149664,27346,1,2019,"U",,"Y","G","C","2019_01_MN0560800_NIBRS",,0
2019,8157326,27346,2,2019,"I",,"Y","G","C","2019_02_MN0560800_NIBRS",49492138,0
2019,8164988,27346,3,2019,"I",,"Y","G","C","2019_03_MN0560800_NIBRS",49490214,0
2019,8172650,27346,4,2019,"U",,"Y","G","C","2019_04_MN0560800_NIBRS",,0
