"DATA_YEAR","VICTIM_ID","OFFENSE_ID"
2019,130328469,144206682
2019,130328471,144206684
2019,130328473,144206686
2019,130328476,144206689
2019,130328480,144206693
2019,130396028,144274546
2019,130396032,144274552
2019,130396032,144274551
2019,130396033,144274553
2019,130396036,144274556
2019,130396326,144274806
2019,130041441,143920419
2019,130041473,143920454
2019,130041471,143920452
2019,130041470,143920452
2019,130041485,143920467
2019,130041506,143920483
2019,130041513,143920491
2019,130041515,143920493
2019,130041640,143920610
2019,130041641,143920611
2019,130041644,143920614
2019,130041657,143920625
2019,130041685,143920653
2019,130041684,143920654
2019,130041879,143920838
2019,130041930,143920889
2019,130042079,143921035
2019,130042086,143921042
2019,130058108,143941933
2019,128710360,142593492
2019,128710368,142593501
2019,128710395,142593528
2019,128711262,142594375
2019,128723138,142601415
2019,128723138,142601414
2019,128723149,142601426
2019,128723201,142601476
2019,128723225,142601495
2019,128724003,142602286
2019,128855261,142738424
2019,128855328,142738492
2019,128855329,142738493
2019,128855330,142738495
2019,128855330,142738494
2019,129102742,142985496
2019,128855347,142738514
2019,129102764,142985516
2019,128855351,142738518
2019,128855484,142738640
2019,128855486,142738642
2019,128915984,142799197
2019,129102810,142985562
2019,129108012,142985749
2019,129108013,142985749
2019,129640842,143523475
2019,129641958,143524538
2019,129640147,143522766
2019,129641814,143524398
2019,129640350,143522973
2019,129640306,143522928
2019,129640202,143522821
2019,129641816,143524400
2019,129641830,143524413
2019,129641834,143524417
2019,129641954,143524534
2019,129641953,143524534
2019,129651126,143533456
2019,129640156,143522775
2019,129640203,143522822
2019,129641817,143524401
2019,129641818,143524402
2019,129651019,143533352
2019,129640326,143522946
2019,129651023,143533356
2019,129651133,143533465
2019,129640351,143522974
2019,129640361,143522984
2019,129640360,143522984
2019,129641993,143524574
2019,129640366,143522989
2019,129640377,143523000
2019,129640427,143523047
2019,129640428,143523048
2019,129641820,143524404
2019,129641821,143524404
2019,129640428,143523049
2019,129651134,143533465
2019,129651135,143533466
2019,129641822,143524405
2019,129641986,143524566
2019,129641998,143524581
2019,129642029,143524611
2019,129642043,143524624
2019,129642045,143524626
2019,129642046,143524627
2019,129642048,143524629
2019,129642050,143524631
2019,129640880,143523508
2019,129642198,143524773
2019,129642210,143524786
2019,129642211,143524786
2019,129642230,143524807
2019,129642240,143524817
2019,129642360,143524927
2019,129642557,143525121
2019,129642460,143525022
2019,129642465,143525026
2019,129642464,143525026
2019,129642504,143525065
2019,129642535,143525099
2019,129642553,143525117
2019,129642631,143525196
2019,129650926,143533255
2019,129652163,143534399
2019,129666394,143548159
2019,128855352,142738519
2019,128855400,142738558
2019,128855400,142738557
2019,128855410,142738568
2019,128855409,142738569
2019,128682115,142565192
2019,129540795,143423867
2019,129681906,143563935
2019,129541607,143424659
2019,128710369,142593502
2019,128709902,142593050
2019,128709903,142593051
2019,128710336,142593466
2019,128710385,142593518
2019,128710386,142593518
2019,128710411,142593545
2019,128722909,142601181
2019,128711263,142594376
2019,128711271,142594382
2019,128722935,142601213
2019,128723097,142601372
2019,128782964,142671704
2019,131387417,145196505
2019,131387416,145196504
2019,131387417,145196506
2019,129582990,143466263
2019,131387420,145196510
2019,129582902,143466175
2019,129582902,143466174
2019,129582989,143466262
2019,129583073,143466342
2019,129583074,143466343
2019,129583075,143466344
2019,129583076,143466345
2019,129583077,143466346
2019,129583085,143466353
2019,129583093,143466360
2019,129583121,143466381
2019,129583122,143466382
2019,129584747,143467916
2019,129583146,143466405
2019,129583172,143466430
2019,129583195,143466449
2019,131387442,145196534
2019,129583336,143466585
2019,129583337,143466586
2019,129583338,143466587
2019,131387447,145196539
2019,129583383,143466630
2019,129583390,143466635
2019,129583391,143466636
2019,129583392,143466637
2019,129583394,143466639
2019,129583398,143466642
2019,129583399,143466643
2019,131387451,145196543
2019,131387452,145196544
2019,129583456,143466701
2019,129583538,143466787
2019,129583539,143466787
2019,129584746,143467916
2019,131387453,145196545
2019,129583594,143466846
2019,129583593,143466846
2019,129583601,143466853
2019,129583603,143466855
2019,129583634,143466871
2019,129583629,143466871
2019,129583630,143466871
2019,129583624,143466871
2019,129583635,143466871
2019,129583632,143466871
2019,129583620,143466871
2019,129583626,143466871
2019,129583636,143466871
2019,129583622,143466871
2019,129583628,143466871
2019,129583623,143466871
2019,129583633,143466871
2019,129583625,143466871
2019,129583621,143466871
2019,129583631,143466871
2019,129583627,143466871
2019,129583641,143466876
2019,131387453,145196546
2019,129584395,143467575
2019,129584748,143467917
2019,129584773,143467944
2019,129583664,143466900
2019,129584774,143467945
2019,129584775,143467946
2019,129583669,143466903
2019,129583668,143466904
2019,129584776,143467947
2019,129584777,143467948
2019,129583707,143466937
2019,129583715,143466945
2019,129583716,143466946
2019,129583717,143466947
2019,129584778,143467948
2019,129584779,143467949
2019,129584781,143467951
2019,129583755,143466985
2019,129583781,143467007
2019,129583903,143467100
2019,129583912,143467112
2019,129583914,143467114
2019,129583924,143467124
2019,129583929,143467129
2019,129583946,143467148
2019,129583952,143467154
2019,129583953,143467155
2019,129583954,143467155
2019,129583963,143467163
2019,129584859,143468023
2019,129584860,143468024
2019,129584861,143468025
2019,129584862,143468026
2019,129584863,143468027
2019,129584934,143468091
2019,129585005,143468162
2019,129585011,143468168
2019,129585067,143468224
2019,129585198,143468348
2019,129585200,143468350
2019,129585202,143468352
2019,129585203,143468353
2019,129585206,143468356
2019,129585265,143468412
2019,129585270,143468416
2019,129585287,143468433
2019,129585289,143468435
2019,129585290,143468436
2019,129585291,143468437
2019,129585292,143468438
2019,129585293,143468439
2019,129585295,143468441
2019,129585297,143468443
2019,129585302,143468446
2019,129585303,143468447
2019,129585343,143468491
2019,129585344,143468493
2019,129585345,143468492
2019,129585346,143468494
2019,129585377,143468530
2019,129585378,143468531
2019,129585381,143468534
2019,129585391,143468542
2019,129585390,143468543
2019,129585389,143468543
2019,129585398,143468551
2019,129585470,143468624
2019,129585473,143468626
2019,129585472,143468626
2019,129585069,143468226
2019,129584619,143467789
2019,129585068,143468225
2019,129585243,143468395
2019,129585245,143468396
2019,129585244,143468396
2019,129585247,143468397
2019,129585246,143468397
2019,129585568,143468721
2019,133052362,146875690
2019,129682583,143564582
2019,129682579,143564579
2019,129682580,143564580
2019,129682690,143564687
2019,129682694,143564690
2019,129682603,143564600
2019,129682698,143564695
2019,129682619,143564619
2019,129682623,143564622
2019,129682624,143564623
2019,129682625,143564624
2019,129687915,143564910
2019,129682736,143564731
2019,129682790,143564790
2019,129682793,143564793
2019,129682832,143564825
2019,129682834,143564824
2019,129682833,143564824
2019,129682832,143564824
2019,129682836,143564827
2019,129682837,143564828
2019,129682840,143564831
2019,129682842,143564833
2019,129682846,143564837
2019,129583956,143467158
2019,129583956,143467157
2019,129584467,143467644
2019,129584670,143467843
2019,129639253,143521905
2019,129639254,143521906
2019,132105989,145924157
2019,132105991,145924159
2019,129640412,143523032
2019,129463340,143346589
2019,129463517,143346753
2019,129463516,143346753
2019,129583958,143467160
2019,129541629,143424678
2019,129584436,143467619
2019,129639137,143521787
2019,129641700,143524284
2019,129642135,143524717
2019,129642341,143524910
2019,129642541,143525107
2019,129642542,143525107
2019,129642544,143525109
2019,129642547,143525112
2019,129642550,143525115
2019,129642580,143525147
2019,129642580,143525146
2019,129583938,143467138
2019,129583940,143467142
2019,129584310,143467492
2019,129584311,143467492
2019,129640207,143522826
2019,129640208,143522827
2019,129584312,143467492
2019,129585355,143468504
2019,129585356,143468505
2019,129585357,143468506
2019,129639012,143521669
2019,129640913,143523543
2019,129640913,143523542
2019,129676007,143557785
2019,129676290,143558082
2019,129676439,143558225
2019,129583775,143467001
2019,129583797,143467023
2019,129583960,143467161
2019,129583959,143467161
2019,129584313,143467493
2019,129584314,143467494
2019,129584444,143467626
2019,129584563,143467738
2019,129584692,143467866
2019,129682826,143564818
2019,129682827,143564818
2019,129687913,143564908
2019,129687913,143564907
2019,129687923,143564919
2019,129687924,143564920
2019,129583962,143467162
2019,129583961,143467162
2019,129584406,143467586
2019,129584570,143467744
2019,129640900,143523528
2019,129586260,143469442
2019,129638992,143521649
2019,129584705,143467879
2019,129638991,143521649
2019,129638993,143521650
2019,129639013,143521670
2019,129640901,143523530
2019,129640901,143523529
2019,129582905,143466178
2019,129583925,143467125
2019,129584220,143467410
2019,129584720,143467892
2019,129370575,143249077
2019,129370651,143249152
2019,129639014,143521671
2019,129640251,143522873
2019,129699393,143581625
2019,129640254,143522876
2019,129640255,143522876
2019,129640279,143522901
2019,129584438,143467621
2019,129584439,143467622
2019,128855337,142738502
2019,129584335,143467513
2019,129584335,143467514
2019,129584335,143467512
2019,129584261,143467445
2019,129640958,143523584
2019,129642056,143524637
2019,129642041,143524622
2019,129642042,143524623
2019,129651046,143533378
2019,129642369,143524937
2019,129642485,143525047
2019,129642488,143525050
2019,129642581,143525148
2019,129642637,143525200
2019,129642636,143525200
2019,129642638,143525200
2019,129642635,143525200
2019,128855587,142738746
2019,128855585,142738746
2019,128855586,142738746
2019,132668092,146476728
2019,132668125,146476759
2019,132672925,146481198
2019,132672934,146481207
2019,132672935,146481208
2019,129639070,143521723
2019,129639083,143521736
2019,129639098,143521750
2019,129639113,143521764
2019,129639198,143521848
2019,129639199,143521849
2019,129639256,143521908
2019,129639257,143521909
2019,129639264,143521916
2019,129639265,143521916
2019,129639266,143521917
2019,129639299,143521947
2019,129639300,143521948
2019,129639330,143521977
2019,129639331,143521978
2019,129639339,143521986
2019,129639411,143522052
2019,129639412,143522053
2019,129639412,143522054
2019,129639588,143522223
2019,129639590,143522224
2019,129639565,143522201
2019,129639589,143522225
2019,129639591,143522226
2019,129639593,143522227
2019,129639592,143522227
2019,129639594,143522228
2019,129639625,143522258
2019,129639625,143522259
2019,129639626,143522260
2019,129639626,143522261
2019,129639627,143522263
2019,129639627,143522262
2019,129639628,143522264
2019,129639628,143522265
2019,129639651,143522285
2019,129639674,143522307
2019,129639674,143522306
2019,129651577,143533900
2019,129639777,143522412
2019,129639777,143522413
2019,129641922,143524503
2019,129641942,143524523
2019,129640441,143523063
2019,129640287,143522909
2019,129651096,143533424
2019,129640471,143523087
2019,129641984,143524564
2019,129642010,143524595
2019,129639878,143522513
2019,129639876,143522511
2019,129640472,143523087
2019,129642496,143525057
2019,129640923,143523551
2019,129640922,143523551
2019,129640924,143523552
2019,129640921,143523551
2019,129640870,143523497
2019,129640924,143523551
2019,129650999,143533331
2019,129642010,143524594
2019,129640927,143523555
2019,129642014,143524599
2019,129641508,143524095
2019,129642015,143524600
2019,129642017,143524601
2019,129642019,143524601
2019,129642018,143524601
2019,129642016,143524601
2019,129642022,143524604
2019,129642024,143524606
2019,129642028,143524610
2019,129642027,143524609
2019,129642026,143524608
2019,129642030,143524612
2019,129642060,143524641
2019,129642057,143524638
2019,129642058,143524639
2019,129642061,143524642
2019,129642063,143524644
2019,129642064,143524645
2019,129642098,143524678
2019,129642099,143524678
2019,129642102,143524681
2019,129642107,143524687
2019,129642109,143524689
2019,129642141,143524724
2019,129642143,143524727
2019,129642143,143524728
2019,129651205,143533530
2019,129642313,143524880
2019,129642383,143524954
2019,129642495,143525056
2019,129642499,143525060
2019,129642515,143525074
2019,129642584,143525151
2019,129642585,143525152
2019,129651665,143533988
2019,129642598,143525165
2019,129642600,143525167
2019,129642609,143525174
2019,129651159,143533485
2019,129651097,143533425
2019,129650934,143533263
2019,129651008,143533341
2019,129650998,143533330
2019,129651004,143533337
2019,129651007,143533340
2019,129651163,143533492
2019,129651163,143533491
2019,129651165,143533494
2019,129651166,143533495
2019,129651202,143533527
2019,129651171,143533499
2019,129651172,143533500
2019,129651206,143533531
2019,129651210,143533535
2019,129651240,143533561
2019,129659786,143541680
2019,129651655,143533978
2019,129659840,143541730
2019,129640358,143522982
2019,129642409,143524971
2019,129642408,143524970
2019,129642611,143525176
2019,128915955,142799168
2019,129289016,143172106
2019,129102750,142985504
2019,135469914,149517967
2019,128915966,142799181
2019,129288981,143172075
2019,129108185,142985929
2019,129190201,143068211
2019,129190121,143068129
2019,129190982,143068879
2019,129102722,142985476
2019,129289097,143172190
2019,129102824,142985577
2019,128868059,142751322
2019,128868060,142751323
2019,129102738,142985492
2019,129102854,142985599
2019,129107968,142985712
2019,129108153,142985899
2019,129108179,142985921
2019,129289095,143172188
2019,128842833,142730798
2019,128855588,142738747
2019,128855620,142738776
2019,129108159,142985902
2019,129155489,143038147
2019,129247142,143124780
2019,129247152,143124789
2019,129247153,143124790
2019,129247154,143124791
2019,129258086,143125764
2019,129289088,143172182
2019,129289113,143172205
2019,128855306,142738470
2019,128855306,142738471
2019,128855306,142738472
2019,128855307,142738473
2019,128855315,142738481
2019,128855359,142738527
2019,129108130,142985878
2019,128855281,142738445
2019,129289125,143172217
2019,129322033,143204998
2019,129289123,143172215
2019,129108139,142985887
2019,135409924,149223186
2019,128855358,142738526
2019,128855408,142738567
2019,128868061,142751324
2019,128868062,142751325
2019,128915985,142799198
2019,129258503,143151181
2019,129108094,142985839
2019,129155486,143038144
2019,129155485,143038144
2019,129369572,143247980
2019,129444769,143323678
2019,128868045,142751308
2019,128868047,142751310
2019,129102670,142985423
2019,129258070,143125752
2019,128852903,142730874
2019,128855449,142738604
2019,128855626,142738781
2019,128855617,142738773
2019,128855616,142738772
2019,128867919,142751190
2019,128867919,142751189
2019,128868030,142751292
2019,129277912,143156185
2019,129277912,143156184
2019,129277932,143156206
2019,128855576,142738736
2019,128709754,142592907
2019,128709757,142592910
2019,128723559,142601813
2019,129651174,143533502
2019,129651175,143533503
2019,129638968,143521624
2019,129642618,143525183
2019,128915986,142799199
2019,129107966,142985710
2019,128842840,142730805
2019,128916001,142799213
2019,128915965,142799180
2019,128897314,142786746
2019,129640963,143523588
2019,129640407,143523028
2019,129640408,143523028
2019,129641874,143524456
2019,129641881,143524460
2019,129641879,143524460
2019,129641878,143524460
2019,129641880,143524460
2019,129641961,143524542
2019,129642119,143524699
2019,129642136,143524718
2019,129642516,143525075
2019,129651013,143533346
2019,129651507,143533834
2019,129651678,143534001
2019,129651660,143533983
2019,129651125,143533455
2019,129651275,143533595
2019,129651289,143533610
2019,129651280,143533601
2019,129651475,143533801
2019,129682666,143564665
2019,129682673,143564670
2019,129682695,143564691
2019,135496238,149548745
2019,135496239,149548746
2019,135496242,149548750
2019,129424969,143308617
2019,129370622,143249125
2019,129370681,143249183
2019,129444804,143323710
2019,129444742,143323646
2019,129369396,143247807
2019,129584417,143467597
2019,129289112,143172204
2019,129102667,142985420
2019,129102703,142985459
2019,131296518,145080444
2019,131296542,145080467
2019,131296544,145080470
2019,131296569,145080491
2019,131296577,145080499
2019,131296578,145080499
2019,131296579,145080500
2019,131296581,145080502
2019,131296587,145080509
2019,131296592,145080516
2019,131296609,145080534
2019,131296610,145080533
2019,129444803,143323709
2019,129289134,143172227
2019,129258148,143125829
2019,129258150,143125829
2019,129258149,143125829
2019,129102878,142985627
2019,128915956,142799169
2019,129640481,143523094
2019,129651576,143533899
2019,129641786,143524371
2019,129642373,143524942
2019,129642599,143525166
2019,129642607,143525172
2019,129651228,143533549
2019,129651237,143533557
2019,129651471,143533798
2019,129651473,143533797
2019,129651470,143533799
2019,129651472,143533797
2019,129675322,143557085
2019,129651565,143533888
2019,129682522,143564520
2019,129682805,143564804
2019,129682664,143564663
2019,129682683,143564680
2019,129682689,143564686
2019,129682838,143564829
2019,129682839,143564830
2019,129102873,142985621
2019,129369403,143247815
2019,129369517,143247931
2019,129369518,143247932
2019,129369519,143247933
2019,129369520,143247934
2019,129369561,143247971
2019,129369566,143247975
2019,130218201,144070991
2019,130218237,144071028
2019,130218350,144071139
2019,130218374,144071162
2019,129651214,143533537
2019,129651226,143533547
2019,130539104,144407183
2019,130539106,144407185
2019,130539107,144407186
2019,130539109,144407188
2019,130539110,144407189
2019,130539115,144407195
2019,130539119,144407199
2019,130539120,144407200
2019,129638962,143521618
2019,129641520,143524105
2019,129641519,143524105
2019,129651222,143533545
2019,129641935,143524517
2019,129651221,143533545
2019,129641960,143524541
2019,129642021,143524603
2019,129642103,143524682
2019,129642271,143524839
2019,129682754,143564749
2019,129651402,143533731
2019,129651403,143533731
2019,129642362,143524930
2019,129642479,143525041
2019,129642480,143525042
2019,129642484,143525046
2019,129642492,143525053
2019,129642509,143525069
2019,129642511,143525071
2019,129642512,143525071
2019,129642625,143525190
2019,129642627,143525192
2019,129651404,143533731
2019,129682750,143564745
2019,129677395,143559194
2019,129682751,143564746
2019,129682829,143564820
2019,129682829,143564821
2019,129682558,143564557
2019,129682559,143564558
2019,129682731,143564725
2019,129682540,143564537
2019,129682540,143564538
2019,129642381,143524952
2019,129642612,143525178
2019,129642612,143525177
2019,129642641,143525203
2019,129642641,143525204
2019,129675298,143557063
2019,129666104,143547861
2019,129666137,143547898
2019,129666362,143548129
2019,129677397,143559196
2019,129682660,143564659
2019,129682665,143564664
2019,129682677,143564675
2019,129682677,143564674
2019,129682678,143564675
2019,129370620,143249123
2019,135411573,149227392
2019,129369382,143247793
2019,129369386,143247797
2019,129369388,143247799
2019,129370608,143249111
2019,129369451,143247863
2019,129369491,143247904
2019,129369455,143247866
2019,129369454,143247867
2019,129370598,143249100
2019,129370599,143249100
2019,129369503,143247915
2019,129369627,143248034
2019,129370607,143249110
2019,129445709,143324636
2019,130217946,144070737
2019,129062260,142945342
2019,129651489,143533818
2019,129651490,143533819
2019,129651508,143533835
2019,130187263,144070070
2019,130187274,144070081
2019,128118094,141991339
2019,126138000,139645760
2019,126138002,139645762
2019,125671083,139172126
2019,125577034,139076400
2019,125577037,139076404
2019,125577038,139076406
2019,125577038,139076405
2019,125577038,139076407
2019,125577052,139076424
2019,125577052,139076425
2019,125577053,139076427
2019,125577053,139076426
2019,125577055,139076430
2019,125577057,139076432
2019,125577058,139076434
2019,125577058,139076433
2019,125577061,139076438
2019,125577062,139076439
2019,125577094,139076484
2019,125577094,139076483
2019,125577094,139076482
2019,125577099,139076492
2019,125577100,139076491
2019,125577108,139076506
2019,125577108,139076505
2019,125577112,139076511
2019,125577112,139076512
2019,125577144,139076550
2019,125577224,139076644
2019,125577227,139076646
2019,125577226,139076646
2019,125577228,139076647
2019,125577265,139076689
2019,125577265,139076690
2019,125577287,139076715
2019,125549689,139038167
2019,125549693,139038172
2019,125549693,139038171
2019,125549694,139038173
2019,125549697,139038176
2019,125549702,139038182
2019,125549702,139038181
2019,125549703,139038183
2019,125549708,139038188
2019,125549709,139038189
2019,125549714,139038194
2019,125549718,139038198
2019,125549813,139038287
2019,125549814,139038288
2019,125549921,139038381
2019,125549923,139038383
2019,125549931,139038392
2019,125549931,139038391
2019,125549939,139038400
2019,125550009,139038468
2019,125550010,139038469
2019,125550024,139038483
2019,125550025,139038484
2019,125550026,139038485
2019,125550045,139038506
2019,125550046,139038506
2019,125550088,139038547
2019,125550089,139038548
2019,125550092,139038551
2019,125550093,139038552
2019,125550102,139038558
2019,125550114,139038568
2019,125550119,139038573
2019,125550153,139038604
2019,125550152,139038604
2019,125550154,139038605
2019,125550172,139038623
2019,125550171,139038622
2019,125550172,139038622
2019,124391975,137886919
2019,124395645,137883573
2019,124395645,137879709
2019,124399046,137883595
2019,124392106,137887006
2019,124392105,137887007
2019,124392122,137879792
2019,124395724,137887030
2019,124392141,137879815
2019,124395747,137879829
2019,124392153,137879829
2019,124392152,137879829
2019,124392151,137879829
2019,124399100,137879829
2019,124392156,137879829
2019,124395746,137879829
2019,124395743,137879829
2019,124399101,137879829
2019,124399099,137879829
2019,124392161,137887050
2019,124392162,137879836
2019,124392165,137883665
2019,124392173,137883672
2019,124395776,137887061
2019,124399123,137879869
2019,124392192,137879878
2019,124395790,137879873
2019,124395790,137879874
2019,124395821,137879912
2019,124395827,137879915
2019,124392224,137883717
2019,124392226,137879927
2019,124392228,137883722
2019,124395848,137887107
2019,124392244,137879942
2019,124395853,137879943
2019,124395853,137883736
2019,124395863,137887122
2019,124395868,137887124
2019,124392270,137883750
2019,124392270,137883751
2019,124399165,137883752
2019,124395878,137883759
2019,124395889,137879968
2019,124399177,137879968
2019,124392281,137879968
2019,124392284,137879968
2019,124392283,137879968
2019,124392282,137879968
2019,124392305,137883782
2019,124395912,137879990
2019,124395922,137887164
2019,124399209,137880014
2019,124395937,137880028
2019,124395947,137883813
2019,124395949,137880041
2019,125669896,139160779
2019,125669900,139160783
2019,125669911,139160793
2019,125669910,139160793
2019,125669904,139160787
2019,125669907,139160790
2019,125669908,139160791
2019,125669914,139160796
2019,125669916,139160797
2019,125669917,139160797
2019,125669915,139160797
2019,125669919,139160799
2019,125669920,139160800
2019,125669922,139160802
2019,125669926,139160804
2019,125669923,139160803
2019,125669924,139160803
2019,125669925,139160803
2019,125669927,139160805
2019,125669972,139160849
2019,125669973,139160850
2019,125669996,139160872
2019,125670023,139160896
2019,125670026,139160899
2019,125670027,139160901
2019,125670027,139160900
2019,125670027,139160902
2019,125670028,139160903
2019,125670030,139160905
2019,125670030,139160906
2019,125670031,139160907
2019,125670035,139160911
2019,125670039,139160915
2019,127591100,141460524
2019,127591125,141460549
2019,127591126,141460550
2019,127591127,141460551
2019,127591128,141460553
2019,127591128,141460552
2019,127591171,141460600
2019,127591181,141460611
2019,127591182,141460612
2019,127591192,141460624
2019,127591200,141460631
2019,127591202,141460634
2019,127591215,141460645
2019,127591223,141460652
2019,130041599,143920572
2019,130041440,143920418
2019,130041491,143920474
2019,130041502,143920480
2019,130041503,143920480
2019,130041504,143920482
2019,130041505,143920481
2019,130041507,143920485
2019,130041507,143920484
2019,130041559,143920531
2019,130041589,143920560
2019,130041595,143920567
2019,130041599,143920571
2019,130041600,143920573
2019,130041601,143920574
2019,130041603,143920576
2019,130041602,143920575
2019,130041636,143920605
2019,130041636,143920604
2019,130041637,143920606
2019,130041637,143920607
2019,130041642,143920612
2019,130041645,143920615
2019,130041646,143920616
2019,130041905,143920865
2019,130041905,143920864
2019,130041906,143920866
2019,129572903,143456175
2019,129572916,143456189
2019,129572917,143456190
2019,129572939,143456210
2019,129572939,143456211
2019,126052930,139562134
2019,126053170,139562385
2019,126053171,139562386
2019,126053248,139562465
2019,126053251,139562468
2019,126053309,139562509
2019,126053349,139562551
2019,126053351,139562554
2019,126053351,139562553
2019,125550175,139038626
2019,125550176,139038626
2019,125550202,139038651
2019,125550238,139038683
2019,125550239,139038684
2019,125550264,139038709
2019,125550266,139038711
2019,125550280,139038722
2019,125550282,139038724
2019,125550284,139038726
2019,125550295,139038738
2019,125550465,139038903
2019,125550525,139038956
2019,125550560,139038991
2019,125550562,139038993
2019,125550573,139039003
2019,125550574,139039004
2019,125590766,139080363
2019,125590879,139080456
2019,125591374,139080937
2019,125590884,139080461
2019,125590890,139080467
2019,125591280,139080843
2019,125591280,139080844
2019,125591279,139080845
2019,125591369,139080933
2019,125577221,139076641
2019,125577238,139076660
2019,131126270,144915847
2019,131126306,144941191
2019,131126585,144941475
2019,126960842,140744236
2019,126960846,140744241
2019,126960847,140744242
2019,126972965,140761236
2019,126960850,140744245
2019,126960855,140744250
2019,126960857,140744252
2019,126047739,139566381
2019,126047739,139566382
2019,126047865,139566547
2019,126047867,139566550
2019,126047870,139566553
2019,126047872,139566555
2019,126047873,139566556
2019,126047876,139566557
2019,126047875,139566557
2019,126047874,139566557
2019,126047878,139566559
2019,126047883,139566564
2019,126047887,139566568
2019,126047888,139566569
2019,126047891,139566572
2019,126057902,139566577
2019,126057909,139566585
2019,126057912,139566588
2019,125306820,138795332
2019,125306822,138795334
2019,125306845,138795353
2019,125306848,138795357
2019,125306850,138795359
2019,125306855,138795363
2019,125306864,138795371
2019,125306868,138795376
2019,125306869,138795377
2019,125306870,138795377
2019,125306871,138795378
2019,125306875,138795382
2019,125306877,138795384
2019,125306878,138795385
2019,125306880,138795387
2019,125306926,138795435
2019,125306925,138795435
2019,125306927,138795436
2019,125306928,138795437
2019,125306932,138795441
2019,125306954,138795467
2019,125306955,138795466
2019,125306964,138795477
2019,125306969,138795482
2019,125306969,138795483
2019,125306971,138795485
2019,125306973,138795487
2019,125306974,138795487
2019,125306978,138795490
2019,125306979,138795491
2019,125306978,138795491
2019,125306979,138795490
2019,125306980,138795492
2019,125306981,138795493
2019,125307053,138795569
2019,125307055,138795571
2019,125307057,138795573
2019,125307059,138795575
2019,125307069,138795585
2019,125307101,138795615
2019,125307101,138795614
2019,125307102,138795616
2019,126222903,139746175
2019,126222904,139746176
2019,126222948,139746232
2019,126222948,139746231
2019,126222950,139746233
2019,126222949,139746233
2019,126222951,139746234
2019,126223074,139746350
2019,126223203,139746488
2019,126223205,139746490
2019,126223075,139746351
2019,126223206,139746491
2019,126223019,139746295
2019,126223051,139746326
2019,126223075,139746352
2019,126223077,139746353
2019,126223076,139746354
2019,126223076,139746353
2019,126223079,139746355
2019,126223078,139746355
2019,126223101,139746378
2019,126223103,139746381
2019,126223103,139746380
2019,126223105,139746383
2019,126223107,139746385
2019,126223146,139746427
2019,126223148,139746429
2019,126223163,139746446
2019,126223164,139746447
2019,126223165,139746448
2019,126223166,139746449
2019,124395577,137886918
2019,124398998,137883529
2019,124391992,137883529
2019,124391996,137879664
2019,124392016,137879679
2019,124392030,137886964
2019,124395638,137879706
2019,124392064,137879721
2019,124392059,137879721
2019,124392060,137879721
2019,124392063,137879721
2019,124392062,137879721
2019,124392065,137879721
2019,124392066,137879721
2019,124392083,137879741
2019,124395692,137883615
2019,124392184,137879863
2019,124392197,137879884
2019,124399156,137879933
2019,124392263,137883744
2019,124395867,137879958
2019,124395867,137883748
2019,124395897,137887145
2019,124392298,137887147
2019,124399186,137879981
2019,124395902,137887148
2019,124399191,137879991
2019,124399196,137883788
2019,124392310,137883788
2019,124395948,137880043
2019,124395953,137883818
2019,124399226,137887180
2019,124392350,137887185
2019,124395965,137880058
2019,124392370,137880075
2019,124392393,137880098
2019,124399261,137880103
2019,124396022,137887225
2019,124396021,137883878
2019,124392410,137883886
2019,124392415,137880122
2019,124392416,137880123
2019,124392421,137887239
2019,124392426,137880131
2019,124392426,137883895
2019,124392438,137880143
2019,124392445,137883909
2019,124392457,137880167
2019,124399307,137887260
2019,124399349,137887316
2019,124392491,137880206
2019,124392492,137887349
2019,124392492,137887348
2019,124392494,137880209
2019,124392494,137880208
2019,124399401,137887368
2019,124399403,137887370
2019,124392498,137887381
2019,129578744,143461970
2019,129577917,143461192
2019,129577964,143461237
2019,129578001,143461267
2019,125306791,138795301
2019,125307112,138795627
2019,125307220,138795735
2019,125307222,138795738
2019,125307266,138795783
2019,125307354,138795867
2019,125307356,138795869
2019,125307359,138795872
2019,125307365,138795876
2019,125307369,138795879
2019,125307371,138795881
2019,125307377,138795887
2019,125307380,138795890
2019,125307382,138795892
2019,125307613,138796127
2019,125307615,138796130
2019,125307647,138796164
2019,130522303,144395472
2019,130522305,144395474
2019,130522321,144395490
2019,130522334,144395504
2019,130522346,144395518
2019,130522347,144395518
2019,130522345,144395518
2019,130522348,144395519
2019,130522349,144395520
2019,130522349,144395521
2019,130522369,144395537
2019,130522370,144395538
2019,130522406,144395576
2019,130522405,144395575
2019,130522415,144395585
2019,130522415,144395586
2019,130522416,144395587
2019,130522423,144395594
2019,130522424,144395595
2019,130522425,144395596
2019,130522426,144395597
2019,130522444,144395614
2019,130522445,144395615
2019,130522448,144395617
2019,130522446,144395616
2019,130522447,144395618
2019,130522450,144395620
2019,130522483,144395650
2019,130522477,144395644
2019,130522479,144395646
2019,128339266,142212238
2019,128339267,142212237
2019,128339268,142212239
2019,128339270,142212241
2019,128339293,142212258
2019,128339294,142212259
2019,128339310,142212275
2019,128339312,142212277
2019,128339313,142212278
2019,128339335,142212302
2019,128339342,142212309
2019,128339457,142212424
2019,128339369,142212338
2019,128339375,142212345
2019,128339434,142212399
2019,128339448,142212413
2019,128339448,142212414
