"YEARLY_AGENCY_ID","AGENCY_ID","DATA_YEAR","ORI","LEGACY_ORI","COVERED_BY_LEGACY_ORI","DIRECT_CONTRIBUTOR_FLAG","DORMANT_FLAG","DORMANT_YEAR","REPORTING_TYPE","UCR_AGENCY_NAME","NCIC_AGENCY_NAME","PUB_AGENCY_NAME","PUB_AGENCY_UNIT","AGENCY_STATUS","STATE_ID","STATE_NAME","STATE_ABBR","STATE_POSTAL_ABBR","DIVISION_CODE","DIVISION_NAME","REGION_CODE","REGION_NAME","REGION_DESC","AGENCY_TYPE_NAME","POPULATION","SUBMITTING_AGENCY_ID","SAI","SUBMITTING_AGENCY_NAME","SUBURBAN_AREA_FLAG","POPULATION_GROUP_ID","POPULATION_GROUP_CODE","POPULATION_GROUP_DESC","PARENT_POP_GROUP_CODE","PARENT_POP_GROUP_DESC","MIP_FLAG","POP_SORT_ORDER","SUMMARY_RAPE_DEF","PE_REPORTED_FLAG","MALE_OFFICER","MALE_CIVILIAN","PED.MALE_OFFICER+PED.MALE_CIVILIAN","FEMALE_OFFICER","FEMALE_CIVILIAN","PED.FEMALE_CIVILIAN+PED.FEMALE_OFFICER","0","0","NIBRS_CERT_DATE","NIBRS_START_DATE","NIBRS_LEOKA_START_DATE","NIBRS_CT_START_DATE","NIBRS_MULTI_BIAS_START_DATE","NIBRS_OFF_ETH_START_DATE","COVERED_FLAG","COUNTY_NAME","MSA_NAME","PUBLISHABLE_FLAG","PARTICIPATED","NIBRS_PARTICIPATED"
94152019,9415,2019,"MN0790000","MN0790000","","N","N",,"I","WABASHA","WABASHA CO SO WABASHA","Wabasha","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","County",11469,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","Y",21,"9C","MSA counties from 10,000 thru 24,999","9","MSA Counties","N",3,"R","Y",18,17,35,0,14,14,0,0,01-JUN-16,01-NOV-18,01-NOV-18,01-NOV-18,01-AUG-19,01-NOV-18,"N","WABASHA","Rochester, MN","Y","Y","Y"
94162019,9416,2019,"MN0790100","MN0790100","","N","N",,"I","LAKE CITY","LAKE CITY PD","Lake City","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",5140,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",10,1,11,0,0,0,0,0,01-JUN-16,01-NOV-18,01-NOV-18,01-NOV-18,01-AUG-19,01-NOV-18,"N","GOODHUE; WABASHA","Rochester, MN","Y","Y","Y"
94172019,9417,2019,"MN0790200","MN0790200","","N","N",,"I","PLAINVIEW","PLAINVIEW PD","Plainview","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",3295,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",7,0,7,0,1,1,0,0,01-JUN-16,01-NOV-18,01-NOV-18,01-NOV-18,01-AUG-19,01-NOV-18,"N","WABASHA","Rochester, MN","Y","Y","Y"
94182019,9418,2019,"MN0790300","MN0790300","","N","N",,"I","WABASHA","WABASHA PD","Wabasha","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",2471,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",7,0,7,0,1,1,0,0,01-JUN-16,01-NOV-18,01-NOV-18,01-NOV-18,01-AUG-19,01-NOV-18,"N","WABASHA","Rochester, MN","Y","Y","Y"
94202019,9420,2019,"MN0800000","MN0800000","","N","N",,"I","WADENA","WADENA CO SO WADENA","Wadena","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","County",6250,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",10,4,14,1,7,8,0,0,01-JUN-16,01-JUL-18,01-JUL-18,01-AUG-18,01-AUG-19,01-SEP-18,"N","WADENA","Non-MSA","Y","Y","Y"
94212019,9421,2019,"MN0800100","MN0800100","","N","N",,"I","WADENA","WADENA PD","Wadena","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",4097,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",8,0,8,1,1,2,0,0,01-JUN-16,01-JUL-18,01-JUL-18,01-JUL-18,01-JUL-18,01-JUL-18,"N","OTTER TAIL; WADENA","Non-MSA","Y","Y","Y"
94222019,9422,2019,"MN0810000","MN0810000","","N","N",,"I","WASECA","WASECA","Waseca","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","County",6309,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",13,10,23,1,4,5,0,0,01-JUN-16,01-APR-18,01-APR-18,01-APR-18,01-APR-18,01-APR-18,"N","WASECA","Non-MSA","Y","Y","Y"
94232019,9423,2019,"MN0810100","MN0810100","","N","N",,"I","JANESVILLE","JANESVILLE PD","Janesville","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",2261,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",3,0,3,1,0,1,0,0,01-JUN-16,01-APR-18,01-APR-18,01-APR-18,01-APR-18,01-APR-18,"N","WASECA","Non-MSA","Y","Y","Y"
94242019,9424,2019,"MN0810200","MN0810200","","N","N",,"I","NEW RICHLAND","NEW RICHLAND PD","New Richland","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",1188,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",2,0,2,0,0,0,0,0,01-JUN-16,01-APR-18,01-APR-18,01-DEC-18,01-AUG-19,01-DEC-18,"N","WASECA","Non-MSA","Y","Y","Y"
94252019,9425,2019,"MN0810300","MN0810300","","N","N",,"I","WASECA","WASECA PD","Waseca","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",8841,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",12,0,12,5,2,7,0,0,01-JUN-16,01-APR-18,01-APR-18,01-APR-18,01-APR-18,01-APR-18,"N","WASECA","Non-MSA","Y","Y","Y"
94412019,9441,2019,"MN0830000","MN0830000","","N","N",,"I","WATONWAN","WATONWAN CO SO ST JAMES","Watonwan","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","County",4241,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",8,3,11,0,11,11,0,0,01-JUN-16,01-APR-19,01-APR-19,01-JUN-19,01-AUG-19,01-JUN-19,"N","WATONWAN","Non-MSA","Y","Y","Y"
94422019,9442,2019,"MN0830200","MN0830200","","N","N",,"I","ST. JAMES","ST JAMES PD","St. James","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",4426,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",6,0,6,1,1,2,0,0,01-JUN-16,01-APR-19,01-APR-19,01-JUN-19,01-AUG-19,01-JUN-19,"N","WATONWAN","Non-MSA","Y","Y","Y"
94602019,9460,2019,"MN0030600","MNDI01900","","N","N",,"I","WHITE EARTH TRIBAL","THE WHITE EARTH TRIBAL POLICE DEPARTMENT","White Earth Tribal","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","Tribal",0,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",22,3,25,0,4,4,0,0,01-JUN-16,01-FEB-17,01-FEB-17,01-JAN-18,01-JAN-18,01-JAN-18,"N","","Non-MSA","Y","Y","Y"
94652019,9465,2019,"MNMHP2000","MNMHP0000","","N","N",,"I","MINNESOTA STATE PATROL","DPS-SP METRO DISPATCH ROSEVILLE","Minnesota State Patrol","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","State Police",0,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",42,39,81,2,46,48,0,0,01-JUN-16,01-NOV-19,01-NOV-19,01-NOV-19,01-NOV-19,01-NOV-19,"N","","Non-MSA","Y","Y","Y"
94662019,9466,2019,"MNMHP0100","MNMHP0100","","N","N",,"I","STATE PATROL: OAKDALE","DPS-SP DISTRICT 2400","State Patrol:","Oakdale","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","State Police",0,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","Y",22,"9D","MSA counties under 10,000","9","MSA Counties","N",3,"R","Y",71,0,71,6,5,11,0,0,01-JUN-16,01-NOV-19,01-NOV-19,01-NOV-19,01-NOV-19,01-NOV-19,"N","RAMSEY","Minneapolis-St. Paul-Bloomington, MN-WI","Y","Y","Y"
94672019,9467,2019,"MNMHP0200","MNMHP0200","","N","N",,"I","STATE PATROL: ROCHESTER","DPS-SP DISTRICT 2100 ROCHESTER","State Patrol:","Rochester","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","State Police",0,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","Y",22,"9D","MSA counties under 10,000","9","MSA Counties","N",3,"R","Y",49,11,60,5,11,16,0,0,01-JUN-16,01-NOV-19,01-NOV-19,01-NOV-19,01-NOV-19,01-NOV-19,"N","OLMSTED","Rochester, MN","Y","Y","Y"
94682019,9468,2019,"MNMHP0300","MNMHP0300","","N","N",,"I","STATE PATROL: MARSHALL","DPS-SP DISTRICT 2300 MARSHALL","State Patrol:","Marshall","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","State Police",0,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",29,0,29,3,1,4,0,0,01-JUN-16,01-NOV-19,01-NOV-19,01-NOV-19,01-NOV-19,01-NOV-19,"N","LYON","Non-MSA","Y","Y","Y"
94692019,9469,2019,"MNMHP0400","MNMHP0400","","N","N",,"I","STATE PATROL: GOLDEN VLY","DPS-SP GOLDEN VALLEY DIST 2500","State Patrol:","Golden Valley","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","State Police",0,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","Y",22,"9D","MSA counties under 10,000","9","MSA Counties","N",3,"R","Y",75,1,76,17,4,21,0,0,01-JUN-16,01-NOV-19,01-NOV-19,01-NOV-19,01-NOV-19,01-NOV-19,"N","HENNEPIN","Minneapolis-St. Paul-Bloomington, MN-WI","Y","Y","Y"
94702019,9470,2019,"MNMHP0600","MNMHP0600","","N","N",,"I","STATE PATROL: ST. CLOUD","DPS-SP DISTRICT 2600 ST CLOUD","State Patrol:","St. Cloud","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","State Police",0,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","Y",22,"9D","MSA counties under 10,000","9","MSA Counties","N",3,"R","Y",51,0,51,4,4,8,0,0,01-JUN-16,01-NOV-19,01-NOV-19,01-NOV-19,01-NOV-19,01-NOV-19,"N","STEARNS","St. Cloud, MN","Y","Y","Y"
94712019,9471,2019,"MNMHP0700","MNMHP0700","","N","N",,"I","STATE PATROL: BRAINERD","DPS-SP DISTRICT 2800 BRAINERD","State Patrol:","Brainerd","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","State Police",0,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",32,1,33,4,2,6,0,0,01-JUN-16,01-NOV-19,01-NOV-19,01-NOV-19,01-NOV-19,01-NOV-19,"N","CROW WING","Non-MSA","Y","Y","Y"
94722019,9472,2019,"MNMHP0800","MNMHP0800","","N","N",,"I","STATE PATROL: DETRT LKS","DPS-SP DISTRICT 2900 DETROIT LAKES","State Patrol:","Detroit Lakes","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","State Police",0,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",36,0,36,0,1,1,0,0,01-JUN-16,01-NOV-19,01-NOV-19,01-NOV-19,01-NOV-19,01-NOV-19,"N","BECKER","Non-MSA","Y","Y","Y"
94732019,9473,2019,"MNMHP0900","MNMHP0900","","N","N",,"I","STATE PATROL: THF RVR FL","DPS-SP DISTRICT 3200 THIEF RIVER FALLS","State Patrol:","Thief River Falls","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","State Police",0,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",26,0,26,2,2,4,0,0,01-JUN-16,01-NOV-19,01-NOV-19,01-NOV-19,01-NOV-19,01-NOV-19,"N","PENNINGTON","Non-MSA","Y","Y","Y"
94742019,9474,2019,"MNMHP1000","MNMHP1000","","N","N",,"I","STATE PATROL: VIRGINIA","DPS-SP DISTRICT 3100 VIRGINIA","State Patrol:","Virginia","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","State Police",0,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","Y",22,"9D","MSA counties under 10,000","9","MSA Counties","N",3,"R","Y",20,0,20,4,2,6,0,0,01-JUN-16,01-NOV-19,01-NOV-19,01-NOV-19,01-NOV-19,01-NOV-19,"N","ST LOUIS","Duluth, MN-WI","Y","Y","Y"
94752019,9475,2019,"MNMHP1100","MNMHP1100","","N","N",,"I","STATE PATROL: DULUTH","DPS-SP DISTRICT 2700 DULUTH","State Patrol:","Duluth","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","State Police",0,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","Y",22,"9D","MSA counties under 10,000","9","MSA Counties","N",3,"R","Y",32,0,32,4,2,6,0,0,01-JUN-16,01-NOV-19,01-NOV-19,01-NOV-19,01-NOV-19,01-NOV-19,"N","ST LOUIS","Duluth, MN-WI","Y","Y","Y"
94762019,9476,2019,"MNMHP1200","MNMHP1200","","N","N",,"I","STATE PATROL: MANKATO","DPS-SP DISTRICT 2200 MANKATO","State Patrol:","Mankato","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","State Police",0,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","Y",22,"9D","MSA counties under 10,000","9","MSA Counties","N",3,"R","Y",30,0,30,3,2,5,0,0,01-JUN-16,01-NOV-19,01-NOV-19,01-NOV-19,01-NOV-19,01-NOV-19,"N","BLUE EARTH","Mankato, MN","Y","Y","Y"
94772019,9477,2019,"MNMHP1300","MNMHP1300","","N","N",,"I","CAPITOL SECURITY, ST PAUL","DPS-SP CAPITOL SECURITY ST PAUL","Capitol Security","St. Paul","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","Other State Agency",0,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","Y",22,"9D","MSA counties under 10,000","9","MSA Counties","N",3,"R","Y",20,53,73,3,9,12,0,0,01-JUN-16,01-NOV-19,01-NOV-19,01-NOV-19,01-NOV-19,01-NOV-19,"N","RAMSEY","Minneapolis-St. Paul-Bloomington, MN-WI","Y","Y","Y"
232512019,23251,2019,"MN0071000","MN0071000","","N","N",,"I","MADISON LAKE","MADISON LAKE","Madison Lake","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",1198,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",2,0,2,0,0,0,0,0,01-JUN-16,01-APR-18,01-APR-18,01-JUN-18,01-JUN-18,01-JUN-18,"N","BLUE EARTH","Mankato, MN","Y","Y","Y"
232962019,23296,2019,"MN0560200","MN0560200","","N","N",,"I","PELICAN RAPIDS","PELICAN RAPIDS","Pelican Rapids","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",2507,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",5,0,5,0,0,0,0,0,01-JUN-16,01-NOV-17,01-JAN-18,01-JAN-18,01-JAN-18,01-JAN-18,"N","OTTER TAIL","Non-MSA","Y","Y","Y"
255822019,25582,2019,"MN0310700","MN0310700","","N","N",,"I","DEER RIVER","","Deer River","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",933,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",2,0,2,2,0,2,0,0,01-JUN-16,01-FEB-19,01-FEB-19,01-JUN-19,01-AUG-19,01-JUN-19,"N","ITASCA","Non-MSA","Y","Y","Y"
256102019,25610,2019,"MN0310400","MN0310400","","N","N",,"I","KEEWATIN","","Keewatin","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",1008,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",3,0,3,0,0,0,0,0,01-JUN-16,01-FEB-19,01-FEB-19,01-JUN-19,01-AUG-19,01-FEB-19,"N","ITASCA","Non-MSA","Y","Y","Y"
256492019,25649,2019,"MN0310100","MN0310100","","N","N",,"I","BOVEY","","Bovey","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",785,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",2,0,2,0,0,0,0,0,01-JUN-16,01-FEB-19,01-FEB-19,01-MAR-20,01-MAR-20,01-FEB-19,"N","ITASCA","Non-MSA","Y","Y","Y"
256522019,25652,2019,"MN0071200","MN0071200","MN0700000","N","N",,"I","TRI-CITY","","Tri-City","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",0,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"","N",,,,,,,0,0,01-JUN-16,01-MAY-18,01-MAY-18,01-JUN-18,01-JUN-18,01-JUN-18,"Y","BLUE EARTH","Mankato, MN","N","Y","Y"
256692019,25669,2019,"MN0310200","MN0310200","","N","N",,"I","COLERAINE","","Coleraine","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",1973,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",2,0,2,0,0,0,0,0,01-JUN-16,01-FEB-19,01-FEB-19,01-FEB-19,01-AUG-19,01-JUN-19,"N","ITASCA","Non-MSA","Y","Y","Y"
257102019,25710,2019,"MN0010100","MN0010100","","N","N",,"I","AITKIN","","Aitkin","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",1985,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",6,0,6,0,1,1,0,0,01-JUN-16,01-FEB-19,01-FEB-19,01-FEB-19,01-AUG-19,01-FEB-19,"N","AITKIN","Non-MSA","Y","Y","Y"
257212019,25721,2019,"MN0110700","MN0110700","","N","N",,"I","PILLAGER","","Pillager","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",482,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",1,0,1,0,0,0,0,0,01-JUN-16,01-FEB-19,01-FEB-19,01-FEB-19,01-AUG-19,01-FEB-19,"N","CASS","Non-MSA","Y","Y","Y"
257352019,25735,2019,"MN0800400","MN0800400","","N","N",,"I","MENAHGA","","Menahga","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",1326,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",3,0,3,0,0,0,0,0,01-JUN-16,01-JUL-18,01-JUL-18,01-JUL-18,01-JUL-18,01-JUL-18,"N","WADENA","Non-MSA","Y","Y","Y"
257402019,25740,2019,"MN0420300","MN0420300","","N","N",,"I","MINNEOTA","","Minneota","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",1360,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",1,0,1,0,0,0,0,0,01-JUN-16,01-FEB-19,01-FEB-19,01-JUN-19,01-FEB-19,01-JUN-19,"N","LYON","Non-MSA","Y","Y","Y"
257512019,25751,2019,"MN0010400","MN0010400","","N","N",,"I","HILL CITY","","Hill City","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",585,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",1,0,1,0,0,0,0,0,01-JUN-16,01-FEB-19,01-FEB-19,01-FEB-19,01-AUG-19,01-JUN-19,"N","AITKIN","Non-MSA","Y","Y","Y"
257542019,25754,2019,"MN0110800","MN0110800","","N","N",,"I","LAKE SHORE","","Lake Shore","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",1056,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",2,0,2,0,0,0,0,0,01-JUN-16,01-FEB-19,01-FEB-19,01-JUN-19,01-AUG-19,01-JUN-19,"N","CASS","Non-MSA","Y","Y","Y"
257552019,25755,2019,"MN0110200","MN0110200","","N","N",,"I","WALKER","","Walker","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",930,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",3,0,3,0,0,0,0,0,01-JUN-16,01-FEB-19,01-FEB-19,01-JUN-19,01-AUG-19,01-FEB-19,"N","CASS","Non-MSA","Y","Y","Y"
257642019,25764,2019,"MN0200600","MN0200600","","N","N",,"I","WEST CONCORD","","West Concord","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",768,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",1,0,1,0,0,0,0,0,01-JUN-16,01-JUN-19,01-JUN-19,01-JUN-19,01-AUG-19,01-AUG-19,"N","DODGE","Rochester, MN","Y","Y","Y"
257752019,25775,2019,"MN0110500","MN0110500","","N","N",,"I","PINE RIVER","","Pine River","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",925,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",4,0,4,0,0,0,0,0,01-JUN-16,01-FEB-19,01-FEB-19,01-FEB-19,01-AUG-19,01-FEB-19,"N","CASS","Non-MSA","Y","Y","Y"
257812019,25781,2019,"MN0510100","MN0510100","","N","N",,"I","FULDA","","Fulda","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",1209,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",1,0,1,1,0,1,0,0,01-JUN-16,01-MAR-19,01-MAR-19,01-JUN-19,01-MAR-19,01-JUN-19,"N","MURRAY","Non-MSA","Y","Y","Y"
257862019,25786,2019,"MN0111000","MN0111000","","N","N",,"I","PIKE BAY","","Pike Bay","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",1681,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",2,0,2,0,0,0,0,0,01-JUN-16,01-FEB-19,01-FEB-19,01-JUN-19,01-AUG-19,01-FEB-19,"N","CASS","Non-MSA","Y","Y","Y"
257892019,25789,2019,"MN0221000","MN0221000","","N","N",,"I","MINNESOTA LAKE","","Minnesota Lake","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",640,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",1,0,1,0,0,0,0,0,01-JUN-16,01-APR-18,01-APR-18,01-JUL-18,01-JUL-18,01-JUL-18,"N","FARIBAULT","Non-MSA","Y","Y","Y"
259012019,25901,2019,"MN0830100","MN0830100","","N","N",,"I","MADELIA","","Madelia","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",2266,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",1,0,1,3,0,3,0,0,01-JUN-16,01-APR-19,01-APR-19,01-JUN-19,01-AUG-19,01-JUN-19,"N","WATONWAN","Non-MSA","Y","Y","Y"
268982019,26898,2019,"MN0010200","MN0010200","","N","N",,"I","MCGREGOR","","McGregor","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",363,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",0,0,0,0,0,0,0,0,01-JUN-16,01-FEB-19,01-FEB-19,01-FEB-19,01-FEB-19,01-FEB-19,"N","AITKIN","Non-MSA","Y","Y","Y"
269052019,26905,2019,"MN0460200","MN0460200","","N","N",,"I","SHERBURN","","Sherburn","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",1088,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",3,0,3,1,0,1,0,0,01-JUN-16,01-APR-18,01-APR-18,01-APR-18,01-APR-18,01-APR-18,"N","MARTIN","Non-MSA","Y","Y","Y"
