"DATA_YEAR","PROPERTY_ID","PROP_DESC_ID","PROPERTY_VALUE","DATE_RECOVERED","NIBRS_PROP_DESC_ID"
2019,120508254,63,0,,132847606
2019,120508254,61,1,,132847604
2019,120508265,2,8,,132847620
2019,120508324,66,15,,132847695
2019,120508416,54,1,,132847819
2019,120697531,10,,,133080782
2019,120698735,6,1,,133097352
2019,122969998,20,1200,,136137846
2019,120508240,27,200,,132847587
2019,120508241,16,7000,,132847588
2019,120508244,52,0,,132847591
2019,120508239,3,1,,132847586
2019,120508296,42,2200,,132847663
2019,120508306,24,2000,,132847674
2019,120508307,50,20,,132847675
2019,120508345,26,50,,132847715
2019,120508360,20,107,,132847738
2019,120508521,7,1,,132847964
2019,120519609,10,,,132849347
2019,120519616,63,500,,132849359
2019,120508882,3,1,,132848415
2019,123868560,50,50,,137381471
2019,123868559,50,50,05-OCT-19,137381470
2019,123868623,3,1,,137381543
2019,123868629,61,1,,137381556
2019,123874596,8,130,,137402363
2019,123874597,20,480,,137402364
2019,123874598,11,1,,137402365
2019,120504582,38,1,,132842346
2019,120504579,10,,,132842342
2019,120504579,11,1,,132842343
2019,120504631,17,7000,,132842402
2019,120508248,7,1,,132847598
2019,120508248,63,0,,132847599
2019,120508248,58,1,,132847596
2019,120508248,25,1,,132847597
2019,120508252,10,,,132847602
2019,120508301,19,5,,132847669
2019,120508332,4,124,,132847703
2019,120508334,50,17,,132847705
2019,120548377,63,440,,132906212
2019,120508362,3,1,,132847740
2019,120508366,47,0,,132847744
2019,120508367,3,1,,132847745
2019,120508441,10,,,132847857
2019,120508549,10,,,132847996
2019,120508549,11,1,,132847997
2019,120547875,10,,,132905571
2019,120547874,24,250,23-OCT-19,132905569
2019,120547874,51,0,23-OCT-19,132905570
2019,120548035,3,10,,132905772
2019,120548087,3,1000,26-OCT-19,132905841
2019,120548088,3,1000,,132905842
2019,120548091,52,0,,132905845
2019,120547879,10,,,132905579
2019,120547879,11,1,,132905580
2019,120547881,61,1,,132905582
2019,120547927,52,0,,132905642
2019,120548090,10,,,132905844
2019,120548275,10,,,132906082
2019,120547934,25,300,,132905649
2019,120548027,9,0,,132905761
2019,120548027,23,900,,132905759
2019,120548027,51,0,,132905760
2019,120548275,66,1,,132906083
2019,120548277,63,510,,132906088
2019,120548278,7,1000,,132906089
2019,120548278,36,200,,132906090
2019,120548279,31,1,,132906091
2019,120548316,43,1725,,132906137
2019,120548316,63,50,,132906138
2019,120548370,3,1,,132906204
2019,120548377,3,1,,132906211
2019,120548387,63,1,,132906223
2019,120548388,20,4000,,132906224
2019,120548389,20,15,,132906225
2019,120548390,12,35,,132906226
2019,120549115,38,250,,132907219
2019,120549012,63,800,,132907080
2019,120549052,50,25,,132907136
2019,120549116,50,50,,132907220
2019,123066374,63,0,,136287102
2019,123066374,61,1,,136287101
2019,120898369,3,120,,133341465
2019,120898367,3,1,,133341463
2019,120898423,20,100,,133341543
2019,120898433,3,250,,133341554
2019,120898434,20,100,,133341555
2019,119469592,15,800,,131792361
2019,119469600,61,100,,131792370
2019,119469600,2,200,,131792369
2019,119469604,9,0,,131792375
2019,119469619,11,1,,131792401
2019,120897866,61,799,,133340827
2019,120897898,36,1,,133340866
2019,120897898,4,1,,133340867
2019,121812080,3,1,,134545949
2019,120508444,8,63,,132847859
2019,120508904,63,200,,132848439
2019,120508460,43,32,,132847887
2019,120508461,42,200,,132847888
2019,120519614,51,0,,132849357
2019,120519614,61,1,,132849356
2019,120508874,4,1,,132848404
2019,121812021,63,0,,134545869
2019,120547793,20,80,,132905445
2019,120898293,10,,,133341359
2019,121812021,38,100,,134545868
2019,121812027,6,390,,134545886
2019,120547849,6,151,,132905524
2019,120547819,16,20,,132905482
2019,120547842,39,10000,,132905512
2019,120547849,26,10,,132905529
2019,120547849,17,1,,132905531
2019,120547849,20,150,,132905525
2019,120547849,16,100,,132905526
2019,120547849,3,2300,,132905523
2019,120547849,56,1,,132905530
2019,120547849,43,25,,132905527
2019,120547849,25,15,,132905528
2019,120547849,63,50,,132905532
2019,121812027,7,300,,134545887
2019,120547866,12,400,,132905559
2019,120547867,10,1,,132905560
2019,120547868,11,1,,132905561
2019,120547869,36,1400,,132905562
2019,120547870,36,105,,132905563
2019,120547870,2,80,,132905564
2019,120547870,63,10,,132905566
2019,120547870,16,30,,132905565
2019,120547871,24,150,,132905567
2019,120547873,63,150,,132905568
2019,120547898,16,1,,132905605
2019,120547898,10,,,132905604
2019,120547914,3,12000,,132905623
2019,120898173,10,,,133341227
2019,120547964,61,389,,132905687
2019,121812027,26,500,,134545885
2019,120547984,8,2,,132905712
2019,120547985,42,500,,132905713
2019,120547986,36,520,,132905714
2019,120547986,60,120,,132905715
2019,120547986,2,82,,132905716
2019,120547986,25,40,,132905717
2019,120547992,63,1,,132905723
2019,120898316,38,1,,133341386
2019,121812028,38,1000,,134545888
2019,120898355,3,1,,133341446
2019,120898356,17,1500,,133341448
2019,120898356,20,3000,,133341447
2019,120898363,38,1,,133341460
2019,121812103,3,1,,134545981
2019,121812194,7,1950,,134546117
2019,120936174,63,1,18-NOV-19,133382212
2019,120936174,24,1,18-NOV-19,133382211
2019,120936174,36,1,18-NOV-19,133382210
2019,121654890,20,40,,134343572
2019,120985378,3,1,,133452583
2019,120985379,24,1,,133452584
2019,121013142,22,0,,133498509
2019,121013142,6,1,,133498508
2019,121013142,8,11,,133498507
2019,121013142,17,40,,133498506
2019,121013142,63,60,,133498510
2019,121013212,63,1,,133498615
2019,121013256,36,500,,133498672
2019,121013257,61,870,14-NOV-19,133498673
2019,121013259,19,236,,133498681
2019,121013258,11,10,,133498679
2019,121013259,61,870,,133498680
2019,121013257,16,180,14-NOV-19,133498676
2019,121013258,10,,,133498678
2019,121013257,36,230,14-NOV-19,133498675
2019,121013259,8,50,,133498685
2019,121013259,52,0,,133498686
2019,121013257,19,236,14-NOV-19,133498674
2019,121013259,36,230,,133498682
2019,121013257,8,50,14-NOV-19,133498677
2019,121013259,6,150,,133498684
2019,121013259,16,180,,133498683
2019,121084216,52,0,,133590585
2019,121084236,20,800,,133590607
2019,121084236,8,350,,133590608
2019,121084310,20,100000,,133590694
2019,121084361,61,1,,133590755
2019,121084361,9,0,,133590757
2019,121084361,7,1,,133590756
2019,121105568,3,1,,133592169
2019,120548114,63,1,17-OCT-19,132905871
2019,120548115,63,1,,132905872
2019,120547782,61,1,,132905431
2019,120508305,52,0,,132847673
2019,120508325,11,50,,132847696
2019,120508344,63,1,,132847714
2019,120547814,7,1500,,132905477
2019,120508373,8,1,,132847756
2019,120547813,38,1,,132905476
2019,124205746,20,38628,,137838554
2019,120547882,36,85,,132905583
2019,120547923,25,47,,132905634
2019,120547923,47,0,,132905637
2019,120547923,51,0,,132905636
2019,120547923,20,15,,132905635
2019,120548272,3,1,,132906078
2019,120548273,63,10,,132906079
2019,120548280,20,1,,132906092
2019,120548344,15,17118,,132906171
2019,120574980,63,1,,132934787
2019,124205819,10,,,137838639
2019,120563198,4,500,,132932456
2019,120563199,38,1,,132932457
2019,120563199,63,1,,132932458
2019,120563200,3,1,,132932459
2019,118794839,6,110,,131027702
2019,119469589,29,600,,131792356
2019,119469664,3,9000,21-SEP-19,131792458
2019,119469665,3,9000,,131792459
2019,121764814,38,1,,134471527
2019,122416152,63,721,,135371613
2019,122416151,63,721,20-OCT-19,135371612
2019,122416155,19,319,29-NOV-19,135371616
2019,122416156,19,319,,135371617
2019,122416357,19,161,28-OCT-19,135387460
2019,122416300,20,20,,135387383
2019,122416170,3,1,,135371632
2019,122416238,21,1,,135371722
2019,122416237,21,1,,135371721
2019,122416242,21,170,,135371726
2019,122416351,10,,,135387452
2019,122416253,63,200,,135371736
2019,122416294,63,0,,135387376
2019,122416354,10,,,135387457
2019,122416358,19,201,,135387461
2019,122416369,9,0,,135387473
2019,122416369,47,0,,135387472
2019,122416397,7,1000,,135387513
2019,120963634,11,20,,133433645
2019,120971586,15,1900,,133442587
2019,121811969,6,1,,134545786
2019,121811969,8,1,,134545785
2019,121812121,11,1,,134546003
2019,121812121,10,,,134546002
2019,121812122,10,,,134546004
2019,121812132,3,1,,134546021
2019,121812134,3,1,,134546023
2019,121812195,10,,,134546118
2019,120985590,38,1,,133452846
2019,121012081,20,2451,,133486758
2019,121321222,10,,,133893666
2019,121321222,11,1,,133893667
2019,121321225,63,2,,133893670
2019,121012122,52,0,,133486806
2019,121321226,38,1,,133893671
2019,121012139,20,20,,133486833
2019,121012139,51,0,,133486835
2019,121012107,26,1,,133486791
2019,121012108,63,1200,,133486792
2019,121321228,13,1128,,133893673
2019,121321229,19,17,,133893674
2019,121012342,3,1000,30-OCT-19,133497553
2019,121012313,63,1000,,133497509
2019,121321230,10,,,133893675
2019,121012139,9,0,,133486836
2019,121012139,25,1,,133486834
2019,121321231,38,1,,133893676
2019,121321232,10,1,,133893678
2019,121321232,20,185,,133893677
2019,121321234,20,1,,133893680
2019,121321235,4,600,,133893681
2019,121321235,63,600,,133893682
2019,121012157,63,150,,133486871
2019,121012159,10,,,133486873
2019,121321236,17,6,,133893683
2019,121321237,11,1,,133893685
2019,121321237,10,,,133893684
2019,121321242,19,38,20-NOV-19,133893692
2019,121012149,10,,,133486855
2019,121012149,11,1,,133486856
2019,121012151,25,1,,133486859
2019,121012151,7,1,,133486860
2019,121012152,63,0,,133486861
2019,121012161,38,1,20-JUL-19,133486875
2019,121012162,38,1,,133486876
2019,121012163,16,1415,,133486877
2019,121012165,63,30,,133486879
2019,121012166,15,469,,133486880
2019,121012167,38,400,,133486881
2019,121321243,19,38,,133893693
2019,121012171,63,400,,133486885
2019,121012174,19,90,,133486888
2019,121012173,19,90,04-SEP-19,133486887
2019,121321245,63,1,,133893695
2019,121321247,11,1,,133893697
2019,121321248,63,150,,133893698
2019,121321249,19,1,,133893699
2019,121321250,38,1,,133893700
2019,121012182,38,1,,133486902
2019,121012185,11,2,,133486905
2019,121012185,10,2,,133486906
2019,121012191,25,20,,133486912
2019,121012195,63,2000,,133486916
2019,121012196,63,1,,133486917
2019,121012197,7,98,,133486918
2019,121012198,11,1,,133486920
2019,121012198,10,,,133486919
2019,121012200,10,,,133486922
2019,121012201,63,220,,133486923
2019,121012202,9,0,,133486925
2019,121012202,20,621,,133486924
2019,121012204,4,250,,133486926
2019,121012205,10,,,133486927
2019,121012216,25,1,,133497350
2019,121012216,63,1,,133497351
2019,121012216,7,4099,,133497349
2019,121012209,6,195,,133497339
2019,119464855,19,118,,131787707
2019,119464855,52,0,,131787708
2019,119464855,17,260,,131787706
2019,119464855,6,395,,131787705
2019,119464855,63,219,,131787709
2019,119464879,63,150,,131787735
2019,119464880,63,102,,131787736
2019,119464959,10,,,131787828
2019,119464959,11,1,,131787829
2019,119464965,12,500,,131787835
2019,119464966,16,74,25-SEP-19,131787836
2019,119464967,16,74,,131787837
2019,119465378,63,1,,131788371
2019,119465208,8,250,,131788151
2019,119465391,26,100,,131788386
2019,119465166,8,100,,131788084
2019,119465193,4,1,,131788127
2019,119465192,4,1,14-AUG-19,131788126
2019,119465360,20,100,,131788343
2019,119465406,51,0,,131788412
2019,119465406,6,45,,131788410
2019,119465406,9,0,,131788413
2019,119465406,25,40,,131788411
2019,119465405,25,15,19-SEP-19,131788409
2019,119465420,52,0,,131788433
2019,119465421,63,46,,131788434
2019,119465426,19,1,,131788439
2019,119494623,26,350,,131817351
2019,119465520,52,0,,131807461
2019,119494623,17,100,,131817353
2019,119494623,25,250,,131817352
2019,119494623,10,1,,131817354
2019,120759867,21,1,,133157985
2019,120759875,6,147,,133157993
2019,120759874,6,147,13-NOV-19,133157992
2019,120893230,36,600,,133336841
2019,121793646,10,,,134519686
2019,121793652,10,,,134519694
2019,121793655,10,,,134519696
2019,120966517,36,250,,133425077
2019,121790132,6,50,,134504972
2019,121790132,2,50,,134504973
2019,121790132,61,1520,,134504971
2019,120966526,42,1,,133425087
2019,120966527,63,1200,,133425088
2019,121793719,63,50,,134519748
2019,120966541,9,0,,133425102
2019,120966541,47,0,,133425101
2019,120893248,3,1,,133336875
2019,121019615,10,,,133481598
2019,121793719,4,400,,134519747
2019,120893276,10,,,133336908
2019,120893276,11,1,,133336909
2019,121003529,20,1248,,133480114
2019,121143902,50,50,,133673911
2019,121019614,6,138,,133481597
2019,121019613,6,138,20-NOV-19,133481596
2019,121019615,11,2,,133481599
2019,121793722,4,700,,134519751
2019,121793726,3,400,,134519759
2019,121793727,25,660,,134519762
2019,121793727,17,750,,134519761
2019,121793727,16,10,,134519763
2019,121793727,6,1450,,134519760
2019,121793727,47,0,,134519764
2019,121793740,4,1200,,134519782
2019,121793740,7,2500,,134519781
2019,121793740,25,1,,134519783
2019,121793741,10,,,134519784
2019,121157819,10,,,133693992
2019,121029319,47,0,,133534145
2019,121793753,38,1,,134519802
2019,121029318,23,800,,133534144
2019,121029350,26,1,,133534180
2019,121793756,38,600,,134519808
2019,121029342,50,20,,133534172
2019,121029350,20,60,,133534179
2019,121029350,22,0,,133534181
2019,121029352,3,1,,133534184
2019,121029352,63,0,,133534185
2019,121029362,36,300,,133534202
2019,121029362,16,1500,,133534201
2019,121029363,63,12,,133534203
2019,121793758,3,600,,134519810
2019,121143887,20,4800,,133673892
2019,121157830,10,,,133694003
2019,121793760,10,,,134519811
2019,121793764,10,,,134519814
2019,121793766,10,,,134519815
2019,121157901,21,500,,133694095
2019,121157902,20,6,,133694096
2019,121793768,11,1,,134519817
2019,121793768,10,,,134519816
2019,121793774,10,,,134519821
2019,121790181,63,54,,134505052
2019,121790187,20,533,,134505058
2019,121790207,10,,,134505090
2019,121790209,10,,,134505092
2019,121790211,64,500,,134505095
2019,121790212,21,2000,,134505096
2019,121790213,64,3500,,134505097
2019,121790214,65,300,,134505098
2019,121790215,52,0,,134505099
2019,121790260,3,8000,,134505154
2019,121790259,3,8000,11-DEC-19,134505153
2019,121790219,24,3000,,134505104
2019,121790222,20,16,,134505107
2019,121790220,20,16,03-DEC-19,134505105
2019,121790221,10,,,134505106
2019,121793774,11,1,,134519822
2019,121790225,63,1,26-NOV-19,134505110
2019,121790228,19,485,,134505113
2019,121790232,10,,,134505118
2019,121790232,11,1,,134505119
2019,121790233,3,10000,,134505120
2019,121790244,3,23000,,134505139
2019,121790243,3,23000,14-DEC-19,134505138
2019,121790247,63,169,09-DEC-19,134505141
2019,121790248,63,169,,134505142
2019,121793781,63,50,,134519828
2019,121790251,10,,,134505145
2019,121790252,16,600,,134505146
2019,121790256,10,,,134505150
2019,121790258,36,1,,134505152
2019,121793786,45,25,,134519833
2019,121793786,8,35,,134519832
2019,121793790,10,,,134519836
2019,121790294,22,0,,134505196
2019,121790295,63,1,,134505197
2019,121790298,20,50,,134505201
2019,121793790,11,1,,134519837
2019,121790301,20,60,,134505204
2019,121790303,19,19,,134505206
2019,121790302,19,19,19-AUG-19,134505205
2019,121793795,3,5000,,134519841
2019,121793796,63,1,,134519842
2019,121793797,6,2000,,134519843
2019,121793799,63,1000,,134519846
2019,121793819,6,10,,134519870
2019,121793819,47,0,,134519871
2019,121793819,63,230,,134519872
2019,121793819,25,70,,134519869
2019,121793824,11,50,,134519878
2019,121793824,10,,,134519877
2019,121793828,38,1,,134519882
2019,121793829,38,200,,134519883
2019,121793830,51,0,,134519884
2019,121793831,63,510,,134519885
2019,121793841,52,0,,134519896
2019,121793842,47,0,,134519897
2019,120207641,20,62,,132478474
2019,120207792,21,200,,132478677
2019,120207745,46,18000,,132478617
2019,120270303,43,150,,132535042
2019,120270318,3,1,,132535055
2019,120270320,38,1,,132535057
2019,120270322,7,500,,132535059
2019,120270336,20,100,,132535074
2019,120270336,51,0,,132535075
2019,120270336,47,0,,132535076
2019,119628536,20,330,,131988647
2019,119628537,20,1,,131988648
2019,119628563,9,0,,131988689
2019,119604712,3,1,,131952537
2019,119628586,38,1000,,131988727
2019,119628588,17,1000,,131988729
2019,119628588,25,20,,131988733
2019,119628587,38,300,,131988728
2019,119628588,20,50,,131988732
2019,119628588,51,0,,131988734
2019,119628588,6,75,,131988731
2019,119628588,63,1,,131988736
2019,119628588,8,100,,131988730
2019,119628588,9,0,,131988735
2019,119628589,23,999,,131988737
2019,119628597,20,1,,131988753
2019,121158166,38,20,16-NOV-19,133694447
2019,121158167,38,20,,133694448
2019,121159171,4,150,,133695794
2019,121159174,21,580,,133695798
2019,121779538,8,45,,134504173
2019,121779538,63,20,,134504174
2019,121779538,16,45,,134504172
2019,121779562,63,75,,134504194
2019,121779568,38,1,,134504203
2019,121779570,29,1,,134504205
2019,121779570,63,0,,134504206
2019,121779572,51,0,,134504210
2019,121779573,20,2800,,134504211
2019,121779573,17,1200,,134504212
2019,121789589,6,200,,134504230
2019,121789589,8,22,,134504231
2019,121789591,22,0,,134504235
2019,121789591,6,650,,134504234
2019,121789591,7,1540,,134504233
2019,121789595,51,0,,134504244
2019,121789595,9,0,,134504245
2019,121789595,63,1,,134504246
2019,121789595,6,30,,134504243
2019,121789598,21,700,,134504255
2019,121789599,63,1250,,134504256
2019,121789602,52,0,,134504262
2019,121789602,10,1,,134504261
2019,121789617,20,285,,134504284
2019,121789694,63,620,,134504390
2019,121789705,10,,,134504401
2019,121789705,11,1,,134504402
2019,121789707,63,720,,134504404
2019,121789709,63,40,,134504406
2019,121789713,16,765,,134504412
2019,121789713,17,1000,,134504411
2019,121789714,9,0,,134504413
2019,121789715,63,2038,,134504414
2019,121789718,23,15,,134504418
2019,121789719,6,50,,134504420
2019,121789718,19,1210,,134504417
2019,121789719,25,150,,134504419
2019,121789721,22,0,28-NOV-19,134504422
2019,121789722,22,0,,134504423
2019,121789723,63,1,,134504424
2019,121789724,20,2200,,134504425
2019,121789725,21,298,,134504426
2019,121789726,63,500,,134504427
2019,121789738,20,97476,,134504441
2019,121789749,11,1,,134504453
2019,121789750,10,,,134504454
2019,121789751,10,,,134504455
2019,121789752,10,,,134504456
2019,121789753,10,,,134504457
2019,121789753,11,1,,134504458
2019,121789754,11,1,,134504459
2019,121789758,38,1,,134504464
2019,121789803,61,1000,,134504537
2019,121789803,20,2500,,134504536
2019,121789804,61,200,,134504538
2019,121789805,20,1,,134504539
2019,121789805,63,75,,134504540
2019,121789806,3,300,,134504541
2019,121789810,38,4800,,134504550
2019,121789813,51,0,,134504560
2019,121789813,9,0,,134504561
2019,121789814,47,0,,134504562
2019,121789818,11,1,,134504566
2019,121789819,26,400,,134504567
2019,121789819,63,1510,,134504568
2019,121789822,3,1,,134504571
2019,121789828,9,0,,134504576
2019,121789828,51,0,,134504575
2019,121789907,52,0,,134504668
2019,121789934,50,40,,134504711
2019,121789941,10,,,134504719
2019,121789942,10,,,134504720
2019,121789950,11,1,,134504730
2019,121789950,10,,,134504729
2019,121789964,11,1,,134504745
2019,120729608,7,500,,133112390
2019,120729652,21,1500,,133112455
2019,120966610,63,1,,133425187
2019,120729655,20,220,,133112461
2019,120729656,19,190,,133112462
2019,120966579,6,90,15-NOV-19,133425145
2019,120966580,6,90,,133425146
2019,120966609,3,22000,,133425179
2019,120966609,7,2099,,133425180
2019,120966609,36,862,,133425182
2019,120966608,19,300,,133425178
2019,120966609,61,562,,133425183
2019,120966609,38,1200,,133425181
2019,120966609,63,250,,133425186
2019,120966609,20,200,,133425185
2019,120966609,26,300,,133425184
2019,120966891,64,900,,133425531
2019,120967486,9,0,,133426311
2019,121752823,25,1,,134468950
2019,121752823,6,1,,134468952
2019,121752823,20,1,,134468951
2019,121811907,3,500,,134545695
2019,121812057,47,0,,134545922
2019,121811957,20,95,,134545769
2019,121811958,20,30,,134545770
2019,121811960,10,,,134545772
2019,121811963,4,1,,134545774
2019,121811963,3,1,,134545775
2019,121811964,3,1,,134545776
2019,121811968,3,1,,134545784
2019,121811971,3,1,,134545791
2019,121811973,61,800,,134545794
2019,122794741,20,700,,135897590
2019,121811980,3,1,,134545800
2019,122794744,26,1,,135897596
2019,122794744,63,0,,135897598
2019,122794744,6,1,,135897597
2019,121811986,7,2000,,134545809
2019,121811986,36,60,,134545810
2019,121811987,25,1,,134545811
2019,121811987,3,1,,134545813
2019,121811987,6,1,,134545812
2019,121811988,3,1,,134545814
2019,122794744,58,1,,135897595
2019,121812018,10,,,134545865
2019,121812023,6,380,,134545871
2019,121812023,63,100,,134545872
2019,121812025,47,0,,134545882
2019,121812025,51,0,,134545881
2019,121812025,25,1,,134545879
2019,121812025,36,1,,134545878
2019,121812025,7,1,,134545880
2019,121812026,36,1,,134545884
2019,121812026,27,750,,134545883
2019,121812036,33,1,,134545895
2019,121812038,3,1,,134545897
2019,121812039,3,1,,134545898
2019,121812041,6,200,,134545900
2019,121812041,21,50,,134545901
2019,121812041,26,40,,134545902
2019,121812041,9,0,,134545903
2019,121812042,9,0,,134545904
2019,121812044,6,122,,134545906
2019,121812056,52,0,,134545921
2019,121812059,38,1,,134545925
2019,121812061,26,231,,134545927
2019,121812071,3,1,,134545937
2019,121812074,3,1,,134545940
2019,121812077,3,1,,134545943
2019,121812111,3,1,,134545991
2019,121812113,3,1,,134545993
2019,121812114,20,1,,134545994
2019,121812116,6,75,,134545995
2019,121812118,17,1500,,134545997
2019,121812118,20,1,,134545999
2019,121812118,61,200,,134545998
2019,121812166,63,1,,134546077
2019,121812169,63,1,,134546082
2019,121812172,15,2000,,134546085
2019,121812173,3,1,,134546086
2019,121812188,61,200,,134546104
2019,121812188,20,500,,134546103
2019,121812190,63,1500,,134546108
2019,121812193,61,1,,134546116
2019,121812215,10,,,134546141
2019,121812217,4,1,,134546143
2019,120181264,25,1,,132443572
2019,120193950,3,1,,132460220
2019,120193951,63,1,,132460221
2019,120240455,25,200,,132505084
2019,120240457,19,58,,132505086
2019,120240470,7,300,,132505104
2019,120240470,25,1,,132505106
2019,120240470,6,300,,132505105
2019,120180172,38,1,,132442160
2019,120240495,6,1,,132505136
2019,120240495,63,0,,132505137
2019,120240495,16,1,,132505135
2019,120165601,3,1,,132422751
2019,120173143,19,71,,132432838
2019,120173142,19,71,16-OCT-19,132432837
2019,120173302,6,300,,132433029
2019,120173379,8,9,,132433160
2019,120173526,19,100,,132433335
2019,119289027,35,400,,131509539
2019,119339577,61,1,,131577342
2019,120107193,10,,,132350737
2019,120107533,3,1,,132351216
2019,119464630,11,1,,131787405
2019,119464630,10,,,131787404
2019,119464657,3,1,,131787436
2019,119464698,10,,,131787486
2019,119464767,20,1442,,131787589
2019,119464769,52,0,,131787591
2019,119464770,51,0,,131787592
2019,119464773,20,20,,131787595
2019,119464838,63,300,,131787682
2019,119464907,52,0,,131787769
2019,119464906,10,,,131787768
2019,119464905,64,1000,20-SEP-19,131787767
2019,119464932,63,1028,,131787798
2019,119464935,38,350,,131787801
2019,119464934,37,250,,131787800
2019,119464935,6,200,,131787802
2019,119464995,63,200,,131787869
2019,119465010,7,700,,131787885
2019,119465010,25,120,,131787886
2019,119465022,4,500,,131787902
2019,119465142,61,100,,131788050
2019,119465281,42,1000,,131788238
2019,119465297,20,4000,,131788255
2019,119465346,3,25000,22-SEP-19,131788318
2019,119465347,3,25000,,131788319
2019,119465348,3,250,,131788320
2019,119465144,20,1,,131788053
2019,119465144,6,335,,131788052
2019,119465145,4,800,,131788054
2019,119465349,20,75,,131788322
2019,119465349,25,50,,131788323
2019,119465349,7,1200,,131788321
2019,119465349,63,500,,131788324
2019,119465352,3,1001,,131788329
2019,119465353,63,300,,131788330
2019,119465354,51,0,,131788333
2019,119465354,9,0,,131788334
2019,119465354,20,20,,131788331
2019,119465354,25,15,,131788332
2019,119465357,4,50,,131788337
2019,119465379,20,500,,131788372
2019,119465380,42,1,,131788373
2019,119465402,9,0,,131788406
2019,119465402,20,50,,131788405
2019,119465403,25,60,,131788407
2019,119465404,63,2,,131788408
2019,119465407,6,40,,131788414
2019,119465415,20,15,,131788426
2019,119465415,9,0,,131788428
2019,119465414,25,1,26-SEP-19,131788425
2019,119465415,25,1,,131788427
2019,119465415,63,1,,131788429
2019,119465428,25,50,,131788445
2019,119465428,9,0,,131788447
2019,119465428,61,500,,131788442
2019,119465428,51,0,,131788446
2019,119465428,3,30000,,131788441
2019,119465428,7,250,,131788443
2019,119465428,26,159,,131788444
2019,119465428,63,1,,131788448
2019,119494578,38,1,,131810617
2019,119494576,4,1,,131810615
2019,119495709,20,88,,131818825
2019,119495710,8,11,,131818826
2019,121649052,21,1,,134342491
2019,119510283,38,1,,131834709
2019,119513177,11,1,,131843372
2019,119513177,10,,,131843371
2019,119464685,12,50,,131787470
2019,119464688,42,400,,131787473
2019,119464690,17,7,,131787475
2019,119464691,3,1,,131787476
2019,119464695,34,800,,131787481
2019,119464801,63,292,,131787631
2019,119464802,54,35,,131787632
2019,119464802,63,134,,131787633
2019,119464803,11,1,,131787635
2019,119464804,52,0,,131787636
2019,119464803,10,,,131787634
2019,119464849,3,4500,,131787696
2019,119464848,3,4500,18-SEP-19,131787695
2019,119464850,63,1,,131787697
2019,119464870,20,15,,131787725
2019,119464874,25,700,,131787729
2019,119464874,20,60,,131787730
2019,119464876,10,,,131787732
2019,119464877,37,400,,131787733
2019,119464878,36,2600,,131787734
2019,119464881,63,100,,131787737
2019,119464936,36,120,,131787803
2019,119464940,20,20,,131787809
2019,119464940,17,1700,,131787808
2019,119464947,63,1,,131787816
2019,119464948,63,37,15-SEP-19,131787817
2019,119464949,63,37,,131787818
2019,119464951,63,20,,131787820
2019,119464950,63,20,16-SEP-19,131787819
2019,119464952,10,,,131787821
2019,119464981,63,140,,131787852
2019,119465457,38,1000,,131807373
2019,119465285,61,1,,131788242
2019,119465202,3,8000,,131788142
2019,119465201,3,8000,03-OCT-19,131788141
2019,119465284,13,289,,131788241
2019,119465408,20,296,,131788415
2019,119465409,36,2000,,131788417
2019,119465409,24,15000,,131788416
2019,119465425,19,26,,131788438
2019,119465427,10,,,131788440
2019,119465438,43,30,,131807349
2019,119465438,16,16,,131807350
2019,119486429,4,1,,131810575
2019,119496851,9,0,,131820339
2019,119510217,3,1,,131834622
2019,119510284,61,1,,131834710
2019,120184472,8,160,,132447798
2019,120184632,63,370,,132447985
2019,120184709,3,21780,07-SEP-19,132448099
2019,120184710,3,21780,,132448100
2019,120581814,20,15,,132950113
2019,120707843,25,34,07-NOV-19,133095108
2019,120707844,25,34,,133095109
2019,120707864,26,100,,133095139
2019,120581819,63,0,,132950121
2019,120581825,4,300,,132950129
2019,120707882,38,1,,133095153
2019,120729583,52,0,,133112345
2019,120581972,3,1,,132950345
2019,120729582,52,0,14-JAN-19,133112344
2019,120582030,7,1800,,132950422
2019,120582030,61,100,,132950423
2019,120582030,25,50,,132950424
2019,120582030,9,0,,132950425
2019,120582052,52,0,,132950455
2019,120582053,20,6000,,132950456
2019,120582088,20,115,,132950501
2019,120582088,58,110,,132950502
2019,120582088,63,165,,132950504
2019,120582088,66,175,,132950500
2019,120582088,17,730,,132950499
2019,120582088,43,15,,132950503
2019,120582088,25,800,,132950498
2019,120582089,52,0,,132950505
2019,120582126,38,200,,132950546
2019,120582129,36,30000,,132950549
2019,120582130,63,1489,,132950550
2019,120582132,6,20,,132950553
2019,120582131,38,150,,132950551
2019,120582132,20,80,,132950552
2019,120582135,30,500,,132950555
2019,120582135,63,70,,132950556
2019,120582159,43,1220,,132950595
2019,117241741,38,1,,128278600
2019,117241743,38,1,,128278602
2019,117241746,3,1,,128278605
2019,117241745,3,1,23-MAY-19,128278604
2019,117241747,63,0,,128278606
2019,117241749,42,1,,128278609
2019,117242132,7,1400,,128279131
2019,117242133,20,1210,,128279132
2019,117242692,51,0,,128279939
2019,117242692,20,100,,128279937
2019,117242692,9,0,,128279941
2019,117242692,25,15,,128279938
2019,117242692,47,0,,128279940
2019,117242692,7,700,,128279934
2019,117242692,6,150,,128279936
2019,117242692,21,485,,128279935
2019,117242693,47,0,,128279944
