data_year,victim_id,offender_id,relationship_id,nibrs_victim_offender_id
2022,176354811,181088792,27,
2022,168611188,173427273,21,
2022,176521434,181253926,25,
2022,176521434,181253927,3,
2022,176521435,181253926,3,
2022,176521435,181253927,25,
2022,181607548,186269745,24,
2022,182107066,186768076,3,
2022,176658257,181390226,21,
2022,178942764,183642108,16,
2022,178942765,183642108,16,
2022,176639418,181371636,3,
2022,182711760,187363634,15,
2022,182107067,186768077,1,
2022,177804706,182514417,3,
2022,177504077,182221192,18,
2022,177722682,182434157,27,
2022,177740799,182451849,3,
2022,177740800,182451849,5,
2022,177834788,182544509,27,
2022,177740801,182451850,16,
2022,177834798,182544518,3,
2022,177834800,182544520,3,
2022,178125707,182831550,5,
2022,168661081,173477882,1,
2022,172943117,177715158,21,
2022,172943118,177715159,3,
2022,172943119,177715160,3,
2022,172943120,177715161,16,
2022,172943121,177715162,17,
2022,168892568,173705573,5,
2022,181231683,185896634,18,
2022,181231683,185896635,18,
2022,178060396,182767318,3,
2022,178060404,182767326,16,
2022,180781276,185453567,1,
2022,179284170,183976373,27,
2022,179284170,183976374,1,
2022,179284171,183976373,1,
2022,179284171,183976374,1,
2022,178571626,183273529,3,
2022,184141680,188775360,3,
2022,184576566,189205351,27,
2022,179193287,183886308,3,
2022,186666466,191262944,24,
2022,178942766,183642109,5,
2022,178942428,183641777,18,
2022,178942429,183641777,18,
2022,178950818,183650139,1,
2022,168892569,173705573,3,
2022,168892570,173705573,5,
2022,171730129,176515044,15,
2022,169716902,174528013,3,
2022,179179618,183872758,3,
2022,179860043,184540901,17,
2022,179297942,183989697,24,
2022,179297947,183989702,1,
2022,179265792,183957858,3,
2022,179614608,184298806,27,
2022,182050490,186712685,16,
2022,169716903,174528013,5,
2022,169343492,174159483,21,
2022,176379589,181113092,16,
2022,169384593,174199827,25,
2022,179738675,184420612,19,
2022,179738676,184420612,19,
2022,179738677,184420612,17,
2022,180361392,185040172,3,
2022,179922789,184604435,1,
2022,184141683,188775364,19,
2022,184141683,188775365,5,
2022,184141684,188775364,17,
2022,184141684,188775365,25,
2022,184141685,188775364,25,
2022,184141685,188775365,5,
2022,179738961,184420890,17,
2022,179922790,184604436,19,
2022,179922790,184604437,25,
2022,179922791,184604436,25,
2022,179922791,184604437,19,
2022,180387491,185065281,3,
2022,181094784,185759880,1,
2022,169384593,174199828,1,
2022,169384593,174199829,1,
2022,169384593,174199830,1,
2022,169384594,174199827,1,
2022,169384594,174199828,25,
2022,169384594,174199829,1,
2022,169384594,174199830,1,
2022,169384595,174199827,1,
2022,169384595,174199828,1,
2022,169384595,174199829,1,
2022,169384595,174199830,25,
2022,169384596,174199827,1,
2022,169384596,174199828,1,
2022,169384596,174199829,25,
2022,169384596,174199830,1,
2022,169591685,174403973,16,
2022,186513347,191116037,24,
2022,186513347,191116038,25,
2022,186513347,191116039,1,
2022,186513347,191116040,1,
2022,186513347,191116041,1,
2022,186513348,191116037,18,
2022,186513348,191116038,1,
2022,186513348,191116039,25,
2022,186513348,191116040,1,
2022,186513348,191116041,1,
2022,186513349,191116037,18,
2022,186513349,191116038,15,
2022,186513349,191116039,1,
2022,186513349,191116040,25,
2022,186513349,191116041,15,
2022,180387496,185065288,16,
2022,180361690,185040464,16,
2022,180781791,185454059,16,
2022,180361691,185040465,16,
2022,180361692,185040465,16,
2022,175914082,180657164,26,
2022,174550809,179310679,14,
2022,174550810,179310679,14,
2022,169643521,174455576,16,
2022,169663540,174475142,21,
2022,169663760,174475410,18,
2022,187623591,192209304,3,
2022,181094874,185759978,16,
2022,181094880,185759983,17,
2022,180997002,185665235,15,
2022,180997003,185665235,15,
2022,181094794,185759892,21,
2022,181094898,185760002,21,
2022,169926549,174734672,3,
2022,169799370,174609053,1,
2022,181607863,186270036,16,
2022,172708147,177485875,3,
2022,188046105,192629176,1,
2022,184731901,189358862,16,
2022,172371109,177151689,3,
2022,163120265,167986213,17,
2022,163120266,167986213,4,
2022,165346203,170188403,9,
2022,170147089,174953113,19,
2022,174039095,178808315,24,
2022,172879549,177652941,3,
2022,174455442,179215969,9,
2022,174455443,179215969,9,
2022,174455444,179215969,9,
2022,174455445,179215969,9,
2022,174760267,179513741,26,
2022,176243575,180979798,27,
2022,178571633,183273535,18,
2022,170515882,175322098,1,
2022,166010692,170850881,17,
2022,168578105,173393679,1,
2022,168576884,173392369,17,
2022,169130238,173943124,3,
2022,169838393,174646884,14,
2022,171107903,175904511,5,
2022,173310351,178075418,3,
2022,172552687,177331731,3,
2022,172550874,177329853,3,
2022,170800801,175602246,5,
2022,170879091,175680526,1,
2022,170960841,175761348,16,
2022,176435220,181167999,3,
2022,176112444,180853587,18,
2022,170962648,175763172,3,
2022,172015033,176792286,16,
2022,178148579,182854463,16,
2022,181800723,186462086,16,
2022,172357167,177137786,9,
2022,172013907,176791138,5,
2022,172884235,177657700,3,
2022,181672571,186334703,14,
2022,161613543,166491615,24,
2022,166149252,170988045,24,
2022,185319490,189936651,24,
2022,185319516,189936681,24,
2022,163774334,168635401,24,
2022,185319536,189936699,24,
2022,168318824,173139936,1,
2022,171999736,176777012,9,
2022,171999736,176777013,1,
2022,179222213,183915002,1,
2022,179222213,183915003,16,
2022,172358609,177139264,24,
2022,172942418,177714397,19,
2022,162851719,167719580,24,
2022,172295451,177075712,5,
2022,185319540,189936704,24,
2022,163776500,168637581,24,
2022,163776501,168637581,24,
2022,163776502,168637581,24,
2022,164598385,169454538,24,
2022,185319548,189936711,24,
2022,185319549,189936712,24,
2022,185319551,189936714,24,
2022,165339119,170181534,24,
2022,185319552,189936715,24,
2022,173417299,178182766,1,
2022,185319555,189936718,24,
2022,164915924,169763688,24,
2022,185177566,189796926,1,
2022,172356780,177137403,16,
2022,164101844,168960965,24,
2022,164101845,168960966,24,
2022,164101846,168960966,24,
2022,168383270,173201605,1,
2022,168384513,173202830,24,
2022,168384514,173202830,24,
2022,164214339,169070151,24,
2022,164214340,169070151,24,
2022,172371525,177152104,16,
2022,173669370,178431483,24,
2022,165381908,170222582,24,
2022,172547940,177326865,21,
2022,173408877,178174752,17,
2022,165382721,170223407,24,
2022,179197132,183890139,1,
2022,179197132,183890140,1,
2022,179197133,183890139,1,
2022,179197133,183890140,1,
2022,168383568,173201901,1,
2022,173053256,177825100,24,
2022,165215595,170058802,24,
2022,166622695,171454830,3,
2022,168318380,173139481,24,
2022,168384253,173202580,24,
2022,173421370,178186870,1,
2022,173421370,178186871,1,
2022,173421370,178186872,1,
2022,173560773,178325455,24,
2022,173560774,178325455,24,
2022,173560775,178325455,24,
2022,173104073,177874168,1,
