data_year,groupb_arrestee_id,arrestee_seq_num,arrest_date,arrest_type_id,offense_code,age_id,age_num,sex_code,race_id,ethnicity_id,resident_code,under_18_disposition_code,age_range_low_num,age_range_high_num
2022,44562686,1,2022-01-13,3,90Z,27,24,M,10,40,U,,,
2022,46963282,1,2022-10-15,1,90D,41,38,M,10,10,N,,,
2022,44582528,1,2022-01-14,1,90D,51,48,M,10,40,U,,,
2022,47018619,1,2022-10-18,1,90D,36,33,M,10,40,N,,,
2022,44585797,1,2022-01-15,1,90Z,36,33,M,30,40,U,,,
2022,44585798,1,2022-01-17,3,90Z,55,52,M,10,40,U,,,
2022,44637034,1,2022-01-06,3,90Z,34,31,F,10,40,U,,,
2022,47018724,1,2022-10-10,1,90Z,47,44,M,10,40,N,,,
2022,44637035,1,2022-01-08,2,90G,45,42,F,10,40,U,,,
2022,44637038,1,2022-01-11,3,90Z,46,43,M,10,40,U,,,
2022,44638599,1,2022-01-19,3,90Z,47,44,M,30,40,U,,,
2022,44638602,1,2022-01-19,3,90Z,54,51,M,30,40,U,,,
2022,47108836,1,2022-10-26,2,90Z,59,56,M,10,40,R,,,
2022,44642353,1,2022-01-20,2,90Z,18,15,M,10,40,U,R,,
2022,44642538,1,2022-01-20,3,90Z,31,28,M,30,40,U,,,
2022,44644691,1,2022-01-21,3,90Z,39,36,F,30,40,U,,,
2022,47109063,1,2022-10-28,1,90D,41,38,M,10,40,N,,,
2022,44644692,1,2022-01-21,2,90G,22,19,M,98,40,U,,,
2022,44644709,1,2022-01-21,3,90Z,38,35,F,10,40,U,,,
2022,44646824,1,2022-01-22,1,90D,50,47,M,10,40,U,,,
2022,47025870,1,2022-10-18,2,90C,40,37,F,10,40,N,,,
2022,44646823,1,2022-01-07,1,90D,52,49,M,10,40,U,,,
2022,44646825,1,2022-01-24,1,90D,36,33,M,10,40,U,,,
2022,44662718,1,2022-01-25,3,90Z,31,28,M,10,40,U,,,
2022,47029941,1,2022-10-20,1,90Z,48,45,M,10,40,N,,,
2022,44681481,1,2022-01-28,1,90D,37,34,F,30,40,U,,,
2022,44681548,1,2022-01-28,3,90Z,34,31,F,10,40,U,,,
2022,44688944,1,2022-01-26,3,90Z,31,28,F,30,40,U,,,
2022,47030455,1,2022-10-22,1,90C,40,37,M,10,40,R,,,
2022,44688830,1,2022-01-31,3,90Z,30,27,M,30,40,U,,,
2022,44688829,1,2022-01-29,2,90D,19,16,M,98,40,U,R,,
2022,44688828,1,2022-01-29,1,90D,31,28,M,20,40,U,,,
2022,47117544,1,2022-10-29,1,90D,32,29,M,10,10,R,,,
2022,44694581,1,2022-01-24,3,90Z,23,20,M,20,40,U,,,
2022,44694583,1,2022-01-28,3,90Z,44,41,M,10,40,U,,,
2022,47077114,1,2022-10-24,3,90Z,44,41,M,10,40,R,,,
2022,44700658,1,2022-01-23,1,90D,41,38,M,30,40,U,,,
2022,44719771,1,2022-01-31,1,90D,61,58,M,98,40,U,,,
2022,44753623,1,2022-01-31,1,90D,43,40,M,10,40,U,,,
2022,47077240,1,2022-10-24,1,90C,61,58,F,10,40,R,,,
2022,47769993,2,2022-10-10,2,90Z,17,14,F,10,40,N,R,,
2022,47769992,1,2022-10-10,2,90Z,17,14,M,10,40,N,R,,
2022,47224426,1,2022-11-05,1,90C,33,30,M,10,40,N,,,
2022,45301069,10,2022-02-12,2,90G,19,16,F,10,40,U,R,,
2022,45590358,2,2022-02-12,2,90G,20,17,M,10,40,U,R,,
2022,45590360,4,2022-02-12,2,90G,21,18,M,98,40,U,,,
2022,45590359,1,2022-02-12,2,90G,19,16,F,10,40,U,R,,
2022,45590351,8,2022-02-12,2,90G,20,17,M,98,40,U,R,,
2022,45590352,3,2022-02-12,2,90G,20,17,F,10,40,U,R,,
2022,45590353,6,2022-02-12,2,90G,19,16,M,10,40,U,R,,
2022,45590354,5,2022-02-12,2,90G,19,16,M,10,40,U,R,,
2022,45590355,7,2022-02-12,2,90G,21,18,F,10,40,U,,,
2022,45590356,9,2022-02-12,2,90G,19,16,M,10,40,U,R,,
2022,45590357,11,2022-02-12,2,90G,19,16,M,98,40,U,R,,
2022,45689904,2,2022-02-06,1,90D,46,43,F,10,40,U,,,
2022,47278032,5,2022-11-06,2,90G,21,18,M,20,40,R,,,
2022,45689903,1,2022-02-06,1,90D,32,29,F,10,40,U,,,
2022,47278035,6,2022-11-06,2,90G,19,16,F,10,40,N,R,,
2022,47278037,1,2022-11-06,2,90G,19,16,M,10,40,N,R,,
2022,44719802,1,2022-02-01,1,90Z,27,24,F,10,40,U,,,
2022,44750544,1,2022-02-01,1,90D,42,39,M,98,40,U,,,
2022,47278038,1,2022-11-07,2,90C,18,15,F,10,40,R,R,,
2022,44794310,1,2022-02-03,3,90Z,39,36,M,10,40,U,,,
2022,44823482,1,2022-02-07,1,90D,32,29,M,10,40,U,,,
2022,44823461,1,2022-02-05,1,90D,45,42,M,10,40,U,,,
2022,47278041,1,2022-11-11,2,90C,32,29,M,10,40,N,,,
2022,44823469,1,2022-02-06,3,90Z,33,30,F,30,40,U,,,
2022,44823462,1,2022-02-05,3,90Z,44,41,M,10,40,U,,,
2022,44823457,1,2022-02-06,2,90Z,61,58,M,10,40,U,,,
2022,47278033,3,2022-11-06,2,90G,19,16,F,10,40,R,R,,
2022,44823472,1,2022-02-06,1,90D,30,27,F,30,40,U,,,
2022,44849098,1,2022-02-04,3,90Z,29,26,F,20,40,U,,,
2022,47278036,4,2022-11-06,2,90G,18,15,M,10,40,N,R,,
2022,44849100,1,2022-02-08,3,90Z,43,40,M,10,40,U,,,
2022,44849099,1,2022-02-09,1,90Z,40,37,F,98,40,U,,,
2022,44849101,1,2022-02-08,3,90Z,34,31,F,30,40,U,,,
2022,47278039,2,2022-11-07,2,90C,17,14,F,20,40,R,R,,
2022,44975211,1,2022-02-21,2,90Z,36,33,F,10,40,U,,,
2022,44975212,1,2022-02-21,1,90D,61,58,M,10,40,U,,,
2022,44975452,1,2022-02-11,2,90D,52,49,M,10,40,U,,,
2022,47278034,2,2022-11-06,2,90G,17,14,F,10,40,N,R,,
2022,44981148,1,2022-02-13,1,90D,59,56,M,98,40,U,,,
2022,44981149,1,2022-02-14,1,90D,32,29,F,10,40,U,,,
2022,44981270,1,2022-02-21,3,90Z,35,32,M,30,40,U,,,
2022,47278040,1,2022-11-08,1,90Z,34,31,M,10,40,R,,,
2022,44981271,1,2022-02-21,3,90Z,35,32,F,30,40,U,,,
2022,44981273,1,2022-02-21,1,90Z,34,31,F,30,40,U,,,
2022,44981274,1,2022-02-23,3,90Z,39,36,M,30,40,U,,,
2022,44981298,1,2022-02-17,3,90Z,26,23,M,30,40,U,,,
2022,45028436,1,2022-02-28,3,90Z,29,26,M,10,40,U,,,
2022,47290879,1,2022-11-15,1,90Z,32,29,M,10,40,R,,,
2022,45028530,1,2022-02-27,1,90Z,36,33,F,30,40,U,,,
2022,45036333,1,2022-02-25,3,90Z,43,40,M,10,40,U,,,
2022,45036334,1,2022-02-26,1,90D,27,24,F,98,40,U,,,
2022,45049044,1,2022-02-26,2,90Z,20,17,F,10,40,U,R,,
2022,47218777,1,2022-11-05,1,90D,39,36,M,10,40,N,,,
2022,46569568,1,2022-02-14,1,90D,45,42,F,30,40,U,,,
2022,47218781,1,2022-11-05,1,90D,24,21,M,10,40,R,,,
2022,47355450,1,2022-11-25,2,90G,20,17,M,10,40,R,R,,
2022,47355449,2,2022-11-25,2,90G,19,16,M,10,40,R,R,,
2022,45213615,1,2022-03-11,3,90Z,26,23,M,10,40,U,,,
2022,45213616,1,2022-03-12,1,90D,36,33,F,98,40,U,,,
2022,47320124,1,2022-11-20,1,90D,49,46,M,10,40,N,,,
2022,45213617,1,2022-03-13,3,90Z,33,30,M,30,40,U,,,
2022,45268871,1,2022-03-15,2,90C,27,24,M,10,40,U,,,
2022,47331632,1,2022-11-17,2,90J,19,16,M,10,40,R,R,,
2022,45271727,1,2022-03-14,3,90Z,38,35,M,30,40,U,,,
2022,45271728,1,2022-03-15,1,90D,42,39,M,98,40,U,,,
2022,47339695,1,2022-11-23,1,90Z,36,33,M,10,40,R,,,
2022,45273400,1,2022-03-16,3,90Z,34,31,M,30,40,U,,,
2022,45273402,1,2022-03-16,3,90Z,20,17,M,30,40,U,R,,
2022,47355299,1,2022-11-24,1,90Z,49,46,M,10,40,R,,,
2022,47355300,1,2022-11-29,1,90Z,46,43,M,10,40,R,,,
2022,45273401,1,2022-03-16,3,90D,44,41,M,10,40,U,,,
2022,45293609,1,2022-03-19,3,90Z,29,26,F,30,40,U,,,
2022,47376186,1,2022-11-30,2,90G,22,19,M,10,40,N,,,
2022,45307357,1,2022-03-21,2,90Z,59,56,F,10,40,U,,,
2022,45307358,1,2022-03-25,3,90Z,28,25,F,98,40,U,,,
2022,45296844,1,2022-03-18,3,90Z,67,64,M,10,40,U,,,
2022,47769994,1,2022-11-18,2,90C,37,34,M,10,40,R,,,
2022,45296845,1,2022-03-19,1,90D,29,26,F,10,40,U,,,
2022,45296899,1,2022-03-16,3,90Z,37,34,M,10,40,U,,,
2022,45296904,1,2022-03-12,1,90D,61,58,F,98,40,U,,,
2022,47376187,1,2022-12-02,1,90Z,50,47,M,10,40,R,,,
2022,45313969,1,2022-03-29,1,90D,30,27,M,30,40,U,,,
2022,45313970,1,2022-03-29,3,90Z,35,32,M,30,40,U,,,
2022,45311559,1,2022-03-29,2,90Z,18,15,F,98,40,U,R,,
2022,45301070,2,2022-03-15,3,90Z,38,35,M,30,40,U,,,
2022,45310061,1,2022-03-25,2,90Z,35,32,M,30,40,U,,,
2022,45310062,1,2022-03-25,3,90Z,31,28,M,10,40,U,,,
2022,45310064,1,2022-03-26,3,90Z,44,41,M,30,40,U,,,
2022,47376188,1,2022-12-01,1,90Z,34,31,M,10,40,R,,,
2022,45310063,1,2022-03-25,3,90Z,34,31,M,10,40,U,,,
2022,45310065,1,2022-03-28,3,90Z,26,23,F,30,40,U,,,
2022,47393147,1,2022-12-04,1,90C,56,53,M,10,40,R,,,
2022,45304370,4,2022-03-20,2,90G,21,18,F,10,40,U,,,
2022,45304371,2,2022-03-20,2,90G,21,18,M,98,40,U,,,
2022,47393150,1,2022-12-05,1,90D,24,21,M,10,40,N,,,
2022,45304369,1,2022-03-15,1,90D,53,50,F,30,40,U,,,
2022,45304372,1,2022-03-20,2,90G,21,18,M,10,40,U,,,
2022,45304376,2,2022-03-22,3,90Z,24,21,M,10,40,U,,,
2022,47395271,1,2022-12-05,1,90Z,29,26,M,30,40,R,,,
2022,45304373,3,2022-03-20,2,90G,21,18,M,98,40,U,,,
2022,45304378,1,2022-03-22,3,90Z,31,28,F,98,40,U,,,
2022,45304374,1,2022-03-21,3,90Z,42,39,M,10,40,U,,,
2022,45304375,1,2022-03-22,1,90D,22,19,M,10,40,U,,,
2022,47410549,1,2022-12-07,3,90C,37,34,M,10,40,R,,,
2022,45304377,2,2022-03-22,3,90Z,45,42,M,30,40,U,,,
2022,45347412,1,2022-03-26,1,90C,30,27,F,30,40,U,,,
2022,45347859,2,2022-03-30,2,90C,37,34,F,30,40,U,,,
2022,47449324,1,2022-12-14,1,90Z,58,55,M,10,40,R,,,
2022,45325647,1,2022-03-29,2,90Z,36,33,M,10,40,U,,,
2022,45325671,2,2022-03-29,2,90Z,20,17,M,10,40,U,R,,
2022,45325672,1,2022-03-29,2,90Z,19,16,M,10,40,U,R,,
2022,47510590,1,2022-12-16,1,90D,35,32,M,10,40,N,,,
2022,45325811,1,2022-03-29,3,90Z,65,62,M,10,40,U,,,
2022,45325812,1,2022-03-30,3,90Z,23,20,M,10,40,U,,,
2022,45325813,2,2022-03-30,3,90Z,28,25,M,30,40,U,,,
2022,45345114,1,2022-03-25,2,90C,49,46,M,10,40,U,,,
2022,47574993,3,2022-12-17,2,90G,21,18,M,10,40,R,,,
2022,45590373,1,2022-03-15,3,90Z,42,39,M,30,40,U,,,
2022,45689906,1,2022-03-15,3,90Z,38,35,F,30,40,U,,,
2022,45689908,2,2022-03-15,3,90Z,30,27,F,30,40,U,,,
2022,47574997,5,2022-12-17,2,90Z,19,16,F,10,40,N,R,,
2022,45689905,1,2022-03-06,1,90Z,23,20,M,98,40,U,,,
2022,45028437,1,2022-03-01,3,90Z,20,17,M,10,40,U,R,,
2022,45028438,1,2022-03-01,3,90Z,37,34,M,30,40,U,,,
2022,47574999,4,2022-12-17,2,90G,19,16,F,10,40,U,R,,
2022,45036335,1,2022-03-01,3,90Z,42,39,M,10,40,U,,,
2022,45049046,1,2022-03-02,3,90Z,40,37,F,30,40,U,,,
2022,45049045,1,2022-03-02,3,90Z,42,39,M,10,40,U,,,
2022,45092963,1,2022-03-04,3,90Z,32,29,M,98,40,U,,,
2022,47575001,2,2022-12-17,2,90G,20,17,F,20,40,N,R,,
2022,45092965,1,2022-03-06,3,90Z,25,22,F,98,40,U,,,
2022,45093216,1,2022-03-06,1,90D,40,37,M,10,40,U,,,
2022,45093217,1,2022-03-07,1,90D,22,19,M,98,40,U,,,
2022,47574998,1,2022-12-17,2,90G,20,17,F,10,40,R,R,,
2022,45100174,1,2022-03-07,2,90Z,35,32,M,98,40,U,,,
2022,45100179,1,2022-03-06,1,90D,50,47,M,30,40,U,,,
2022,45119036,1,2022-03-08,3,90Z,30,27,F,30,40,U,,,
2022,45158320,1,2022-03-10,3,90Z,56,53,M,10,40,U,,,
2022,47594895,1,2022-12-22,1,90D,41,38,F,10,40,R,,,
2022,47594930,1,2022-12-24,1,90D,31,28,F,10,40,N,,,
2022,47604872,1,2022-12-28,2,90C,18,15,F,10,40,R,R,,
2022,47629323,1,2022-12-28,3,90Z,58,55,M,10,40,R,,,
2022,45300341,3,2022-02-12,2,90C,29,26,M,10,40,N,,,
2022,45368754,1,2022-04-11,3,90Z,40,37,F,30,40,U,,,
2022,45347861,3,2022-04-03,2,90G,19,16,M,98,40,U,R,,
2022,45347862,4,2022-04-03,2,90G,19,16,F,98,40,U,R,,
2022,45347863,2,2022-04-03,2,90G,21,18,M,98,40,U,,,
2022,45347864,1,2022-04-03,2,90G,20,17,M,98,40,U,R,,
2022,45366850,1,2022-04-10,1,90D,55,52,M,98,40,U,,,
2022,45366843,1,2022-04-09,3,90Z,27,24,M,10,40,U,,,
2022,45366847,1,2022-04-08,3,90Z,29,26,F,30,40,U,,,
2022,45366849,1,2022-04-08,3,90Z,73,70,F,10,40,U,,,
2022,45366852,1,2022-04-10,1,90D,65,62,M,98,40,U,,,
2022,45350321,1,2022-04-06,3,90Z,62,59,M,30,40,U,,,
2022,45350531,1,2022-04-06,3,90Z,30,27,M,98,40,U,,,
2022,45332800,1,2022-04-04,2,90Z,51,48,M,20,40,U,,,
2022,45332869,1,2022-04-02,1,90D,29,26,M,10,40,U,,,
2022,45357149,1,2022-04-07,3,90Z,41,38,M,30,40,U,,,
2022,45357150,1,2022-04-07,3,90Z,26,23,F,30,40,U,,,
2022,45345116,1,2022-04-01,1,90D,51,48,M,10,40,U,,,
2022,45345115,1,2022-04-01,3,90Z,28,25,F,10,40,U,,,
2022,45590080,5,2022-02-12,2,90C,25,22,F,10,40,R,,,
2022,45345117,1,2022-04-04,3,90Z,39,36,M,98,40,U,,,
2022,45345229,1,2022-04-03,1,90D,59,56,M,98,40,U,,,
2022,45357571,1,2022-04-08,3,90Z,44,41,M,10,40,U,,,
2022,45590083,4,2022-02-12,2,90C,29,26,M,98,40,R,,,
2022,45357570,2,2022-04-08,3,90Z,40,37,M,20,40,U,,,
2022,45346708,1,2022-04-01,3,90Z,56,53,M,30,40,U,,,
2022,45375648,1,2022-04-12,1,90D,40,37,F,98,40,U,,,
2022,45467059,1,2022-04-20,3,90Z,52,49,M,30,40,U,,,
2022,45590081,2,2022-02-12,2,90C,29,26,F,10,40,N,,,
2022,45590082,1,2022-02-12,2,90Z,27,24,M,10,40,N,,,
2022,44848722,1,2022-02-11,2,90Z,61,58,M,10,40,R,,,
2022,45467071,1,2022-04-21,2,90Z,48,45,M,10,40,U,,,
2022,45397050,1,2022-04-13,3,90Z,50,47,M,10,40,U,,,
2022,44962395,1,2022-02-15,3,90Z,45,42,F,98,40,R,,,
2022,45397045,1,2022-04-13,3,90Z,34,31,F,30,40,U,,,
2022,45397048,1,2022-04-13,1,90Z,52,49,F,10,40,U,,,
2022,45499942,1,2022-04-27,3,90Z,34,31,F,30,40,U,,,
2022,45313924,1,2022-03-30,2,90Z,43,40,F,10,40,N,,,
2022,45399220,1,2022-04-14,1,90D,38,35,F,10,40,U,,,
2022,45399221,1,2022-04-14,3,90Z,36,33,M,20,40,U,,,
2022,45399222,1,2022-04-14,1,90Z,49,46,M,10,40,U,,,
2022,45472549,1,2022-04-21,1,90Z,66,63,F,10,40,U,,,
2022,45475863,1,2022-04-20,2,90Z,45,42,F,10,40,U,,,
2022,45476177,1,2022-04-20,2,90G,42,39,F,10,40,U,,,
2022,45476185,1,2022-04-21,3,90Z,22,19,M,10,40,U,,,
2022,45434551,3,2022-04-11,2,90C,40,37,M,10,40,U,,,
2022,45368833,1,2022-04-11,3,90C,54,51,M,10,40,R,,,
2022,45434550,2,2022-04-11,2,90C,41,38,M,10,40,U,,,
2022,45434552,1,2022-04-11,2,90C,40,37,M,10,40,U,,,
2022,45434553,1,2022-04-18,2,90Z,37,34,M,30,40,U,,,
2022,45434626,1,2022-04-15,3,90Z,35,32,M,98,40,U,,,
2022,45434625,2,2022-04-15,3,90Z,34,31,M,30,40,U,,,
2022,45434638,1,2022-04-15,3,90Z,41,38,M,98,40,U,,,
2022,45486601,1,2022-04-23,1,90Z,39,36,M,98,40,U,,,
2022,45486734,1,2022-04-22,3,90Z,37,34,F,30,40,U,,,
2022,45368832,1,2022-04-05,3,90D,37,34,M,98,40,R,,,
2022,45486735,1,2022-04-23,3,90Z,37,34,M,98,40,U,,,
2022,45486744,1,2022-04-23,1,90D,43,40,M,98,40,U,,,
2022,45486743,1,2022-04-22,3,90Z,42,39,M,30,40,U,,,
2022,45701846,1,2022-05-09,3,90Z,47,44,M,10,40,R,,,
2022,45489370,1,2022-04-26,3,90Z,44,41,M,98,40,U,,,
2022,45450950,1,2022-04-15,3,90Z,27,24,M,30,40,U,,,
2022,45493021,1,2022-04-15,2,90Z,71,68,M,10,40,U,,,
2022,45493022,1,2022-04-26,1,90Z,48,45,M,10,40,U,,,
2022,45493032,1,2022-04-26,1,90D,35,32,M,10,40,U,,,
2022,45453238,1,2022-04-19,3,90Z,35,32,M,10,40,U,,,
2022,45453239,1,2022-04-19,3,90Z,37,34,M,30,40,U,,,
2022,45530782,1,2022-04-29,2,90Z,16,13,M,10,40,U,R,,
2022,45701848,1,2022-05-13,3,90Z,67,64,M,10,40,N,,,
2022,45530908,1,2022-04-29,3,90Z,46,43,M,30,40,U,,,
2022,45530911,1,2022-04-30,3,90Z,29,26,F,30,40,U,,,
2022,45530909,1,2022-04-29,3,90Z,35,32,M,30,40,U,,,
2022,45730953,1,2022-05-10,3,90D,36,33,M,98,40,N,,,
2022,45530910,1,2022-04-29,3,90Z,41,38,M,30,40,U,,,
2022,45632638,1,2022-04-28,2,90G,18,15,F,10,40,U,R,,
2022,45540372,1,2022-04-29,1,90D,48,45,M,30,40,U,,,
2022,45540373,2,2022-04-29,3,90Z,55,52,M,98,40,U,,,
2022,45947909,1,2022-06-20,2,90D,72,69,M,10,40,N,,,
2022,45540431,1,2022-04-29,3,90Z,28,25,M,98,40,U,,,
2022,45579595,1,2022-04-18,3,90Z,53,50,F,30,40,U,,,
2022,45701998,1,2022-04-25,3,90Z,36,33,M,30,40,U,,,
2022,45703705,1,2022-04-19,3,90Z,43,40,M,30,40,U,,,
2022,46157105,1,2022-07-02,3,90D,40,37,F,98,40,R,,,
2022,45530783,1,2022-05-01,1,90C,55,52,M,10,40,U,,,
2022,45667395,1,2022-05-14,2,90Z,54,51,M,98,40,U,,,
2022,45535884,1,2022-05-02,3,90Z,26,23,M,10,40,U,,,
2022,46820518,1,2022-09-27,3,90D,25,22,M,98,40,R,,,
2022,45535882,1,2022-05-02,2,90Z,55,52,M,10,40,U,,,
2022,45632642,1,2022-05-09,1,90D,58,55,M,10,40,U,,,
2022,45632645,1,2022-05-10,3,90Z,23,20,F,10,40,U,,,
2022,45632641,1,2022-05-09,3,90Z,31,28,M,30,40,U,,,
2022,45632639,1,2022-05-08,1,90D,73,70,M,98,40,U,,,
2022,45632640,1,2022-05-09,3,90Z,40,37,M,98,40,U,,,
2022,45632643,1,2022-05-09,3,90Z,34,31,F,10,40,U,,,
2022,45632644,1,2022-05-10,1,90D,46,43,M,30,40,U,,,
2022,45540276,1,2022-05-03,3,90Z,30,27,M,30,40,U,,,
2022,45542659,1,2022-05-04,2,90Z,79,76,M,98,40,U,,,
2022,45542660,1,2022-05-04,3,90Z,52,49,M,10,40,U,,,
2022,46702127,1,2022-09-03,1,90D,41,38,M,98,40,N,,,
2022,45640880,1,2022-05-11,3,90Z,36,33,M,10,40,U,,,
2022,45561304,1,2022-05-05,3,90Z,41,38,F,10,40,U,,,
2022,45566193,1,2022-05-06,1,90D,31,28,M,10,40,U,,,
2022,45566194,1,2022-05-05,3,90Z,38,35,M,30,40,U,,,
2022,46702128,1,2022-09-06,3,90Z,27,24,F,98,40,N,,,
2022,45566195,1,2022-05-05,3,90Z,40,37,F,30,40,U,,,
2022,45566196,1,2022-05-05,3,90Z,46,43,M,10,40,U,,,
2022,45566197,1,2022-05-05,1,90D,47,44,M,10,40,U,,,
2022,46702126,1,2022-09-03,3,90D,65,62,F,10,40,R,,,
2022,45566278,1,2022-05-05,1,90D,59,56,M,10,40,U,,,
2022,47077115,1,2022-10-21,3,90D,42,39,F,98,40,N,,,
2022,45566285,1,2022-05-02,3,90D,63,60,M,30,40,U,,,
2022,45672184,1,2022-05-14,2,90Z,44,41,M,98,40,U,,,
2022,45672182,2,2022-05-16,2,90Z,18,15,F,10,40,U,R,,
2022,45672183,1,2022-05-16,2,90Z,20,17,M,10,40,U,R,,
2022,47077200,1,2022-10-10,1,90Z,27,24,M,10,40,N,,,
2022,45672193,1,2022-05-14,1,90D,65,62,M,98,40,U,,,
2022,45672194,2,2022-05-14,2,90D,22,19,M,10,40,U,,,
2022,45672195,1,2022-05-14,2,90G,21,18,M,98,40,U,,,
2022,45590419,1,2022-05-07,3,90Z,27,24,M,30,40,U,,,
2022,47218782,1,2022-11-05,2,90Z,44,41,M,10,40,N,,,
2022,45590420,1,2022-05-07,1,90D,43,40,M,98,40,U,,,
2022,45665106,1,2022-05-11,3,90Z,26,23,M,30,40,U,,,
2022,45676759,1,2022-05-16,1,90D,46,43,F,10,40,U,,,
2022,47340335,1,2022-11-21,3,90D,76,73,M,10,40,R,,,
2022,45676758,1,2022-05-16,3,90Z,46,43,M,30,40,U,,,
2022,45701955,1,2022-05-17,3,90Z,34,31,F,30,40,U,,,
2022,45701983,1,2022-05-17,1,90D,40,37,M,98,40,U,,,
2022,45701991,1,2022-05-16,3,90Z,41,38,M,30,40,U,,,
2022,47443893,1,2022-12-03,3,90D,65,62,F,98,40,N,,,
2022,45755558,1,2022-05-28,1,90D,33,30,M,10,40,U,,,
2022,45755559,1,2022-05-31,1,90Z,70,67,M,10,40,U,,,
2022,45755560,1,2022-05-31,3,90Z,31,28,F,30,40,U,,,
2022,45703621,2,2022-05-16,2,90Z,75,72,F,10,40,U,,,
2022,45703610,1,2022-05-15,3,90Z,42,39,F,30,40,U,,,
2022,45703620,1,2022-05-16,2,90Z,29,26,F,10,40,U,,,
2022,45709268,1,2022-05-20,2,90Z,73,70,M,10,40,U,,,
2022,45709269,1,2022-05-20,2,90Z,19,16,M,10,40,U,R,,
2022,47583013,1,2022-12-20,3,90Z,39,36,M,10,40,R,,,
2022,45763669,1,2022-05-28,3,90Z,64,61,F,10,40,U,,,
2022,45712241,1,2022-05-22,2,90G,18,15,F,10,40,U,R,,
2022,45712242,4,2022-05-22,2,90G,17,14,F,10,40,U,R,,
2022,45712239,2,2022-05-22,2,90G,18,15,M,10,40,U,R,,
2022,45712237,1,2022-05-15,2,90Z,41,38,M,98,40,U,,,
2022,47594791,1,2022-12-22,3,90D,26,23,M,10,40,N,,,
2022,45712238,3,2022-05-22,2,90G,22,19,M,10,40,U,,,
2022,45712243,5,2022-05-22,2,90G,22,19,F,98,40,U,,,
2022,45769789,2,2022-05-28,1,90D,37,34,M,10,40,U,,,
2022,45769790,1,2022-05-28,2,90G,36,33,M,10,40,U,,,
2022,47594790,1,2022-12-03,2,90C,68,65,M,98,40,U,,,
2022,45715373,1,2022-05-20,3,90Z,35,32,F,30,40,U,,,
2022,45715375,1,2022-05-23,3,90Z,34,31,M,30,40,U,,,
2022,45715374,1,2022-05-22,1,90D,40,37,F,10,40,U,,,
2022,45716777,1,2022-05-24,3,90Z,53,50,M,30,40,U,,,
2022,45300349,2,2022-01-13,1,90D,41,38,M,10,40,U,,,
2022,45716778,1,2022-05-24,3,90Z,36,33,F,30,40,U,,,
2022,45736940,1,2022-05-27,3,90Z,25,22,M,30,40,U,,,
2022,45737050,1,2022-05-26,3,90Z,28,25,M,10,40,U,,,
2022,45738034,1,2022-05-28,1,90D,29,26,M,10,40,U,,,
2022,45738160,2,2022-05-29,2,90Z,22,19,M,98,40,U,,,
2022,45738161,1,2022-05-29,2,90Z,22,19,M,98,40,U,,,
2022,45738163,1,2022-05-28,2,90Z,61,58,M,98,40,U,,,
2022,45738171,1,2022-05-28,1,90C,44,41,F,98,40,U,,,
2022,45747242,1,2022-05-27,3,90Z,54,51,F,10,40,U,,,
2022,45747243,1,2022-05-31,3,90Z,30,27,M,30,40,U,,,
2022,45747294,1,2022-05-27,3,90Z,33,30,M,10,40,U,,,
2022,45747293,1,2022-05-26,3,90Z,27,24,F,10,40,U,,,
2022,45747295,1,2022-05-30,1,90D,63,60,M,10,40,U,,,
2022,45784442,1,2022-05-20,3,90Z,25,22,F,30,40,U,,,
2022,45747373,1,2022-05-24,3,90Z,47,44,M,30,40,U,,,
2022,45747376,1,2022-05-28,1,90D,31,28,F,10,40,U,,,
2022,45747374,2,2022-05-24,3,90Z,34,31,M,30,40,U,,,
2022,45747375,1,2022-05-25,3,90Z,33,30,M,30,40,U,,,
2022,45590084,1,2022-01-13,1,90D,41,38,M,10,40,U,,,
2022,44484392,1,2022-01-05,3,90D,70,67,M,10,40,U,,,
2022,45789210,1,2022-06-08,3,90Z,51,48,M,30,40,U,,,
2022,44719739,1,2022-01-29,2,90D,37,34,M,10,40,U,,,
2022,45766740,1,2022-06-03,2,90Z,48,45,M,10,40,U,,,
2022,45769784,1,2022-06-02,3,90Z,36,33,M,10,40,U,,,
2022,44719740,1,2022-01-31,2,90C,35,32,M,10,40,U,,,
2022,45769783,1,2022-06-01,3,90Z,23,20,F,10,40,U,,,
2022,45772404,1,2022-06-03,3,90Z,29,26,M,30,40,U,,,
2022,45272847,1,2022-03-14,3,90D,40,37,M,10,40,U,,,
2022,45772403,1,2022-06-03,3,90Z,51,48,M,30,40,U,,,
2022,45818519,1,2022-06-05,3,90Z,63,60,M,98,40,U,,,
2022,45784444,1,2022-06-07,3,90Z,41,38,F,30,40,U,,,
2022,45784445,2,2022-06-07,3,90Z,50,47,F,10,40,U,,,
2022,45784446,1,2022-06-07,2,90Z,62,59,M,98,40,U,,,
2022,45784443,1,2022-06-06,2,90Z,30,27,M,10,40,U,,,
2022,45983976,1,2022-06-16,3,90Z,32,29,M,30,40,U,,,
2022,45984034,1,2022-06-17,3,90Z,40,37,F,10,40,U,,,
2022,45092918,1,2022-03-06,3,90D,55,52,F,10,40,U,,,
2022,45932095,2,2022-06-14,3,90Z,29,26,M,30,40,U,,,
2022,45932097,2,2022-06-15,3,90Z,38,35,M,10,40,U,,,
