incident_date,Aggravated Assault_avg,All Other Larceny_avg,Animal Cruelty_avg,Arson_avg,Assisting or Promoting Prostitution_avg,Betting/Wagering_avg,Bribery_avg,Burglary/Breaking & Entering_avg,Counterfeiting/Forgery_avg,Credit Card/Automated Teller Machine Fraud_avg,Destruction/Damage/Vandalism of Property_avg,Drug Equipment Violations_avg,Drug/Narcotic Violations_avg,Embezzlement_avg,Extortion/Blackmail_avg,False Pretenses/Swindle/Confidence Game_avg,Fondling_avg,Gambling Equipment Violation_avg,Hacking/Computer Invasion_avg,"Human Trafficking, Commercial Sex Acts_avg","Human Trafficking, Involuntary Servitude_avg",Identity Theft_avg,Impersonation_avg,Incest_avg,Intimidation_avg,Justifiable Homicide_avg,Kidnapping/Abduction_avg,Motor Vehicle Theft_avg,Murder and Nonnegligent Manslaughter_avg,Negligent Manslaughter_avg,Operating/Promoting/Assisting Gambling_avg,Pocket-picking_avg,Pornography/Obscene Material_avg,Prostitution_avg,Purchasing Prostitution_avg,Purse-snatching_avg,Rape_avg,Robbery_avg,Sexual Assault With An Object_avg,Shoplifting_avg,Simple Assault_avg,Sodomy_avg,Sports Tampering_avg,Statutory Rape_avg,Stolen Property Offenses_avg,Theft From Building_avg,Theft From Coin-Operated Machine or Device_avg,Theft From Motor Vehicle_avg,Theft of Motor Vehicle Parts or Accessories_avg,Weapon Law Violations_avg,Welfare Fraud_avg,Wire Fraud_avg,Aggravated Assault_avg_avg,All Other Larceny_avg_avg,Animal Cruelty_avg_avg,Arson_avg_avg,Assisting or Promoting Prostitution_avg_avg,Betting/Wagering_avg_avg,Bribery_avg_avg,Burglary/Breaking & Entering_avg_avg,Counterfeiting/Forgery_avg_avg,Credit Card/Automated Teller Machine Fraud_avg_avg,Destruction/Damage/Vandalism of Property_avg_avg,Drug Equipment Violations_avg_avg,Drug/Narcotic Violations_avg_avg,Embezzlement_avg_avg,Extortion/Blackmail_avg_avg,False Pretenses/Swindle/Confidence Game_avg_avg,Fondling_avg_avg,Gambling Equipment Violation_avg_avg,Hacking/Computer Invasion_avg_avg,"Human Trafficking, Commercial Sex Acts_avg_avg","Human Trafficking, Involuntary Servitude_avg_avg",Identity Theft_avg_avg,Impersonation_avg_avg,Incest_avg_avg,Intimidation_avg_avg,Justifiable Homicide_avg_avg,Kidnapping/Abduction_avg_avg,Motor Vehicle Theft_avg_avg,Murder and Nonnegligent Manslaughter_avg_avg,Negligent Manslaughter_avg_avg,Operating/Promoting/Assisting Gambling_avg_avg,Pocket-picking_avg_avg,Pornography/Obscene Material_avg_avg,Prostitution_avg_avg,Purchasing Prostitution_avg_avg,Purse-snatching_avg_avg,Rape_avg_avg,Robbery_avg_avg,Sexual Assault With An Object_avg_avg,Shoplifting_avg_avg,Simple Assault_avg_avg,Sodomy_avg_avg,Sports Tampering_avg_avg,Statutory Rape_avg_avg,Stolen Property Offenses_avg_avg,Theft From Building_avg_avg,Theft From Coin-Operated Machine or Device_avg_avg,Theft From Motor Vehicle_avg_avg,Theft of Motor Vehicle Parts or Accessories_avg_avg,Weapon Law Violations_avg_avg,Welfare Fraud_avg_avg,Wire Fraud_avg_avg
2018-04-17,,3.2,,,,,,,,,,,4.166666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.972222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-18,,3.2,,,,,,,,,,,4.233333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9877777777777776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-19,,3.1666666666666665,,,,,,,,,,,4.133333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.997777777777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-20,,3.066666666666667,,,,,,,,,,,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.013333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-21,,3.033333333333333,,,,,,,,,,,4.366666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.033333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-22,,3.0,,,,,,,,,,,4.366666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-23,,3.1333333333333333,,,,,,,,,,,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.072222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-24,,3.2333333333333334,,,,,,,,,,,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.096666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-25,,3.4,,,,,,,,,,,4.666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.233333333333333,,,,,,,,,,,,,,,,,,,,,,,,4.124444444444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-26,,3.3666666666666667,,,,,,,,,,,4.766666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.366666666666666,,,,,,,,,,,,,,,,,,,,,,,,4.153333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-27,,3.466666666666667,,,,,,,,,,,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4,,,,,,,,,,,,,,,,,,,,,,,,4.185555555555555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-28,,3.533333333333333,,,,,,,,,,,4.766666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.566666666666666,,,,,,,,,,,,,,,,,,,,,,,,4.216666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-29,,3.6,,,,,,,,,,,4.833333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.733333333333333,,,,,,,,,,,,,,,,,,,,,,,,4.251111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-30,,3.6333333333333333,,,,,,,,,5.1,,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8,,,,,2.1333333333333333,,,,,,,,,,,,,,,,,,,4.283333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-01,,3.6,,,,,,,,,5.266666666666667,,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.833333333333333,,,,,2.066666666666667,,,,,,,,,,,,,,,,,,,4.319999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-02,,3.7333333333333334,,,,,,,,,5.333333333333333,,4.833333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.966666666666667,,,,,2.2333333333333334,,,,,,,,,,,,,,,,,,,4.358888888888888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-03,,3.8333333333333335,,,,,,,,,5.366666666666666,,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,2.3,,,,,,,,,,,,,,,,,,,4.393333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-04,,3.933333333333333,,,,,,,,,5.566666666666666,,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.166666666666667,,,,,2.4,,,,,,,,,,,,,,,,,,,4.418888888888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-05,,3.8666666666666667,,,,,,,,,5.6,,4.633333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.166666666666667,,,,,2.4,,,,,,,,,,,,,,,,,,,4.436666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-06,,3.8333333333333335,,,,,,,,,5.7,,4.666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.166666666666667,,,,,2.4,,,,,,,,,,,,,,,,,,,4.453333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-07,,4.0,,,,,,,,,5.666666666666667,,4.733333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.2,,,,,2.5,,,,,,,,,,,,,,,,,,,4.474444444444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-08,,4.066666666666666,,,,,,,,,5.766666666666667,,4.866666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.2,,,,,2.566666666666667,,,,,,,,,,,,,,,,,,,4.502222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-09,,4.333333333333333,,,,,,,,,5.7,,4.866666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.2,,,,,2.6333333333333333,,,,,,,,,,,,,,,,,,,4.532222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-10,,4.6,,,,,,,,,5.7,,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.133333333333334,,,,,2.7,,,,,,,,3.4677777777777776,,,,,,,,,,,4.555555555555555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-11,,4.433333333333334,,,,,,,,,5.7,,4.933333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.133333333333334,,,,,2.7333333333333334,,,,,,,,3.5155555555555558,,,,,,,,,,,4.583333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-12,,4.466666666666667,,,,,,,,,5.333333333333333,,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.166666666666667,,,,,2.6666666666666665,,,,,,,,3.5633333333333335,,,,,,,,,,,4.602222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-13,,4.533333333333333,,,,,,,,,5.333333333333333,,4.766666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.366666666666666,,,,,2.7,,,,,,,,3.6155555555555554,,,,,,,,,,,4.616666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-14,,4.566666666666666,,,,,,,,,5.3,,4.733333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.333333333333333,,,,,2.7333333333333334,,,,,,,,3.6666666666666665,,,,,,,,,,,4.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-15,,4.733333333333333,,,,,,,,,5.3,,4.666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.433333333333334,,,,,2.7666666666666666,,,,,,,,3.7244444444444444,,,,,,,,,,,4.641111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-16,,4.7,,,,,,,,,5.4,,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4,,,,,2.7666666666666666,,,,,,,,3.7755555555555556,,,,,,,,,,,4.663333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-17,,4.8,,,,,,,,,5.466666666666667,,4.866666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.266666666666667,,,,,2.933333333333333,,,,,,,,3.828888888888889,,,,,,,,,,,4.6866666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-18,,5.0,,,,,,,,,5.533333333333333,,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.266666666666667,,,,,,,,,,,,,3.888888888888889,,,,,,,,,,,4.708888888888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-19,,4.966666666666667,,,,,,,,,5.533333333333333,,5.033333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.133333333333334,,,,,,,,,,,,,3.948888888888889,,,,,,,,,,,4.73888888888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-20,,4.966666666666667,,,,,,,,,5.466666666666667,,4.966666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.066666666666666,,,,,,,,,,,,,4.012222222222222,,,,,,,,,,,4.76111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-21,,5.133333333333334,,,,,,,,,5.566666666666666,,5.166666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.966666666666667,,,,,,,,,,,,,4.082222222222223,,,,,,,,,,,4.7877777777777775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-22,,5.166666666666667,,,,,,,,,5.466666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9,,,,,,,,,,,,,4.154444444444445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-23,,5.166666666666667,,,,,,,,,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.966666666666667,,,,,,,,,,,,,4.222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-24,,5.2,,,,,,,,,5.333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.933333333333334,,,,,,,,,,,,,4.2877777777777775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.015555555555555,,,,,,,,,,,
2018-05-25,,5.366666666666666,,,,,,,,,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.733333333333333,,,,,,,,,,,,,4.3533333333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.032222222222223,,,,,,,,,,,
2018-05-26,,5.433333333333334,,,,,,,,,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.833333333333333,,,,,,,,,,,,,4.422222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.047777777777778,,,,,,,,,,,
2018-05-27,,5.4,,,,,,,,,5.566666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.066666666666666,,,,,,,,,,,,,4.486666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.069999999999999,,,,,,,,,,,
2018-05-28,,5.466666666666667,,,,,,,,,5.633333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.133333333333334,,,,,,,,,,,,,4.551111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0888888888888895,,,,,,,,,,,
2018-05-29,,5.566666666666666,,,,,,,,,5.733333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.066666666666666,,,,,,,,,,,,,4.616666666666666,,,,,,,,,5.484444444444445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1,,,,,,,,,,,
2018-05-30,,5.766666666666667,,,,,,,,,5.566666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1,,,,,,,,,,,,,4.687777777777779,,,,,,,,,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.11,,,,,,,,,,,
2018-05-31,,5.733333333333333,,,,,,,,,5.433333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.066666666666666,,,,,,,,,,,,,4.7588888888888885,,,,,,,,,5.5055555555555555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1177777777777775,,,,,,,,,,,
2018-06-01,,5.933333333333334,,,,,,,,,5.566666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.033333333333333,,,,,,,2.4,,,,,,4.832222222222223,,,,,,,,,5.513333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.12,,,,,,,,,,,
2018-06-02,,5.866666666666666,,,,,,,,,5.666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.966666666666667,,,,,,,2.4,,,,,,4.9,,,,,,,,,5.5233333333333325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.118888888888889,,,,,,,,,,,
2018-06-03,,5.733333333333333,,,,,,,,,5.733333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9,,,,,,,2.3666666666666667,,,,,,4.959999999999999,,,,,,,,,5.528888888888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.11,,,,,,,,,,,
2018-06-04,,5.766666666666667,,,,,,,,,6.066666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.866666666666666,,,,,,,2.3666666666666667,,,,,,5.023333333333334,,,,,,,,,5.544444444444445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1000000000000005,,,,,,,,,,,
2018-06-05,,6.0,,,,,,,,,6.266666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.766666666666667,,,,,,,2.5,,,,,,5.095555555555555,,,,,,,,,5.5633333333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.086666666666667,,,,,,,,,,,
2018-06-06,,5.966666666666667,,,,,,,,,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.666666666666667,,,,,,,2.533333333333333,,,,,,5.161111111111111,,,,,,,,,5.584444444444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.068888888888889,,,,,,,,,,,
2018-06-07,,6.066666666666666,,,,,,,,,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8,,,,,,,2.6666666666666665,,,,,,5.227777777777778,,,,,,,,,5.612222222222221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.055555555555555,,,,,,,,,,,
2018-06-08,,5.933333333333334,,,,,,,,,6.766666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.733333333333333,,,,,,,2.7,,,,,,5.2811111111111115,,,,,,,,,5.647777777777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.04,,,,,,,,,,,
2018-06-09,,5.833333333333333,,,,,,,,,6.766666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8,,,,,,,2.7,,,,,,5.322222222222222,,,,,,,,,5.683333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.028888888888889,,,,,,,,,,,
2018-06-10,,5.966666666666667,,,,,,,,,6.866666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,2.7,,,,,,5.373333333333333,,,,,,,,,5.722222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.024444444444444,,,,,,,,,,,
2018-06-11,,6.1,,,,,,,,,6.933333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.133333333333334,,,,,,,2.7666666666666666,,,,,,5.427777777777778,,,,,,,,,5.775555555555555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0233333333333325,,,,,,,,,,,
2018-06-12,,6.133333333333334,,,,,,,,,6.866666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.966666666666667,5.033333333333333,,,,,,,2.7666666666666666,,,,,,5.481111111111111,,,,,,,,,5.826666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0122222222222215,,,,,,,,,,,
2018-06-13,,6.066666666666666,,,,,,,,,7.066666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.066666666666667,5.0,,,,,,,2.8333333333333335,,,,,,5.5311111111111115,,,,,,,,,5.885555555555555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.001111111111111,,,,,,,,,,,
2018-06-14,,6.2,,,,,,,,,7.266666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,4.9,,,,,,,2.9,,,,,,5.579999999999999,,,,,,,,,5.9511111111111115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.983333333333333,,,,,,,,,,,
2018-06-15,,6.133333333333334,,,,,,,,,7.066666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3333333333333335,4.833333333333333,,,,,,,2.9,,,,,,5.627777777777778,,,,,,,,,6.006666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.964444444444444,,,,,,,,,,,
2018-06-16,,6.1,,,,,,,,,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3333333333333335,4.9,,,,,,,2.933333333333333,,,,,,5.671111111111112,,,,,,,,,6.064444444444445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.952222222222222,,,,,,,,,,,
2018-06-17,,6.066666666666666,,,,,,,,,7.233333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4,5.1,,,,,,,3.1,,,,,,5.706666666666666,,,,,,,,,6.1211111111111105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.946666666666667,,,,,,,,,,,
2018-06-18,,6.166666666666667,,,,,,,,,7.166666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3666666666666667,5.233333333333333,,,,,,,3.033333333333333,,,,,,5.746666666666667,,,,,,,,,6.175555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.95,,,,,,,,,,,
2018-06-19,,6.333333333333333,,,,,,,,,7.266666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,5.166666666666667,,,,,,,3.066666666666667,,,,,,5.792222222222223,,,,,,,,,6.235555555555555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.953333333333334,,,,,,,,,,,
2018-06-20,,6.333333333333333,,,,,,,,,7.466666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3333333333333335,5.266666666666667,,,,,,,3.1,,,,,,5.832222222222223,,,,,,,,,6.2988888888888885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.963333333333334,,,,,,,,,,,
2018-06-21,,6.5,,,,,,,,,7.766666666666667,,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2666666666666666,5.266666666666667,,,,,,,3.1666666666666665,,,,,,5.876666666666667,,,,,,,,,6.375555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.975555555555556,,,,,,,,,,,
2018-06-22,,6.533333333333333,,,,,,,,,7.633333333333334,,5.166666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,5.166666666666667,,,,,,,3.0,,,,,,5.9222222222222225,,,,,,,,,6.453333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.982222222222222,,,,,,,,,,,
2018-06-23,,6.533333333333333,,,,,,,,,7.6,,5.233333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2666666666666666,5.233333333333333,,,,,,,2.966666666666667,,,,,,5.966666666666667,,,,,,,,,6.528888888888888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.992222222222223,,,,,,,,,,,
2018-06-24,,6.2,,,,,,,,,7.5,,5.233333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3,,,,,,,2.9,,,,,,5.9944444444444445,,,,,,,,,6.598888888888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.011111111111111,,,,,,,,,,,
2018-06-25,,6.266666666666667,,,,,,,,,7.566666666666666,,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.166666666666667,,,,,,,2.933333333333333,,,,,,6.022222222222223,,,,,,,,,6.671111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.022222222222223,,,,,,,,,,,
2018-06-26,,6.433333333333334,,,,,,,,,7.433333333333334,,5.033333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.066666666666666,,,,,,,2.933333333333333,,,,,,6.0566666666666675,,,,,,,,,6.733333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.022222222222223,,,,,,,,,,,
2018-06-27,,6.533333333333333,,,,,,,,,7.4,,4.966666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9,,,,,,,3.066666666666667,,,,,,6.092222222222222,,,,,,,,,6.792222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.014444444444444,,,,,,,,,,,
2018-06-28,,6.5,,,,,,,,,7.333333333333333,,5.133333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.833333333333333,,,,,,,3.066666666666667,,,,,,6.123333333333334,,,,,,,,,6.845555555555555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.006666666666666,,,,,,,,,,,
2018-06-29,,6.433333333333334,,,,,,,,,7.366666666666666,,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.933333333333334,,,,,,,3.033333333333333,,,,,,6.145555555555555,,,,,,,,,6.905555555555555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.001111111111111,,,,,,,,,,,
2018-06-30,,6.5,,,,,,,,,7.466666666666667,,5.066666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,3.1666666666666665,,,,,,6.171111111111111,,,,,,,,,6.973333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.998888888888889,,,,,,,2.832222222222222,,,,
2018-07-01,,6.433333333333334,,,,,,,,,7.566666666666666,,5.066666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.033333333333333,,,,,,,3.4,,,,,,6.187777777777778,,,,,,,,,7.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.998888888888889,,,,,,,2.865555555555555,,,,
2018-07-02,,6.533333333333333,,,,,,,,,7.766666666666667,,5.133333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.066666666666666,,,,,,,3.6,,,,,,6.209999999999999,,,,,,,,,7.109999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.002222222222222,,,,,,,2.905555555555556,,,,
2018-07-03,,6.7,,,,,,,,,7.733333333333333,,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,3.7,,,,,,6.242222222222223,,,,,,,,,7.176666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0055555555555555,,,,,,,2.95,,,,
2018-07-04,,6.533333333333333,,,,,,,,,7.3,,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.033333333333333,,,,,,,3.8333333333333335,,,,,,6.267777777777778,,,,,,,,,7.217777777777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.01111111111111,,,,,,,2.998888888888889,,,,
2018-07-05,,6.433333333333334,,,,,,,,,7.166666666666667,,5.666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.166666666666667,,,,,,,3.8,,,,,,6.282222222222222,,,,,,,,,7.2477777777777765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.024444444444445,,,,,,,3.042222222222222,,,,
2018-07-06,,6.466666666666667,,,,,,,,,7.433333333333334,,5.466666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.466666666666667,,,,,,,3.933333333333333,,,,,,6.2988888888888885,,,,,,,,,7.285555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.051111111111112,,,,,,,3.088888888888889,,,,
2018-07-07,,6.533333333333333,,,,,,,,,7.333333333333333,,5.433333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.433333333333334,,,,,,,3.966666666666667,,,,,,6.314444444444445,,,,,,,,,7.3100000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.072222222222222,,,,,,,3.1322222222222225,,,,
