"YEARLY_AGENCY_ID","AGENCY_ID","DATA_YEAR","ORI","LEGACY_ORI","COVERED_BY_LEGACY_ORI","DIRECT_CONTRIBUTOR_FLAG","DORMANT_FLAG","DORMANT_YEAR","REPORTING_TYPE","UCR_AGENCY_NAME","NCIC_AGENCY_NAME","PUB_AGENCY_NAME","PUB_AGENCY_UNIT","AGENCY_STATUS","STATE_ID","STATE_NAME","STATE_ABBR","STATE_POSTAL_ABBR","DIVISION_CODE","DIVISION_NAME","REGION_CODE","REGION_NAME","REGION_DESC","AGENCY_TYPE_NAME","POPULATION","SUBMITTING_AGENCY_ID","SAI","SUBMITTING_AGENCY_NAME","SUBURBAN_AREA_FLAG","POPULATION_GROUP_ID","POPULATION_GROUP_CODE","POPULATION_GROUP_DESC","PARENT_POP_GROUP_CODE","PARENT_POP_GROUP_DESC","MIP_FLAG","POP_SORT_ORDER","SUMMARY_RAPE_DEF","PE_REPORTED_FLAG","MALE_OFFICER","MALE_CIVILIAN","PED.MALE_OFFICER+PED.MALE_CIVILIAN","FEMALE_OFFICER","FEMALE_CIVILIAN","PED.FEMALE_CIVILIAN+PED.FEMALE_OFFICER","0","0","NIBRS_CERT_DATE","NIBRS_START_DATE","NIBRS_LEOKA_START_DATE","NIBRS_CT_START_DATE","NIBRS_MULTI_BIAS_START_DATE","NIBRS_OFF_ETH_START_DATE","COVERED_FLAG","COUNTY_NAME","MSA_NAME","PUBLISHABLE_FLAG","PARTICIPATED","NIBRS_PARTICIPATED"
93462020,9346,2020,"MN0640200","MN0640200","","N","N",,"I","REDWOOD FALLS","REDWOOD FALLS PD","Redwood Falls","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",4930,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",12,0,12,0,2,2,0,0,01-JUN-16,01-JAN-94,01-JAN-94,01-JAN-94,01-JAN-94,01-JUL-20,"N","REDWOOD","Non-MSA","Y","Y","Y"
93472020,9347,2020,"MN0650000","MN0650000","","N","N",,"I","RENVILLE","RENVILLE CO SO OLIVIA","Renville","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","County",7588,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",14,8,22,1,15,16,0,0,01-JUN-16,01-JUN-20,01-JUN-20,01-JUN-20,01-JUN-20,01-JUN-20,"N","RENVILLE","Non-MSA","Y","Y","Y"
93482020,9348,2020,"MN0650300","MN0650300","","N","N",,"I","OLIVIA","OLIVIA PD","Olivia","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",2316,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",5,0,5,0,0,0,0,0,01-JUN-16,01-JUN-20,01-JUN-20,01-JUN-20,01-JUN-20,01-JUN-20,"N","RENVILLE","Non-MSA","Y","Y","Y"
93492020,9349,2020,"MN0660000","MN0660000","","N","N",,"I","RICE","RICE CO SO FARIBAULT","Rice","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","County",17522,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",15,"8C","Non-MSA counties from 10,000 thru 24,999","8","Non-MSA Counties","N",3,"R","Y",29,20,49,3,7,10,0,0,01-JUN-16,01-SEP-20,01-SEP-20,01-SEP-20,01-SEP-20,01-SEP-20,"N","RICE","Non-MSA","Y","Y","Y"
93502020,9350,2020,"MN0660100","MN0660100","","N","N",,"I","FARIBAULT","FARIBAULT PD","Faribault","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",23958,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",32,1,33,3,7,10,0,0,01-JUN-16,01-JAN-94,01-JAN-94,01-JAN-94,01-JAN-94,01-SEP-20,"N","RICE","Non-MSA","Y","Y","Y"
93512020,9351,2020,"MN0660200","MN0660200","","N","N",,"I","NORTHFIELD","NORTHFIELD PD","Northfield","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",20820,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",23,0,23,1,5,6,0,0,01-JUN-16,01-JAN-94,01-JAN-94,01-JAN-94,01-JAN-94,01-SEP-20,"N","DAKOTA; RICE","Minneapolis-St. Paul-Bloomington, MN-WI","Y","Y","Y"
93522020,9352,2020,"MN0670000","MN0670000","","N","N",,"I","ROCK","ROCK CO SO LUVERNE","Rock","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","County",9244,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",12,2,14,0,3,3,0,0,01-JUN-16,01-JAN-94,01-JAN-94,01-JAN-94,01-JAN-94,01-JUN-20,"N","ROCK","Non-MSA","Y","Y","Y"
93542020,9354,2020,"MN0680000","MN0680000","","N","N",,"I","ROSEAU","ROSEAU CO SO ROSEAU","Roseau","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","County",10595,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",15,"8C","Non-MSA counties from 10,000 thru 24,999","8","Non-MSA Counties","N",3,"R","Y",12,2,14,0,6,6,0,0,01-JUN-16,01-NOV-20,01-NOV-20,01-NOV-20,01-NOV-20,01-NOV-20,"N","ROSEAU","Non-MSA","Y","Y","Y"
93552020,9355,2020,"MN0680100","MN0680100","","N","N",,"I","ROSEAU","ROSEAU PD","Roseau","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",2677,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",5,0,5,0,1,1,0,0,01-JUN-16,01-NOV-20,01-NOV-20,01-NOV-20,01-NOV-20,01-NOV-20,"N","ROSEAU","Non-MSA","Y","Y","Y"
93562020,9356,2020,"MN0680200","MN0680200","","N","N",,"I","WARROAD","WARROAD PD","Warroad","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",1795,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",5,0,5,0,1,1,0,0,01-JUN-16,01-NOV-20,01-NOV-20,01-DEC-20,01-DEC-20,01-DEC-20,"N","ROSEAU","Non-MSA","Y","Y","Y"
93572020,9357,2020,"MN0690000","MN0690000","","N","N",,"I","ST. LOUIS","ST LOUIS CO SO DULUTH","St. Louis","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","County",56157,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","Y",20,"9B","MSA counties from 25,000 thru 99,999","9","MSA Counties","N",3,"R","Y",98,82,180,6,67,73,0,0,01-JUN-16,01-JAN-94,01-JAN-94,01-JAN-94,01-JAN-94,01-AUG-19,"N","ST LOUIS","Duluth, MN-WI","Y","Y","Y"
93592020,9359,2020,"MN0690200","MN0690200","","N","N",,"I","BABBITT","BABBITT PD","Babbitt","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",1485,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",5,0,5,0,0,0,0,0,01-JUN-16,01-MAY-20,01-MAY-20,01-MAY-20,01-MAY-20,01-MAY-20,"N","ST LOUIS","Duluth, MN-WI","Y","Y","Y"
93612020,9361,2020,"MN0690500","MN0690500","","N","N",,"I","CHISHOLM","CHISHOLM PD","Chisholm","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",4835,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",10,0,10,1,1,2,0,0,01-JUN-16,01-MAY-20,01-MAY-20,01-MAY-20,01-MAY-20,01-MAY-20,"N","ST LOUIS","Duluth, MN-WI","Y","Y","Y"
93622020,9362,2020,"MN0690600","MN0690600","","N","N",,"I","DULUTH","DULUTH PD","Duluth","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",85555,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",7,"3","Cities from 50,000 thru 99,999","3","Cities from 50,000 thru 99,999","N",2,"R","Y",132,1,133,20,24,44,0,0,01-JUN-16,01-JAN-94,01-JAN-94,01-JAN-94,01-JAN-94,01-NOV-20,"N","ST LOUIS","Duluth, MN-WI","Y","Y","Y"
93632020,9363,2020,"MN0690700","MN0690700","","N","N",,"I","ELY","ELY PD","Ely","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",3344,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",7,0,7,0,1,1,0,0,01-JUN-16,01-MAY-20,01-MAY-20,01-MAY-20,01-MAY-20,01-MAY-20,"N","ST LOUIS","Duluth, MN-WI","Y","Y","Y"
93642020,9364,2020,"MN0690800","MN0690800","","N","N",,"I","EVELETH","EVELETH PD","Eveleth","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",3553,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",10,0,10,0,1,1,0,0,01-JUN-16,01-APR-20,01-APR-20,01-APR-20,01-APR-20,01-APR-20,"N","ST LOUIS","Duluth, MN-WI","Y","Y","Y"
93652020,9365,2020,"MN0690900","MN0690900","","N","N",,"I","GILBERT","GILBERT PD","Gilbert","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",1779,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",5,0,5,1,1,2,0,0,01-JUN-16,01-APR-20,01-APR-20,01-APR-20,01-APR-20,01-APR-20,"N","ST LOUIS","Duluth, MN-WI","Y","Y","Y"
93662020,9366,2020,"MN0691000","MN0691000","","N","N",,"I","HIBBING","HIBBING PD","Hibbing","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",15802,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",23,0,23,3,3,6,0,0,01-JUN-16,01-MAY-20,01-MAY-20,01-MAY-20,01-MAY-20,01-MAY-20,"N","ST LOUIS","Duluth, MN-WI","Y","Y","Y"
93692020,9369,2020,"MN0691300","MN0691300","","N","N",,"I","PROCTOR","PROCTOR PD","Proctor","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",3025,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",6,0,6,1,1,2,0,0,01-JUN-16,01-MAY-20,01-MAY-20,01-MAY-20,01-MAY-20,01-MAY-20,"N","ST LOUIS","Duluth, MN-WI","Y","Y","Y"
93702020,9370,2020,"MN0691400","MN0691400","","N","N",,"I","VIRGINIA","VIRGINIA PD","Virginia","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",8337,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",21,0,21,3,0,3,0,0,01-JUN-16,01-JAN-94,01-JAN-94,01-JAN-94,01-JAN-94,01-DEC-20,"N","ST LOUIS","Duluth, MN-WI","Y","Y","Y"
93712020,9371,2020,"MN0691500","MN0691500","","N","N",,"I","FLOODWOOD","FLOODWOOD PD","Floodwood","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",521,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",2,0,2,0,1,1,0,0,01-JUN-16,01-MAR-20,01-MAR-20,01-MAR-20,01-MAR-20,01-MAR-20,"N","ST LOUIS","Duluth, MN-WI","Y","Y","Y"
93722020,9372,2020,"MN0691700","MN0691700","","N","N",,"I","HERMANTOWN","HERMANTOWN PD","Hermantown","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",9661,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",13,0,13,2,3,5,0,0,01-JUN-16,01-APR-20,01-APR-20,01-MAY-20,01-MAY-20,01-MAY-20,"N","ST LOUIS","Duluth, MN-WI","Y","Y","Y"
93732020,9373,2020,"MN0691800","MN0691800","","N","N",,"I","UNIV OF MN: DULUTH","UNIV OF MINN PD DULUTH","University of Minnesota:","Duluth","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","University or College",0,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",8,0,8,4,2,6,0,0,01-JUN-16,01-JAN-94,01-JAN-94,01-JAN-94,01-JAN-94,01-DEC-20,"N","ST LOUIS","Duluth, MN-WI","Y","Y","Y"
93742020,9374,2020,"MN0700000","MN0700000","","N","N",,"I","SCOTT","SCOTT CO SO SHAKOPEE","Scott","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","County",24280,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","Y",21,"9C","MSA counties from 10,000 thru 24,999","9","MSA Counties","N",3,"R","Y",50,48,98,3,43,46,0,0,01-JUN-16,01-JUN-20,01-JUN-20,01-JUN-20,01-JUN-20,01-JUN-20,"N","SCOTT","Minneapolis-St. Paul-Bloomington, MN-WI","Y","Y","Y"
93752020,9375,2020,"MN0700100","MN0700100","","N","N",,"I","BELLE PLAINE","BELLE PLAINE PD","Belle Plaine","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",7243,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",9,0,9,1,2,3,0,0,01-JUN-16,01-JAN-94,01-JAN-94,01-JAN-94,01-JAN-94,01-JUN-20,"N","SCOTT","Minneapolis-St. Paul-Bloomington, MN-WI","Y","Y","Y"
93762020,9376,2020,"MN0700200","MN0700200","","N","N",,"I","JORDAN","JORDAN PD","Jordan","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",6514,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",8,1,9,2,1,3,0,0,01-JUN-16,01-JUN-20,01-JUN-20,01-JUN-20,01-JUN-20,01-JUN-20,"N","SCOTT","Minneapolis-St. Paul-Bloomington, MN-WI","Y","Y","Y"
93772020,9377,2020,"MN0700300","MN0700300","","N","N",,"I","NEW PRAGUE","NEW PRAGUE PD","New Prague","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",8374,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",7,0,7,3,2,5,0,0,01-JUN-16,01-JUN-20,01-JUN-20,01-JUN-20,01-JUN-20,01-JUN-20,"N","LE SUEUR; SCOTT","Minneapolis-St. Paul-Bloomington, MN-WI","Y","Y","Y"
93782020,9378,2020,"MN0700400","MN0700400","","N","N",,"I","SHAKOPEE","SHAKOPEE PD","Shakopee","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",42076,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","Y",8,"4","Cities from 25,000 thru 49,999","4","Cities from 25,000 thru 49,999","N",2,"R","Y",39,2,41,7,10,17,0,0,01-JUN-16,01-JAN-94,01-JAN-94,01-JAN-94,01-JAN-94,01-JUN-20,"N","SCOTT","Minneapolis-St. Paul-Bloomington, MN-WI","Y","Y","Y"
93792020,9379,2020,"MN0700600","MN0700600","","N","N",,"I","SAVAGE","SAVAGE PD","Savage","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",33020,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","Y",8,"4","Cities from 25,000 thru 49,999","4","Cities from 25,000 thru 49,999","N",2,"R","Y",30,0,30,5,10,15,0,0,01-JUN-16,01-JAN-94,01-JAN-94,01-JAN-94,01-JAN-94,01-JUN-20,"N","SCOTT","Minneapolis-St. Paul-Bloomington, MN-WI","Y","Y","Y"
93802020,9380,2020,"MN0700900","MN0700900","","N","N",,"I","PRIOR LAKE","PRIOR LAKE PD","Prior Lake","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",27748,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","Y",8,"4","Cities from 25,000 thru 49,999","4","Cities from 25,000 thru 49,999","N",2,"R","Y",27,0,27,3,4,7,0,0,01-JUN-16,01-JAN-94,01-JAN-94,01-JAN-94,01-JAN-94,01-JUN-20,"N","SCOTT","Minneapolis-St. Paul-Bloomington, MN-WI","Y","Y","Y"
93812020,9381,2020,"MN0710000","MN0710000","","N","N",,"I","SHERBURNE","SHERBURNE CO SO ELK RIVER","Sherburne","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","County",48744,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","Y",20,"9B","MSA counties from 25,000 thru 99,999","9","MSA Counties","N",3,"R","Y",72,128,200,6,84,90,0,0,01-JUN-16,01-JAN-94,01-JAN-94,01-JAN-94,01-JAN-94,01-SEP-20,"N","SHERBURNE","Minneapolis-St. Paul-Bloomington, MN-WI","Y","Y","Y"
93822020,9382,2020,"MN0710100","MN0710100","","N","N",,"I","BIG LAKE","BIG LAKE PD","Big Lake","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",11355,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",13,0,13,0,3,3,0,0,01-JUN-16,01-SEP-20,01-SEP-20,01-SEP-20,01-SEP-20,01-SEP-20,"N","SHERBURNE","Minneapolis-St. Paul-Bloomington, MN-WI","Y","Y","Y"
93832020,9383,2020,"MN0710200","MN0710200","","N","N",,"I","ELK RIVER","ELK RIVER PD","Elk River","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",25467,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","Y",8,"4","Cities from 25,000 thru 49,999","4","Cities from 25,000 thru 49,999","N",2,"R","Y",32,1,33,1,8,9,0,0,01-JUN-16,01-JAN-94,01-JAN-94,01-JAN-94,01-JAN-94,01-JUL-20,"N","SHERBURNE","Minneapolis-St. Paul-Bloomington, MN-WI","Y","Y","Y"
93842020,9384,2020,"MN0710400","MN0710400","","N","N",,"I","BECKER","BECKER PD","Becker","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",4997,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",6,0,6,1,1,2,0,0,01-JUN-16,01-JAN-94,01-JAN-94,01-JAN-94,01-JAN-94,01-SEP-20,"N","SHERBURNE","Minneapolis-St. Paul-Bloomington, MN-WI","Y","Y","Y"
93852020,9385,2020,"MN0720000","MN0720000","","N","N",,"I","SIBLEY","SIBLEY CO SO GAYLORD","Sibley","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","County",7411,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",14,5,19,0,9,9,0,0,01-JUN-16,01-SEP-20,01-SEP-20,01-SEP-20,01-SEP-20,01-SEP-20,"N","SIBLEY","Non-MSA","Y","Y","Y"
93862020,9386,2020,"MN0730000","MN0730000","","N","N",,"I","STEARNS","STEARNS CO SO ST CLOUD","Stearns","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","County",51830,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","Y",20,"9B","MSA counties from 25,000 thru 99,999","9","MSA Counties","N",3,"R","Y",64,64,128,10,74,84,0,0,01-JUN-16,01-JAN-94,01-JAN-94,01-JAN-94,01-JAN-94,01-DEC-20,"N","STEARNS","St. Cloud, MN","Y","Y","Y"
93872020,9387,2020,"MN0730100","MN0730100","","N","N",,"I","COLD SPRING/RICHMOND","COLD SPRING RICHMOND POLICE DEPARTMENT","Cold Spring/Richmond","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",5791,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",8,0,8,2,1,3,0,0,01-JUN-16,01-DEC-20,01-DEC-20,01-DEC-20,01-DEC-20,01-DEC-20,"N","STEARNS","St. Cloud, MN","Y","Y","Y"
93882020,9388,2020,"MN0730200","MN0730200","","N","N",,"I","MELROSE","MELROSE PD","Melrose","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",3663,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",4,0,4,1,1,2,0,0,01-JUN-16,01-DEC-20,01-DEC-20,01-DEC-20,01-DEC-20,01-DEC-20,"N","STEARNS","St. Cloud, MN","Y","Y","Y"
93892020,9389,2020,"MN0730300","MN0730300","","N","N",,"I","PAYNESVILLE","PAYNESVILLE PD","Paynesville","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",2530,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",5,0,5,0,0,0,0,0,01-JUN-16,01-DEC-20,01-DEC-20,01-DEC-20,01-DEC-20,01-DEC-20,"N","STEARNS","St. Cloud, MN","Y","Y","Y"
93902020,9390,2020,"MN0730400","MN0730400","","N","N",,"I","ST. CLOUD","ST CLOUD PD ST CLOUD","St. Cloud","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",68751,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","N",7,"3","Cities from 50,000 thru 99,999","3","Cities from 50,000 thru 99,999","N",2,"R","Y",87,6,93,22,20,42,0,0,01-JUN-16,01-JAN-94,01-JAN-94,01-JAN-94,01-JAN-94,01-DEC-20,"N","BENTON; SHERBURNE; STEARNS","Minneapolis-St. Paul-Bloomington, MN-WI; St. Cloud, MN","Y","Y","Y"
93912020,9391,2020,"MN0730500","MN0730500","","N","N",,"I","SAUK CENTRE","SAUK CENTRE PD","Sauk Centre","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",4528,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",7,0,7,0,1,1,0,0,01-JUN-16,01-NOV-20,01-NOV-20,01-DEC-20,01-DEC-20,01-DEC-20,"N","STEARNS","St. Cloud, MN","Y","Y","Y"
93922020,9392,2020,"MN0730600","MN0730600","","N","N",,"I","WAITE PARK","WAITE PARK PD","Waite Park","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",7812,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",17,0,17,1,3,4,0,0,01-JUN-16,01-DEC-20,01-DEC-20,01-DEC-20,01-DEC-20,01-DEC-20,"N","STEARNS","St. Cloud, MN","Y","Y","Y"
93942020,9394,2020,"MN0730800","MN0730800","","N","N",,"I","BELGRADE/BROOTEN","BELGRADE PD","Belgrade/Brooten","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",1535,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",2,0,2,1,0,1,0,0,01-JUN-16,01-DEC-20,01-DEC-20,01-DEC-20,01-DEC-20,01-DEC-20,"N","STEARNS","St. Cloud, MN","Y","Y","Y"
93962020,9396,2020,"MN0731100","MN0731100","","N","N",,"I","ST. JOSEPH","ST JOSEPH PD","St. Joseph","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",7448,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",9,0,9,1,1,2,0,0,01-JUN-16,01-DEC-20,01-DEC-20,01-DEC-20,01-DEC-20,01-DEC-20,"N","STEARNS","St. Cloud, MN","Y","Y","Y"
93972020,9397,2020,"MN0731200","MN0731200","","N","N",,"I","SARTELL","SARTELL PD","Sartell","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",19262,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",17,0,17,3,3,6,0,0,01-JUN-16,01-DEC-20,01-DEC-20,01-DEC-20,01-DEC-20,01-DEC-20,"N","BENTON; STEARNS","St. Cloud, MN","Y","Y","Y"
93982020,9398,2020,"MN0731400","MN0731400","","N","N",,"I","ALBANY","ALBANY PD","Albany","","A",27,"Minnesota","MN","MN","4","West North Central","2","Midwest","Region II","City",2787,23375,"MNUCR0001","Minnesota Justice Information Services Bureau of Criminal Apprehension","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",3,0,3,0,1,1,0,0,01-JUN-16,01-DEC-20,01-DEC-20,01-DEC-20,01-DEC-20,01-DEC-20,"N","STEARNS","St. Cloud, MN","Y","Y","Y"
