data_year,weapon_id,offense_id,nibrs_weapon_id
2021,41,179214444,
2021,41,174494426,
2021,41,174494446,
2021,41,175688961,
2021,41,175688962,
2021,41,174494465,
2021,41,173660052,
2021,38,174061759,
2021,41,175915644,
2021,41,174495302,
2021,41,175690700,
2021,21,175690703,
2021,42,175690704,
2021,41,175690706,
2021,41,175690709,
2021,41,169492039,
2021,38,167684202,
2021,38,160146993,
2021,41,160147005,
2021,21,160147012,
2021,3,160657207,
2021,41,161090921,
2021,42,161092654,
2021,42,161092656,
2021,42,161092659,
2021,41,161092660,
2021,41,161092662,
2021,3,161092663,
2021,7,161092663,
2021,21,161092663,
2021,42,161092664,
2021,42,162278595,
2021,41,163079351,
2021,41,164259667,
2021,4,163079354,
2021,3,163079355,
2021,41,177406761,
2021,38,167656884,
2021,21,164272419,
2021,42,164277067,
2021,42,164272471,
2021,38,164454133,
2021,41,164454146,
2021,31,164584061,
2021,34,167683859,
2021,42,167655289,
2021,38,165925240,
2021,31,165925244,
2021,41,165925248,
2021,41,166211309,
2021,38,168932340,
2021,32,166211312,
2021,41,166211312,
2021,3,166390674,
2021,3,166390675,
2021,41,166390677,
2021,42,166674607,
2021,41,166390683,
2021,41,166674608,
2021,41,168932342,
2021,42,168932344,
2021,9,166674617,
2021,3,168932346,
2021,31,170541905,
2021,41,166674622,
2021,42,168712656,
2021,41,169492573,
2021,41,169492576,
2021,42,168358534,
2021,21,168358536,
2021,41,168358537,
2021,41,168752493,
2021,41,168932354,
2021,42,167725215,
2021,41,174704389,
2021,41,169830176,
2021,41,169830182,
2021,42,170259567,
2021,42,171008266,
2021,41,169830221,
2021,41,170259572,
2021,3,170259581,
2021,42,170259582,
2021,41,171008272,
2021,42,171008275,
2021,5,171158757,
2021,41,171008281,
2021,41,171529882,
2021,42,171008283,
2021,3,171158763,
2021,41,171529884,
2021,41,172616860,
2021,42,173077423,
2021,41,172616869,
2021,42,172616873,
2021,41,172616882,
2021,41,173077274,
2021,42,173077275,
2021,41,173077276,
2021,41,169492577,
2021,38,168104060,
2021,38,172991283,
2021,42,173078901,
2021,41,173078902,
2021,3,174151612,
2021,42,174151613,
2021,42,174151615,
2021,41,175305337,
2021,3,175305362,
2021,41,178211077,
2021,38,175305409,
2021,41,175690715,
2021,42,175690719,
2021,34,177406763,
2021,38,160657491,
2021,41,159929148,
2021,41,161602052,
2021,41,160147025,
2021,39,161090926,
2021,41,163079358,
2021,37,163079360,
2021,41,163079361,
2021,38,164277069,
2021,41,164272548,
2021,42,164259681,
2021,41,164454167,
2021,41,164454203,
2021,38,165509391,
2021,42,165509395,
2021,41,165925250,
2021,21,165925255,
2021,31,165925255,
2021,38,169830226,
2021,41,170541919,
2021,5,166674856,
2021,7,166674858,
2021,41,169830231,
2021,38,167904920,
2021,41,169830235,
2021,42,169830236,
2021,38,168752679,
2021,41,169498153,
2021,1,167994441,
2021,21,170259587,
2021,31,170259587,
2021,41,170259588,
2021,42,171008292,
2021,41,172080043,
2021,41,172080044,
2021,31,172080045,
2021,42,171745636,
2021,42,172080046,
2021,7,172616890,
2021,3,174151628,
2021,41,174151634,
2021,42,168011651,
2021,38,168051632,
2021,42,169498154,
2021,3,168826400,
2021,41,169575153,
2021,42,170178512,
2021,41,177406764,
2021,41,174151636,
2021,42,174495537,
2021,42,174704647,
2021,42,174704649,
2021,41,175305512,
2021,32,160001948,
2021,35,160000459,
2021,42,169083246,
2021,41,170448928,
2021,41,160793421,
2021,41,169498157,
2021,41,162952165,
2021,3,160790658,
2021,41,160793422,
2021,41,169498158,
2021,41,168915028,
2021,38,168930782,
2021,41,178325367,
2021,32,170180749,
2021,37,169429460,
2021,41,169498160,
2021,41,169492774,
2021,21,169498912,
2021,42,161080665,
2021,38,170180750,
2021,42,177081151,
2021,42,169412983,
2021,38,169451232,
2021,32,161333050,
2021,3,169485447,
2021,32,161594407,
2021,42,169498582,
2021,41,170604503,
2021,41,161636488,
2021,41,161845653,
2021,41,164203785,
2021,31,161851976,
2021,41,162067202,
2021,42,163207493,
2021,41,161965255,
2021,41,161966572,
2021,41,170450412,
2021,41,163083196,
2021,41,162951697,
2021,41,164259682,
2021,42,163261284,
2021,41,163261287,
2021,41,164259685,
2021,41,165509396,
2021,41,164262850,
2021,41,166593063,
2021,41,164264158,
2021,41,164355365,
2021,41,166674216,
2021,5,164298970,
2021,41,164381467,
2021,41,164381721,
2021,21,164381722,
2021,41,166593064,
2021,3,164411380,
2021,41,164498100,
2021,41,164490795,
2021,41,164557053,
2021,42,170448945,
2021,41,165206865,
2021,41,165182075,
2021,41,166593065,
2021,41,165182085,
2021,41,165182088,
2021,41,165726046,
2021,41,165215748,
2021,41,165507760,
2021,41,165599532,
2021,41,166211469,
2021,31,165722050,
2021,9,165976040,
2021,41,166593066,
2021,41,166211246,
2021,42,165976041,
2021,41,167320150,
2021,41,166210489,
2021,41,166209274,
2021,3,166211321,
2021,3,166380334,
2021,41,174588690,
2021,41,170337229,
2021,41,166481975,
2021,41,166508964,
2021,1,167324304,
2021,41,166508969,
2021,1,166512091,
2021,31,166512092,
2021,38,166650899,
2021,42,170223042,
2021,41,170454674,
2021,41,170455216,
2021,41,168251580,
2021,42,166815602,
2021,42,171453956,
2021,31,168001325,
2021,38,170448979,
2021,42,170447476,
2021,41,168586202,
2021,41,166823805,
2021,41,169852453,
2021,42,175396830,
2021,7,168103799,
2021,42,169852775,
2021,41,170604890,
2021,4,168663624,
2021,42,171454267,
2021,42,170604892,
2021,37,170604893,
2021,41,169350106,
2021,32,168660000,
2021,31,168660001,
2021,41,170658596,
2021,3,170604094,
2021,42,170697618,
2021,31,176322606,
2021,38,168915082,
2021,1,168914480,
2021,38,170456610,
2021,41,169349393,
2021,42,169854506,
2021,42,175397036,
2021,38,170521268,
2021,3,170543840,
2021,42,175397037,
2021,42,171142576,
2021,42,169525768,
2021,42,170180949,
2021,41,169925346,
2021,39,171371822,
2021,1,170657426,
2021,42,170985529,
2021,38,179103074,
2021,42,170654296,
2021,42,170696749,
2021,37,175397051,
2021,5,170180951,
2021,38,171116212,
2021,42,180410240,
2021,41,173403486,
2021,31,170337499,
2021,41,170337502,
2021,41,170272329,
2021,42,171119559,
2021,42,170413005,
2021,36,175414397,
2021,41,170453122,
2021,42,175403902,
2021,41,171530201,
2021,42,171574701,
2021,21,171574702,
2021,42,174389497,
2021,42,171546594,
2021,41,170455405,
2021,42,171547306,
2021,42,171574703,
2021,41,170455406,
2021,41,175295828,
2021,41,175295829,
2021,42,171125366,
2021,42,175395938,
2021,42,171667528,
2021,5,177522521,
2021,5,177522522,
2021,42,171081848,
2021,41,171143189,
2021,41,171680962,
2021,41,171666695,
2021,38,171666696,
2021,42,171529404,
2021,38,179558939,
2021,41,171548832,
2021,21,171548834,
2021,7,171739490,
2021,41,171584763,
2021,42,172047755,
2021,31,171726756,
2021,41,171726757,
2021,21,171737223,
2021,3,172080047,
2021,41,177244433,
2021,1,172378821,
2021,42,175410068,
2021,31,173486623,
2021,41,172268041,
2021,42,179103075,
2021,41,172315749,
2021,41,172379027,
2021,41,172877096,
2021,41,177081576,
2021,3,173503006,
2021,41,172989480,
2021,41,173078904,
2021,42,173557096,
2021,41,173401652,
2021,41,173486624,
2021,41,175414646,
2021,41,175414647,
2021,42,175409718,
2021,38,175395941,
2021,41,173468810,
2021,42,173616074,
2021,41,175176358,
2021,32,175411313,
2021,38,175396147,
2021,42,174245854,
2021,41,174629153,
2021,42,176578610,
2021,41,174485269,
2021,42,175396148,
2021,3,175414648,
2021,4,174825890,
2021,4,174825891,
2021,38,175396149,
2021,41,175396150,
2021,41,174252038,
2021,41,174901072,
2021,38,174901748,
2021,42,174136666,
2021,42,175690002,
2021,41,175414649,
2021,41,175414651,
2021,41,174943596,
2021,41,177257485,
2021,41,174943598,
2021,38,175395942,
2021,42,175396152,
2021,38,175414652,
2021,42,174296237,
2021,42,175414805,
2021,41,177117053,
2021,42,174286669,
2021,41,175255977,
2021,21,175396997,
2021,31,175909753,
2021,42,177119044,
2021,42,177119046,
2021,42,175396286,
2021,41,175414806,
2021,41,176006312,
2021,1,174627981,
2021,37,174627982,
2021,38,174796461,
2021,42,177188993,
2021,42,174622595,
2021,38,174622920,
2021,42,175414809,
2021,42,177118838,
2021,41,175409988,
2021,1,176008954,
2021,38,169581290,
2021,42,172049569,
2021,1,175952391,
2021,4,168358198,
2021,41,168358200,
2021,42,173077278,
2021,21,168358202,
2021,42,168358203,
2021,42,175405228,
2021,42,168358206,
2021,41,177118839,
2021,21,169525901,
2021,21,166432073,
2021,42,175409993,
2021,41,177118840,
2021,3,177118841,
2021,7,177118841,
2021,41,171082714,
2021,42,177118842,
2021,42,175413951,
2021,41,172049639,
2021,42,171082718,
2021,41,177118849,
2021,42,175913295,
2021,38,175951438,
2021,42,175699788,
2021,41,175409998,
2021,42,175699818,
2021,42,163087570,
2021,41,174901511,
2021,5,175305555,
2021,5,175903387,
2021,41,160001950,
2021,41,160479121,
2021,41,160879953,
2021,41,160880332,
2021,41,178295123,
2021,41,164355370,
2021,41,162161785,
2021,41,160145501,
2021,42,164259710,
2021,41,166814185,
2021,21,161633012,
2021,41,166481613,
2021,41,178938072,
2021,41,172267998,
2021,41,166287907,
2021,42,161024989,
2021,42,161608943,
2021,42,161636540,
2021,41,164309472,
2021,41,164206355,
2021,31,166512096,
2021,41,162415041,
2021,41,166542908,
2021,9,166824768,
2021,21,170543187,
2021,1,162415047,
2021,41,162952734,
2021,42,169352380,
2021,38,164277077,
2021,39,162951401,
2021,39,163115862,
2021,21,163817352,
2021,41,170543203,
2021,3,170986608,
2021,42,163817353,
2021,21,164094405,
2021,41,173650490,
2021,42,164206359,
2021,42,164382240,
2021,42,164321038,
2021,42,164381656,
2021,41,171082602,
2021,42,164381985,
2021,41,165053732,
2021,42,164452024,
2021,42,164730951,
2021,38,166183882,
2021,1,165360368,
2021,41,171585824,
2021,39,165180456,
2021,35,165181571,
2021,38,165207040,
2021,39,165726203,
2021,41,172052595,
2021,41,171745643,
2021,42,165360658,
2021,39,165620615,
2021,41,177553453,
2021,42,165721439,
2021,38,176546079,
2021,41,174487662,
2021,21,174487663,
2021,39,176546080,
2021,42,165896681,
2021,42,169581430,
2021,3,168586550,
2021,42,169581557,
2021,42,166285273,
2021,42,170606543,
2021,41,174295084,
2021,41,177553723,
2021,41,174659055,
2021,41,176550569,
2021,42,166392959,
2021,42,166392826,
2021,3,166432020,
2021,39,166480128,
2021,42,167324445,
2021,3,166508898,
2021,42,166552949,
2021,42,167233769,
2021,41,159851695,
2021,42,172623636,
2021,38,167679879,
2021,42,167652518,
2021,9,160790661,
2021,41,167656133,
2021,21,167652520,
2021,1,169827893,
2021,31,160785442,
2021,3,161414005,
2021,1,169827894,
2021,42,168715705,
2021,3,170604199,
2021,42,170696240,
2021,38,169503274,
2021,1,169450168,
2021,1,169450169,
2021,42,168914291,
2021,42,168978187,
2021,42,169576379,
2021,41,160904476,
2021,42,169428208,
2021,42,170607077,
2021,42,170606544,
2021,41,163121320,
2021,41,169492730,
2021,3,169831136,
2021,41,169829859,
2021,3,169526569,
2021,21,169829860,
2021,42,169581431,
2021,42,169995110,
2021,41,163122393,
2021,39,169994660,
2021,37,170086938,
2021,42,170097811,
2021,41,163086897,
2021,21,162161787,
2021,38,163079418,
2021,7,162422598,
2021,41,164498102,
2021,3,164382069,
2021,41,172635473,
2021,41,164259768,
2021,39,164411794,
2021,41,164299858,
2021,31,164584592,
2021,41,164896265,
2021,41,164557055,
2021,41,165054735,
2021,41,165600580,
2021,41,165189672,
2021,42,166593069,
2021,42,165215750,
2021,41,165189007,
2021,42,165215755,
2021,41,170394303,
2021,42,165600584,
2021,42,165215761,
2021,32,165726782,
2021,7,170604200,
2021,38,170604200,
2021,42,175689012,
2021,41,170405990,
2021,41,173502051,
2021,38,166289214,
2021,1,166379959,
2021,42,168932284,
2021,41,166431949,
2021,41,166622470,
2021,42,166673318,
2021,38,170529548,
2021,41,170408706,
2021,42,170449671,
2021,41,170916411,
2021,42,170606545,
2021,1,170529549,
2021,1,170541142,
2021,21,170541142,
2021,41,170916472,
2021,42,171007020,
2021,31,177553455,
2021,37,177553455,
2021,42,171081774,
2021,42,171530242,
2021,41,172634909,
2021,41,167723454,
2021,42,167909247,
2021,41,174150803,
2021,41,168241771,
2021,38,168826381,
2021,41,170916583,
2021,38,169581661,
2021,41,169454039,
2021,41,171668949,
2021,41,171683673,
2021,41,169487059,
2021,41,179023465,
2021,41,170087179,
2021,41,175414773,
2021,41,170260369,
2021,1,170396339,
2021,41,179023466,
2021,41,172052225,
2021,41,171474889,
2021,38,172057280,
2021,42,172380637,
2021,42,173556796,
2021,41,173638653,
2021,1,173616197,
2021,21,172305082,
2021,41,172845942,
2021,41,174247840,
2021,41,173616292,
2021,21,173616315,
2021,41,173633641,
2021,42,173652548,
2021,42,173652549,
2021,38,178236211,
2021,41,176550574,
2021,1,174151897,
2021,1,173616340,
2021,1,176550576,
2021,1,174588807,
2021,1,174659058,
2021,41,176550578,
2021,41,176550579,
2021,41,176170566,
2021,41,175414775,
2021,41,175397020,
2021,41,175699710,
2021,41,176016486,
2021,42,175255986,
2021,41,175415150,
2021,1,179676182,
2021,39,177242196,
2021,5,175964357,
2021,41,174623423,
2021,42,174388847,
2021,38,160046953,
2021,41,160066626,
2021,41,160785469,
2021,42,170544160,
2021,41,160001553,
2021,31,161338603,
2021,41,160477771,
2021,41,160786982,
2021,41,160786983,
2021,39,174496126,
2021,42,177068584,
2021,41,173486144,
2021,41,163253130,
2021,41,174899493,
2021,41,163228918,
2021,41,161614215,
2021,7,161850886,
2021,41,161844988,
2021,41,163052855,
2021,38,162422601,
2021,41,162067208,
2021,42,174899323,
2021,38,176079574,
2021,39,162946094,
2021,41,162274924,
2021,41,162422604,
2021,38,164259770,
2021,21,162952252,
2021,41,162951698,
2021,42,177553456,
2021,38,176104856,
2021,41,175952165,
2021,38,164327105,
2021,41,159790915,
2021,41,164312355,
2021,41,164952855,
2021,41,164952856,
2021,41,165362320,
2021,41,165620972,
2021,41,165663533,
2021,41,166276405,
2021,41,166431950,
2021,41,166542911,
2021,31,166649964,
2021,41,167664321,
2021,41,168658628,
2021,41,167908688,
2021,39,167995689,
2021,41,168051714,
2021,41,168250391,
2021,38,168358308,
2021,32,168752691,
2021,41,171684061,
2021,42,168931966,
2021,21,168979991,
2021,41,169083351,
2021,42,169430816,
2021,41,169430819,
2021,41,169436125,
2021,41,169449214,
2021,42,169926346,
2021,41,169582401,
2021,21,169830609,
2021,41,169610234,
2021,41,169829585,
2021,41,169925347,
2021,39,170226832,
2021,41,161026290,
2021,41,171008154,
2021,41,170407207,
2021,41,170985402,
2021,1,159863114,
2021,38,161026006,
2021,41,171726576,
2021,3,165360827,
2021,39,174253118,
2021,21,171739496,
2021,41,172990770,
2021,41,173503325,
2021,38,173616367,
2021,41,161260411,
2021,41,174295086,
2021,41,161636233,
2021,41,160785227,
2021,41,174362097,
2021,41,161632791,
2021,38,161632696,
2021,41,174586387,
2021,41,176545957,
2021,41,174807173,
2021,41,175629220,
2021,41,175628700,
2021,42,175635377,
2021,41,160653470,
2021,21,160921065,
2021,42,161558086,
2021,41,168064878,
2021,41,165138376,
2021,41,166623249,
2021,41,175172195,
2021,42,161594415,
2021,41,167964609,
2021,35,162952430,
2021,41,164296102,
2021,42,161334449,
2021,1,161408802,
2021,42,161532085,
2021,1,177278866,
2021,31,164405755,
2021,41,173500810,
2021,3,164953308,
2021,41,170544262,
2021,42,161845346,
2021,38,161601889,
2021,41,162560182,
2021,42,174487272,
2021,41,166388638,
2021,41,173500811,
2021,41,161849056,
2021,38,166534473,
2021,41,168714294,
2021,41,168051376,
2021,3,162061451,
2021,41,168662416,
2021,21,166391987,
2021,41,180084939,
2021,39,162412662,
2021,41,168662424,
2021,41,164731273,
2021,41,168662431,
2021,41,166623256,
2021,41,166623257,
2021,42,167420214,
2021,41,164731274,
2021,41,173500814,
2021,41,162560421,
2021,3,162562080,
2021,3,170086497,
2021,42,162278026,
2021,41,165508205,
2021,41,162560422,
2021,41,164353947,
2021,3,163087232,
2021,42,171528667,
2021,42,167421810,
2021,41,167421811,
2021,41,167904662,
2021,41,163228197,
2021,38,170613601,
2021,42,170222283,
2021,38,167989036,
2021,41,168356627,
2021,41,164382026,
2021,3,163246096,
2021,21,164262939,
2021,41,164093811,
2021,41,168241059,
2021,41,168241067,
2021,41,164277371,
2021,39,164207442,
2021,41,164206401,
2021,41,164206403,
2021,41,164206410,
2021,41,164295007,
2021,41,170066164,
2021,21,171667723,
2021,3,170097516,
2021,41,170540976,
2021,42,170061570,
2021,3,170509147,
2021,21,169993766,
2021,41,164321243,
2021,41,170603592,
2021,41,170061748,
2021,42,164275768,
2021,41,170066129,
2021,3,165101180,
2021,41,173500820,
2021,41,170603525,
2021,41,170695795,
2021,21,168914884,
2021,41,164408200,
2021,41,164381425,
2021,41,171451465,
2021,21,171451475,
2021,41,171451917,
2021,1,164409985,
2021,1,164409991,
2021,38,164498820,
2021,42,166210935,
2021,41,173500824,
2021,41,165053894,
2021,41,174540370,
2021,1,171667817,
2021,41,164730267,
2021,41,166441502,
2021,41,174138206,
2021,41,165227164,
2021,41,173522859,
2021,41,177241628,
2021,38,174893958,
2021,42,173522860,
2021,1,164953252,
2021,41,164900024,
2021,41,164900025,
2021,41,164895424,
2021,41,174487273,
2021,41,176284749,
2021,42,164953448,
2021,1,169429244,
2021,3,169429245,
2021,41,165188431,
2021,42,165175774,
2021,42,165206353,
2021,41,165180457,
2021,41,165211581,
2021,21,165206093,
2021,42,165211603,
2021,41,165505099,
2021,3,165596660,
2021,42,165226586,
2021,41,166184195,
2021,41,165599335,
2021,38,165360901,
2021,41,165613043,
2021,41,179238250,
2021,42,174487668,
2021,41,178954342,
2021,1,166479801,
2021,1,166479802,
2021,3,165924610,
2021,42,175951329,
2021,41,175692093,
2021,41,180085094,
2021,41,177241629,
2021,41,165661272,
2021,41,177241630,
2021,41,165725698,
2021,41,165721916,
2021,41,166019575,
2021,41,164326488,
2021,41,170550394,
2021,41,168714341,
2021,21,165976152,
2021,42,166211259,
2021,41,161330048,
2021,42,166211423,
2021,39,168242124,
2021,41,166285274,
2021,42,166284613,
2021,41,166285276,
2021,41,166392347,
2021,41,160051236,
2021,41,176709081,
2021,41,160142099,
2021,41,160051242,
2021,41,167908445,
2021,41,173660060,
2021,41,168714380,
2021,41,170550397,
2021,41,168714388,
2021,41,172625176,
2021,41,174487277,
2021,41,166441887,
2021,41,160786092,
2021,41,166392348,
2021,21,174487278,
2021,41,166545278,
2021,21,170509298,
2021,3,166545279,
2021,41,166510374,
2021,41,164578190,
2021,41,165924739,
2021,41,160792825,
2021,41,164326622,
2021,41,160790669,
2021,41,160790670,
2021,41,163548699,
2021,21,166182473,
2021,41,161330052,
2021,41,170509305,
2021,41,176284754,
2021,41,161338971,
2021,41,162561846,
2021,41,172635481,
2021,41,168714401,
2021,39,161580246,
2021,3,166510948,
2021,41,166592932,
2021,21,166592933,
2021,41,166592612,
2021,1,166542023,
2021,41,166650693,
2021,1,168585612,
2021,42,161581317,
2021,41,162066774,
2021,41,161946819,
2021,38,161946821,
2021,38,166391916,
2021,41,173500839,
2021,42,175951015,
2021,41,175951016,
2021,38,167420265,
2021,41,171667729,
2021,34,166782390,
2021,42,166673718,
2021,41,167723592,
2021,42,167330285,
2021,42,176891720,
2021,21,168241125,
2021,42,172623649,
2021,41,162971579,
2021,41,168714421,
2021,38,162561891,
2021,1,172623664,
2021,1,169925698,
2021,3,169925698,
2021,41,167909220,
2021,41,168977980,
2021,34,168016882,
2021,41,162967397,
2021,41,174843946,
2021,38,174843948,
2021,31,170550405,
2021,41,173500841,
2021,41,163442987,
2021,41,164203797,
2021,41,163447439,
2021,41,166623262,
2021,38,164259796,
2021,41,164259816,
2021,3,176545963,
2021,41,175951020,
2021,41,170066132,
2021,41,173500842,
2021,41,164259863,
2021,42,164259867,
2021,41,164259870,
2021,41,164259875,
2021,41,164556247,
2021,41,164295948,
2021,41,168714472,
2021,38,169414578,
2021,41,168242362,
2021,41,168049026,
2021,41,172623710,
2021,38,169414581,
2021,41,168468351,
2021,41,177128199,
2021,41,164556253,
2021,41,168102296,
2021,1,174809422,
2021,39,168241464,
2021,42,168242058,
2021,38,170271799,
2021,41,164320735,
2021,41,164320737,
2021,41,166623264,
2021,41,164327593,
2021,42,168586453,
2021,41,168585543,
2021,41,168657961,
2021,1,169414336,
2021,41,169351795,
2021,21,169351796,
2021,1,170547444,
2021,41,179497032,
2021,41,172623755,
2021,41,164902694,
2021,41,166391923,
2021,41,166391925,
2021,41,164902727,
2021,41,165138476,
2021,41,164902743,
2021,5,175632646,
2021,41,173500848,
2021,41,165138477,
2021,21,165225852,
2021,41,168826175,
2021,3,169853876,
2021,32,170547808,
2021,41,174939345,
2021,41,164952629,
2021,41,164952630,
2021,41,165138478,
2021,41,168978278,
2021,39,166392005,
2021,42,169351834,
2021,41,166440840,
2021,41,166440842,
2021,41,176545965,
2021,41,166440847,
2021,41,166440850,
2021,41,166440855,
2021,41,170550416,
2021,41,166544660,
2021,1,170400432,
2021,42,166392008,
2021,41,167421819,
2021,41,178785741,
2021,42,167421930,
2021,41,174840924,
2021,39,176284778,
2021,41,167420283,
2021,41,169576381,
2021,41,178785756,
2021,41,166534877,
2021,41,166534884,
2021,41,175951021,
2021,41,177522026,
2021,39,169522738,
2021,41,176284791,
2021,41,170400435,
2021,31,170400436,
2021,1,169525281,
2021,41,169853613,
2021,3,170509331,
2021,21,170179899,
2021,41,170051552,
2021,41,170180473,
2021,1,170097813,
2021,3,170260767,
2021,41,170178082,
2021,42,170450419,
2021,42,170270864,
2021,41,170393771,
2021,31,172623802,
2021,1,172623808,
2021,41,170410328,
2021,21,166534919,
2021,41,166534922,
2021,3,170405853,
